Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"To address some of the challenges created by lack of access to safe water, in 2004, the United States Agency for International Development's (USAID) Global Development Alliance (GDA) brought together Johns Hopkins Center for Communication Programs (CCP), Population Services International (PSI), CARE USA, and Procter &amp; Gamble (P&amp;G) to create the Safe Drinking Water Alliance (SDWA).  The general goal of the Alliance was to test three marketing models to increase demand for water treatment and to identify the potential of P&amp;G's PUR in each model as an alternative POU technology.  PUR is a household-based water treatment product that combines disinfection with removal of dirt and other pollutants and transforms turbid contaminated water into clear, potable water.  The three models tested by the SWDA included: (1) a commercial marketing model with full cost recovery in Pakistan; (2) a social marketing model where some promotional costs were subsidized in Haiti; and (3) an emergency relief model in Ethiopia. In Pakistan and Haiti a combination of behavior change communication activities and PUR-branded messages and materials were disseminated to increase the demand for water treatment and to introduce PUR.  In both countries, CCP led the behavior change campaigns, while in Haiti PSI handled the specific promotion and distribution of PUR.  In Pakistan, P&amp;G focused on creating demand for PUR.  In Ethiopia, CARE staff working in the Community-Based Therapeutic program were fully in charge of introducing PUR and providing the motivation and information for its use. In all three contexts SDWA partners also studied barriers and facilitators to sustained water treatment behaviors, as well as reactions to and use of PUR specifically.  Findings have clear programmatic relevance, and add to the emerging literature on water treatment behavior and the adoption of new technologies, and particularly provide insights about feasible directions for PUR. (Author abstract)","At head of title: Global development alliance","Special Evaluation","Documents","","","1/1/2010 12:00:00 AM","","Water supply|Water quality|Water treatment|Potable water|Partnerships|Marketing","Ethiopia|Haiti|Pakistan","http://pdf.usaid.gov/pdf_docs/PDACN883.pdf","866 KB","011440 - Johns Hopkins University. Bloomberg School of Public Health. Center for Communication Programs (CCP)","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","Interim evaluation","","","Water supply and sanitation","[2010]","","","","Safe drinking water alliance : experiences in Haiti, Ethiopia, and Pakistan : lessons for future water treatment programs","","PD-ACN-883","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzEwMTcz","",""
"","'Contracted under USAID Contract No. RAN-M-00-04-00049-A-FY05-091'|Also known as: Mid-term assessment of the initiative for|conservation in the Andean Amazon for USAID/LAC/RSD/Environment|Evaluated project title: Initiative for conservation in the Andean|Amazon (ICAA)|Spanish ed.: PD-ACP-885|Related document: PN-ADS-850|Project title: Integrated managing for results II","Special Evaluation","Documents","RAN-M-00-04-00049-00","","1/1/2010 12:00:00 AM","","Environmental protection|Natural resource conservation|Strategic planning|Protected wildlife areas","Andean region","http://pdf.usaid.gov/pdf_docs/PDACP884.pdf","725 KB","003970 - Management Systems International, Inc. (MSI)","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","Interim evaluation","","","Environmental protection and conservation","14 Jan 2010","","","","Final report for  the ICAA mid-term assessment","","PD-ACP-884","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzEyOTIz","Andean Regional",""
"","'Contratado bajo contrato del USAID no.|RAN-M-00-04-00049-A-FY05-091'|Also known as: Evaluacion intermedia de la iniciativa para la|conservacion en la Amazon�a Andina para USAID/LAC/RSD/Environment|Title in footer: Informe final : evaluacion intermedia de la ICAA|Evaluated project title: Iniciativa para la conservacion en la|Amazon�a Andina (ICAA)|English ed.: PD-ACP-884|Related document: PN-ADS-850|Project title: Integrated managing for results II","Special Evaluation","Documents","RAN-M-00-04-00049-00","","1/1/2010 12:00:00 AM","","Environmental protection|Natural resource conservation|Strategic planning|Protected wildlife areas","Andean region","http://pdf.usaid.gov/pdf_docs/PDACP885.pdf","756 KB","003970 - Management Systems International, Inc. (MSI)","","000035 - U.S. Agency for International Development (USAID)","Spanish","application/pdf","Interim evaluation","","","Environmental protection and conservation","14 Jan 2010","","","","Informe final : evaluacion intermedia de la iniciativa para la conservacion en la Amazonia Andina (ICAA)","","PD-ACP-885","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzEyOTI0","Andean Regional",""
"","Project title: MPA 2010 capstone project|Related documents: PN-ABS-534 and PN-ABS-544","Special Evaluation","Documents","","","1/1/2010 12:00:00 AM","","Civil society|Strategic planning|Institution building|Policy reform|Case studies|Democratization|Governance|Private organizations","","http://pdf.usaid.gov/pdf_docs/PNADS895.pdf","677 KB","001103 - Syracuse University. Maxwell School of Citizenship and Public Affairs","","010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","English","application/pdf","Civil society organizations (CSO)","","Freedman, Alyson|Geraci, Bruno|et al.","Civil society","2010","","","","CSOs framework evaluation","","PN-ADS-895","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzEzMDI3","Ctr for Democracy and Governance",""
"","","Special Evaluation","Documents","","","1/1/2010 12:00:00 AM","","Agricultural economics|Food aid programs|Food for Peace Title II|Food security|Wheat|Vegetable oils|Impact assessment|Food aid monetization","Mozambique","http://pdf.usaid.gov/pdf_docs/PDACP917.pdf","242 KB","000775 - Michigan State University|010986 - World Vision, Inc.","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","Interim evaluation","","Donovan, Cynthia|Zavale, Helder|Tschirley, David","Agricultural economics","Jan 2010","","","MSU International development working paper, 103","The evaluation of the impacts of Title II monetization programs for wheat and crude edible oils in Mozambique, 1997-2007","","PD-ACP-917","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzEzMDM3","Mozambique",""
"","'Submitted to: USAID/GH/HIDN/NUT/CSHGP'","Final Evaluation Report","Documents","","","2/1/2010 12:00:00 AM","","Child survival activities|Maternal child health care|Access to services|Policy reform|Health delivery|Disease prevention and control|Disease treatment|Malaria|Breastfeeding|Infant nutrition|Immunizations","Madagascar","http://pdf.usaid.gov/pdf_docs/PDACP953.pdf","373 KB","005108 - Medical Care Development International (MCDI)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","","","Raharison, Serge","Maternal child health care","26 Feb 2010","","","","Final evaluation report : Toliara region expanded impact project (TREIP), Madagascar","","PD-ACP-953","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzEzMDg3","Madagascar",""
"","'Report submitted to: USAID/Peru'|Evaluated project title: Innovations in decentralization and active|school (AprenDes)|Evaluated project title: Andean Center for Excellence in Teacher|Training (CETT-Andino)|Project title: Assistance to basic education/basic education|(ABE/BE)|Summary (English): PD-ACR-597|Summary (Spanish): PD-ACR-598","Final Evaluation Report","Documents","EDH-I-09-05-00035-00|EDH-I-00-05-00035-00","","4/1/2010 12:00:00 AM","","Basic education|Decentralization|Quality of education|Factor analysis|Regional level|Educational policy","Peru","http://pdf.usaid.gov/pdf_docs/PDACP962.pdf","2,118 KB","008360 - Mitchell Group, Inc.","","011326 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Education","English","application/pdf","","","Bernbaum, Marcia|Rivero Herrera, Jose|Schiefelbein, Ernesto","Basic education","Apr 2010","","","","Evaluation of USAID/Peru's education program : AprenDes and CETT-Andino : final evaluation report","","PD-ACP-962","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzEzMTEw","Peru",""
"","'Jun 2009'","Final Evaluation Report","Documents","","","5/1/2010 12:00:00 AM","","Political systems in transition|Impact assessment|Democratization|Political institutions|Institution building|Legislature","Morocco","http://pdf.usaid.gov/pdf_docs/PDACQ240.pdf","666 KB","010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","","","English","application/pdf","","","Schulz, Keith|Odour, Mohamed|Mandelbaum, Andrew G.","Legislative strengthening","May 2010","","","","Report on the end of project review and assessment of the parliamentary support project (PSP) 2004-2009, USAID/Morocco","","PD-ACQ-240","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzEzNjIy","Morocco",""
"","Evaluated project title: Access to clinical and community maternal,|neonatal and women's health services (ACCESS)|Project title: Global health technical assistance (GH tech)","Special Evaluation","Documents","GHS-I-00-05-00005-00","","3/1/2010 12:00:00 AM","","Health professional education|Maternal child health care|Nurse midwives|Paramedical midwives|Access to services|Community health workers|Impact assessment|Strategic planning","Malawi|Ghana|Ethiopia","http://pdf.usaid.gov/pdf_docs/PDACQ479.pdf","3,234 KB","011976 - QED Group, LLC","","010822 - USAID. Bur. for Global Health","English","application/pdf","","","Fullerton, Judith T.|Leshabari, Sebalda","Health professional education","Mar 2010","","10-001-288","","Assessment of midwifery pre-service training activities of the ACCESS Project","","PD-ACQ-479","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzE0MDk2","","9363098Aa"
"LIBON has three impact-oriented and innovative sub-goals: Sub-Goal 1: To reduce neonatal mortality in the districts of Sunsari and Parsa through the application of an integrated, community-based package of interventions and service delivery strategies; Sub-Goal 2: To promote social inclusion and a fact-based decision making process for the planning and resource allocation of district-based child, maternal, and neonatal programs; Sub-Goal 3: To assist the MOHP and other constituencies in the preparation and use of knowledge, policy, and investment products that will accelerate the reduction of neonatal mortality.&nbsp; The LIBON project is a strong community based neonatal mortality reduction program based in three districts, Sunsari, Parsa and Bara in the Terai of Nepal where difficult terrain, limited communications, political unrest and extreme poverty and limited access to health services are the rule.&nbsp; The project focuses its key interventions to reach target populations of pregnant and post partum women and neonates and reaches more than 900,000 people.&nbsp; Key strategies to reduce maternal and neonatal mortality, improve family behaviors and increase access to quality services focus on the expansion of the Pregnant Women's Group implementing the new Government of Nepal's Community Based Neonatal Care Program (CB-NCP).&nbsp; (Excerpt, modified)","Project title: Plan Nepal child survival project XXII|Final evaluation report: PD-ACW-044","Special Evaluation","Documents","GHN-A-00-07-00006-00","","4/1/2010 12:00:00 AM","","Child survival activities|Community health workers|Community based delivery|Maternal child health care|Infant mortality|Maternal mortality|Access to services|Health delivery|Quality of care","Nepal","http://pdf.usaid.gov/pdf_docs/PDACQ540.pdf","555 KB","013207 - Plan International USA, Inc.","","010822 - USAID. Bur. for Global Health","English","application/pdf","Interim evaluation","","Schneider, Rose|Das Shrestha, Bhagawan|et al.","Child survival","30 Apr 2010","","","","Local innovation for better outcomes for neonates project (LIBON) : PLAN Nepal child survival project XXII, Sunsari, Parsa, and Bara Districts of Nepal : mid-term evaluation","","PD-ACQ-540","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzE0MjE4","Nepal",""
