Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Annex B in Spanish|Task Order No. AID-517-TO-12-00001|Evaluated project title: Effective schools program (ESP)|Evaluated project title: Basic education program (BEP)|Evaluated project title: Out-of-school at-risk youth and children (ARYC)|Evaluated project title: Batey community development (BCD)|Evaluated project title: Major League Baseball-Dominican Development Alliance (MLB-DDA)|Full report: PD-ACU-985","Special Evaluation","Documents","AID-517-TO-12-00001|RAN-I-00-09-00008-00","","1/1/2013 12:00:00 AM","","Basic education|Quality of education|Enrollment|Student testing|Learning readiness|Literacy|Literacy instruction|Mathematics","Dominican Republic","http://pdf.usaid.gov/pdf_docs/PDACX192.pdf","4,597 KB","006007 - AMEX International, Inc.|009054 - DevTech Systems, Inc.","","008537 - USAID. Mission to Dominican Republic|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Gavin, Megan|Lambert, Virginia, ed.","Basic education","January 2013","","","","USAID/Dominican Republic education portfolio mid-term performance evaluation annexes","","PD-ACX-192","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzI3NTk1","Dominican Republic",""
"","Includes 'statement of differences' from implementer|Evaluated project title: Serbia media assistance program (SMAP)","Final Evaluation Report","Documents","169-A-00-08-00101-00","","1/1/2013 12:00:00 AM","","","Serbia","http://pdf.usaid.gov/pdf_docs/PDACX189.pdf","485 KB","012295 - Democracy International, Inc.","","010870 - USAID. Mission to Montenegro and Serbia","English","application/pdf","","","Barnes, Catherine|Etulain, Troy","Civil society","January 2013","","","","Performance evaluation of the Serbia media assistance program : final report","","PD-ACX-189","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzI4Mzg5","",""
"The purpose of this performance evaluation of the United States Agency for International Development in Jamaica's (USAID/Jamaica) Jamaica Education Transformation Project (JETP; ""project"") is: (1) to assess the progress of the project from its start in January 2010 through the end of the school year in 2012; and (2) to make recommendations for any necessary modifications through the life of the project; and to review the validity of data collected thus far.&nbsp; The evaluation report is also intended to provide suggestions and recommendations for inclusion in the next education strategy for USAID/Jamaica.&nbsp; The original evaluation questions can be summarized as follows: (1) to what degree are teachers, principals and regional Ministry of Education (MOE) offices implementing and supporting the project? (2) does the Jamaican education system have the capacity to implement and monitor the project? (3) is there a difference in student reading performance between project schools in crime-prone communities that received additional material support and those that were not? (4) what were the challenges faced with baseline data collection, have they been resolved, and if not, how can they be? &nbsp;(Excerpt, modified)","On title page: February 14, 2013|'This document was submitted ..... under USAID Contract No. AID-RAN-I-00-09-00019, Task Order No. AID-517-TO-12-00001'|Evaluated project title: Jamaica education transformation project (JETP)","Special Evaluation","Documents","AID-517-TO-12-00001|RAN-I-00-09-00019-00","","2/1/2013 12:00:00 AM","","Educational development|Teachers|Student evaluation|Reading skills|Educational materials|Basic education|Societies in transition","Jamaica","http://pdf.usaid.gov/pdf_docs/PDACX310.pdf","2,286 KB","011933 - Social Impact, Inc.","","013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Midling, Michael|Edwards-Kerr, Deon|et al.","Basic education","February 2013","","","","Midterm performance evaluation of the USAID/Jamaica basic education project : in support of the Jamaica education transformation project","","PD-ACX-310","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzI4NzYx","Jamaica",""
"","Cover title: Final report : performance evaluation of USAID/Iraq Tijara provincial economic growth program|Evaluated project title: Tijara provincial economic growth program|Project title: Iraq personnel support services (Manpower II)|Mid-term evaluation: PD-ACT-251","Final Evaluation Report","Documents","267-O-00-08-00507-00","","1/1/2013 12:00:00 AM","","Economic growth|Economic development|Provinces|Personnel management|Business support services","Iraq","http://pdf.usaid.gov/pdf_docs/PDACX190.pdf","1,011 KB","011976 - QED Group, LLC","","011765 - USAID. Mission to Iraq","English","application/pdf","","","","Economic growth and development","January 2013","","","","Final report : final performance evaluation of USAID/Iraq Tijara provincial economic growth program","","PD-ACX-190","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzI4ODQ5","Iraq",""
"","Project title: Health, agriculture, and nutrition development for sustainability (HANDS)|Full scope of work: PD-ACX-187","Special Evaluation","Documents","AID-FFP-A-10-00016","","1/1/2013 12:00:00 AM","","Food security|Nutrition improvement|Agricultural development|Households|Food supply|Food production|Malnutrition|Child nutrition|Microenterprises|Health care|Farmers|Entrepreneurs","Liberia","http://pdf.usaid.gov/pdf_docs/PDACX186.pdf","503 KB","000912 - Opportunities Industrialization Centers International, Inc.","","010990 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Food for Peace (FFP)","English","application/pdf","Interim evaluation","","Machangu-Motcho, Jacqueline","Food security","26 January 2013","","","","Mid-term evaluation for health, agriculture, and nutrition development for sustainability, November-December 2012","","PD-ACX-186","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzI5NjQx","Liberia",""
"","At head of title: Mercy Corps Guatemala PROCOMIDA program : award number : AID-FFP-A-09-00005-00","Special Evaluation","Documents","AID-FFP-A-09-00005","","2/1/2013 12:00:00 AM","","Community development|Crop diversification|Maternal child health care|Malnutrition|Food security|At-risk groups|Pregnancy|Maternal nutrition|Child nutrition|Poor|Food rationing|Health education","Guatemala","http://pdf.usaid.gov/pdf_docs/PDACX324.pdf","1,535 KB","040504 - Health and Development Consulting International, LLC (HDCi)|007926 - Mercy Corps International","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","Interim evaluation","","","Child nutrition","7 February 2013","","","","External midterm evaluation report : review and reporting for PROCOMIDA's community food diversification program for mother and child","","PD-ACX-324","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzI5Njgw","Guatemala",""
"","'Integrated Development and Conservation in the Bolivian Amazon Project (IBA)'","Special Evaluation","Documents","AID-511-O-12-00038","","2/1/2013 12:00:00 AM","","Natural resource conservation|Forestry|Deforestation|Governance|Biological diversity|Land management|Climate change|Civil society|Economic development|Economic growth|Commercialization","Bolivia","http://pdf.usaid.gov/pdf_docs/PDACX322.pdf","735 KB","040503 - HIB Latinoamerica SRL","","008515 - USAID. Mission to Bolivia","English","application/pdf","Interim evaluation","","","Environmental protection and conservation","Feburary 2013","","","","Final report : midterm evaluation of the integrated development and conservation in the Bolivian Amazon project","","PD-ACX-322","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzI5ODUy","Bolivia",""
"","Contents: V. 1 (main volume) -- V.2. Annexes|Submitted as: CARE Bangladesh - SHOUHARDO II MYAP mid-term review (MTR)","Special Evaluation","Documents","","","3/1/2013 12:00:00 AM","","","Bangladesh","http://pdf.usaid.gov/pdf_docs/PDACX325.pdf","3,563 KB","011662 - TANGO International Inc.|009459 - CARE Bangladesh","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","","","","Child nutrition","7 March 2013","","","","CARE Bangladesh mid-term review of SHOUHARDO II multi-year assistance program. Volume I. Main report","","PD-ACX-325","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzI5OTc2","Bangladesh",""
"","","Final Evaluation Report","Documents","","","2/1/2013 12:00:00 AM","","Food aid programs|Vouchers|Food security|Households|Beneficiary participation|Finance|Telephones|Access to education|Economic development|Commodities","Haiti","http://pdf.usaid.gov/pdf_docs/PDACX327.pdf","2,201 KB","040505 - Diagnostic & Development Group (DDG)|009809 - CARE Haiti","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","","","Pierreval, Isnel|Zephyr, Luckny|Lachaud, James","Food aid programs","February 2013","","","","Final evaluation of the project Kore L'Avni Nou food voucher programme implemented by CARE in the Department of Grande-Anse","","PD-ACX-327","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzI5OTgy","Haiti",""
"This evaluation report provides the United States Agency for International Development (USAID) with a high-level assessment of its support to the Eurasia Foundation (EF) under its current grant agreement, the third awarded since 1993.&nbsp; The $148m grant (2001-present) provides core funding to EF and its EF Network -- a constellation of affiliated but locally registered foundations in Russia, Central Asia, the South Caucasus, Ukraine and Moldova -- to promote ""open, just, and progressive societies"" in the former Soviet Union.&nbsp; With the grant due to end on December 31, 2013, USAID procured this evaluation to: (1) assess how well EF has met the grant's three broad Strategic Objectives (SOs): promoting private enterprise (PE), civil society (CS), and public administration and policy reform (PA); (2) analyze the success of EF's strategy for building sustainable partner foundations; and (3) identify the advantages and disadvantages of the ""foundation model"" in delivering USAID assistance as opposed to contracts and/or &ldquo;project-based&rdquo; assistance.&nbsp; The report aims to build a better understanding of the strengths and weaknesses of the foundation model to inform various audiences within USAID and the broader United States Government (USG) on future program design.&nbsp; It provides findings that may be useful to the EF home office (EF-DC) on how to improve their operating model, sustainability efforts, and support to PFs.&nbsp; These recommendations will also be useful for other foundations and non-governmental organizations (NGOs) providing similar development assistance.&nbsp; (Excerpt, modified)","Inside title: Performance evaluation of the Eurasia Foundation|Submitted as: Final performance evaluation of USAID's assistance to the Eurasia Foundation","Final Evaluation Report","Documents","AID-OAA-TO-12-00028|RAN-I-00-09-00019-00|AID-RAN-I-00-09-00019","","3/1/2013 12:00:00 AM","","Societies in transition|Grassroots development|Strategic objectives|Private enterprises|Civil society|Public administration|Policy reform","Central Asia|Central and Eastern Europe","http://pdf.usaid.gov/pdf_docs/PDACX371.pdf","1,652 KB","011933 - Social Impact, Inc.","","013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Fremming, James|Palyvoda, Lyubov|et al.","Development cooperation","March 2013","","","","Evaluation of USAID support to the Eurasia Foundation under core grant III (2001-2013)","","PD-ACX-371","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMwMzg3","",""
