Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"Final evaluation of a project to establish a producer-controlled corporation, Fondo Ganadero de Honduras, to help small and medium-sized producers and peasant groups expand their livestock operations. External evaluation covers the period 9/83-1/91. The project made numerous achievements, and there is evidence that participants, which include between 800 and 900 livestock- producing families, have increased incomes and adopted new technologies.  Fondo's financial status experienced a marked turnaround in 1988 and appears to be gaining considerable strength.  The livestock-on-deposit and infrastructure credit operations are functioning well.  Returns to the various enterprise options under the livestock-on-deposit program are as follows: dual purpose, 5%-7%; breeding, 3%-6%; growing, 15%-20%; and fattening, 15%-25%.  The Fondo farm supply outlets rapidly increased sales and earnings after a slow start.  The number of outlets grew from one to three, and a fourth is planned.  A mineralized salt mixture produced by the Fondo continues to gain excellent market acceptance, generating increasing profits. In response to various market and inflationary considerations, the in-kind credit program for cattle loans was recently suspended.  Fondo also sought to improve its financial stability by modifying pricing practices and inventory management and by tightening the criteria for project participation, in effect redirecting beneficiary selection criteria towards larger producers.  While this latter move was justified at the time, a return to the project's initial focus is now in order.  All in all, Fondo management has established control of the company and is managing it on a for-profit basis, a situation that could be improved by increased stock sales (various options for which are discussed).  On a negative note, despite the adoption of improved animal husbandry practices, low calving rates continue to preclude the returns to investment that are needed to make cattle breeding an attractive enterprise choice and to achieve reasonable growth in the national herd. Three lessons were learned.  (1) A for-profit private corporation can only be expected to actively support social benefit goals when it is in a relatively secure economic position.  (2) If an enterprise is expected to become a self-sustainable and profit- oriented business, it should not be given long-term donor support.  (3) Baseline data are needed for adequate measurement of project achievements and impact.","Companion ES: PD-ABC-972","Final Evaluation Report","Documents","","","1/1/1991 12:00:00 AM","","Agricultural credit|Livestock|Cattle|Loan administration|Beneficiary count","Honduras","http://pdf.usaid.gov/pdf_docs/PDABC276.pdf","3,137 KB","001335 - Chemonics International Consulting Div.|006575 - InterAmericas Group, Inc.","","008555 - USAID. Mission to Honduras","English","application/pdf","Final evaluation","","Teixeira, Leslie Brant","Livestock","Jan 1991","","","","Final evaluation of the small farmer livestock improvement project","","PD-ABC-276","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE0OTk1","Honduras","5220209"
"","Delivery order no. 20|Companion evaluation summary: PD-ABC-729","Special Evaluation","Documents","PDC-0085-I-20-9060-00|PDC-0085-I-20-9060-00","","1/1/1991 12:00:00 AM","","Socioeconomic development|Education for development|Educational economics|Participants|Participant preparation|Masters degrees|Doctoral degrees|Language training|Universities and colleges|Economic policy","Honduras","http://pdf.usaid.gov/pdf_docs/PDABC326.pdf","1,767 KB","000356 - Checchi and Co. Consulting, Inc.","","008555 - USAID. Mission to Honduras","English","application/pdf","Interim evaluation","","Fitzgerald, Hunter","","Jan 1991","","","","Final report : evaluation of Latin American scholarship program of American universities (LASPAU) -- graduate economics training","","PD-ABC-326","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE1MTIw","Honduras","5220325"
"The evolution of Nepal's health care system and the impact thereon of A.I.D. programs over the past 30 years are assessed.  Major findings are as follows. (1) Health status has improved, as reflected by increasing life expectancy, declining infant mortality, and substantial control and reduction of malaria.  A.I.D. programs -- especially malaria and diarrheal disease control, technical and managerial training of health workers, and (with UNICEF) the Expanded Program of Immunization -- have contributed notably to these improvements.  (2) The family planning program, which until recently focused overly on sterilization and did not offer a broad choice of methods, has not been a success; only 15% of Nepalese practice modern contraception. (3) Persistence of high female morbidity, maternal mortality, neonatal disorders, and high incidence of diarrhea, worms, respiratory infections, and skin diseases suggests a cluster of maternal/child health problems which do not respond well to either vertical campaigns or passive curative treatment. These problems may be associated with low levels of female education and poverty, including extremely poor hygiene and polluted water supply.  (4) The system has been dominated by the Government of Nepal's (GON) effort to fulfill its promise to provide a reasonable level of health care to all citizens. While the gains from this approach are undeniable, many institutional weaknesses persist.  Most importantly, the demand for health care outstrips the GON's ability -- especially financial -- to meet it.  (5) The private sector's role in health care is poorly defined, despite widespread willingness to use private, fee-for-service sources.  Efforts of nongovernmental organizations (NGO's) to implement health insurance or prepaid drug schemes, and NGO experience in general, are largely ignored by the GON.  (6) GON efforts to decentralize health care decisionmaking have thus far consisted of little more than formal changes in the organizational chart.  The recent establishment of a corps of women community health volunteers is a positive sign, though there is a danger that this corps will be incorporated into the system as a new ""bottom rung"" of the health bureaucracy. (7) The advent of a new, potentially democratic government gives Nepal a chance to reexamine its approach to health care and A.I.D. a unique opportunity to help chart a fresh approach.  (Author abstract, modified)","Related document: PN-ABG-063","Special Evaluation","Documents","","","2/1/1991 12:00:00 AM","","Public health care|Maternal child health care|Child survival activities|Health policy","Nepal","http://pdf.usaid.gov/pdf_docs/PNAAX250.pdf","59 KB","003433 - USAID. Bur. for Program and Policy Coordination. Center for Development Information and Evaluation (CDIE)","","","English","application/pdf","CDIE series|Impact evaluation|PPCeval","","Blue, Richard N.|Van Dusen, Roxann|et al.","Health care","Feb 1991","","","AID evaluation special study, no. 70","Health care in Nepal : an assessment of AID's program","","PN-AAX-250","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE1MTcx","Nepal",""
"Evaluates two projects in Indonesia to co-finance the efforts of nongovernmental organizations (NGO's) to spur local community action and strengthen the independent sector.  Final evaluation covers the period 1974-90, with emphasis on the years 1985-90. The projects have played a key role in the development of Indonesia's NGO sector, helping NGO's to set agendas, conceptualize projects, and improve management.  NGO's supported by USAID have furthered democratic pluralism and served as effective advocates for their constituents, and coordinated the activities of independent organizations sharing common goals. PVO projects supported by USAID, such as CARE's water systems and sanitation project on the island of Lombok, have contributed to improving the lives of many of Indonesia's poor. Of the six indicators of success identified in the 1985 amendment, four were fully achieved and one was partially achieved, as follows: (1) since 1985, 25 Multi-Project Support (MPS) grants have been made, 14 to indigenous PVO's (IPVO's), against respective targets of 7 and 3; (2) the percentage of the budget used to support urban and off-Java programs was about 56%, against a target of 50%; (3) six new IPVO's, with capabilities to implement programs in line with USAID priorities, have received direct grants, two more than targeted; (4) USAID currently funds 3 IPVO's with national policy impact potential, consistent with target; (5) since 1985, 39% of project funding has been channeled through MPS grants, partially realizing the target of 60%. The objective of reducing the number of active grants by 1990 was not achieved, however; in fact, at the time of the evaluation the number had grown from 34 to 47. Despite this good record, NGO training needs are still considerable in the areas of project design, monitoring and evaluation, and financial management.  Recommendations for the next phase, the Strengthening Institutional Development/PVO Co- financing III project, are that USAID: continue emphasis on improving NGO management skills; work collegially with NGO's on the substance and intellectual content of their projects; select NGO's capable of promoting democratic pluralism; help IPVO's diversify their funding sources; and fine-tune its own management of the project.","Companion evaluation summary: PD-ABD-014","Special Evaluation","Documents","","","2/1/1991 12:00:00 AM","","Development projects|Grants|Private voluntary organizations|Indigenous private voluntary organizations","Indonesia","http://pdf.usaid.gov/pdf_docs/PDABC343.pdf","1,955 KB","003970 - Management Systems International, Inc. (MSI)","","008558 - USAID. Mission to Indonesia","English","application/pdf","Final evaluation","","Billah, M. M.|Buftheim, Henny|et al.","","Feb 1991","","","","Evaluation of PVO co-financing projects I & II (1974-1990)","","PD-ABC-343","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE1MTc1","Indonesia","4970225|4970336"
"Mid-term evaluation of a project to encourage tree planting by groups and individuals in Senegal.  External evaluation covers the period 8/86-11/90. Although the project goal and purpose remain valid, they are not achievable by the PACD.  The time frame is too short for a forestry project, long-term TA needs were underestimated, and assumptions regarding training needs of the forestry service were unrealistic. Nonetheless, the project team is technically and administratively competent and continued support is warranted. The matching grants for on-farm forestry component has undergone considerable restructuring in response to studies conducted under the project.  It is planned to use matching grant funds for interventions in Acacia albida, block plantation of eucalyptus, and fruit and nut trees. By PACD, some 2,816 grants should be made, leading to the planting of some 4,000 ha. In the training and extension component, technical expertise for interventions other than block plantations has been weak.  While this may be improved as the training program progresses, additional TA should be provided.  Five participants have begun M.S. programs, and twelve seminars have been held for forestry agents. The media campaign has focused primarily on delivering public service messages, with little attention to developing training materials. Some progress has been made in roadside planting (30 km vs. 200 planned), but this is a new approach to tree planting and time will be needed to work out related problems. Progress has been made in promoting private sector involvement in forestry by conducting basic market studies and disseminating information to the field.  Connections between producers and buyers are beginning to improve.  Under the policy review component, the project has also provided information support to government policymakers by conducting a study on the forestry code.","Delivery order no. 2|Project title: Senegal reforestation project","Special Evaluation","Documents","PDC-1406-I-02-0033-00","","3/1/1991 12:00:00 AM","","Agroforestry|Forestry|Matching funds|Agricultural extension training|IEC|Private sector|Policy analysis","Senegal","http://pdf.usaid.gov/pdf_docs/PDABC420.pdf","1,199 KB","001335 - Chemonics International Consulting Div.","","008600 - USAID. Mission to Senegal","English","application/pdf","Interim evaluation","","Karch, G. Edward|Dieng, Ndiawar|et al.","","8 Mar 1991","","","","Senegal reforestation project, contract no. 685-0283 : mid-term evaluation","","PD-ABC-420","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE1MzA0","Senegal","6850283"
"Evaluates project to strengthen family planning (FP) services in Zaire.  Interim evaluation covers the period 9/82-12/90 (against a 9/91 PACD), with a focus on activities since the 8/88 project amendment. The project has made many positive contributions to Zaire's FP program, which is well advanced in comparison with other French- speaking African countries.  The Zairian National Population Committee (CONAPO) has devised a population policy which will be an integral part of the government's next 5-year development plan.  Support to Projet de Services des Naissances Desirables (PSND), the government's FP agency, has resulted in several notable achievements; specifically, this component has: established 140 operating FP units (vs. a target of 125); opened 3 regional training centers, 2 of which are still functioning; encouraged the integration of FP into the curricula at several secondary-level nursing schools (but not at university-level nursing schools or medical schools); and provided in-country training for 849 people, and overseas training for 148 more, ranging from courses in the basics of FP to full MPH degree programs.  The project has also provided management TA to both CONAPO and PSND, and helped increase sales of condoms through the social marketing program from less than 1 million in 1988 to a projected 9 million in 1990. On the negative side, PSND's logistics and supply system are functioning poorly, and there is an urgent need for in-service retraining of service providers.  Additionally, codified medical standards or referral guidelines for FP providers are lacking; national FP goal setting is unrealistic, ad hoc, and ""top-down;"" there are too many staff and supervisors at headquarters, and too few at the field and regional levels; the definitions of terms used in reporting service statistics to PSND headquarters are not understood in the field; and FP services in clinics are generally underutilized, indicating that community-based distribution (CBD), contraceptive social marketing, and particularly IEC activities need improvement. Besides recommendations aimed at correcting the problems mentioned above, it is recommended that USAID/Z:  (1) collect data on contraceptive prevalence prior to project termination; (2) strengthen and coordinate with the A.I.D./GOZ Rural Primary Health Project (SANRU) and the Zairian Association of Family Well-Being (AZBEF) to enable them to play lead roles in implementing IEC and CBD; and (3) involve the private sector (including industrial and commercial firms) more closely in FP activities.","Delivery order no. 22","Special Evaluation","Documents","PDC-0085-I-00-9060-00","","2/1/1991 12:00:00 AM","","Family planning services|Family planning promotion programs|Family planning policy|Health professional education|Family planning clinics|Commercial retail sale of contraceptives|Social marketing|Beneficiary count","Congo DR","http://pdf.usaid.gov/pdf_docs/PDABC433.pdf","1,859 KB","000356 - Checchi and Co. Consulting, Inc.","","008626 - USAID. Mission to Zaire","English","application/pdf","Interim evaluation","","","","Feb 1991","","","","Evaluation of the Zaire family planning services project (project no. 660-0094) : final report","","PD-ABC-433","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE1MzM0","Congo DR","6600094"
"Evaluates a project to help developing countries to establish and improve their domestic capital markets.  Interim evaluation covers the period 1/89-9/90. Progress in the four project components -- strategic planning, TA, R&D, and dissemination of information -- has been mixed. the strategic planning component, a comprehensive diagnostic framework for conducting financial sector assessments has been developed, and assessments have been conducted in 9 of 10 targeted countries.  Use of the entire diagnostic framework has proven difficult and time consuming, however, and the contractor has been allowed to use sections of the framework to conduct partial strategic assessments.  This is consonant with the interests of most USAID Missions, which are more interested in addressing specific financial issues than conducting broad strategic assessments.  So far, follow-up TA has been limited to one country. TA services have been the most widely used and well received of the project's components.  While this has not resulted from the strategic planning activities as planned, the shortfall has been more than made up for by widespread demand from Missions and A.I.D./W Bureaus and offices. In all, 29 short-term TA interventions have been provided in such areas as stock and bond markets, bank regulation and supervision, credit guarantees, training for the financial sector, and credit subsidies. Some areas covered by the assistance, notably privatization, go beyond the scope of the present project, however, and should be left to other A.I.D. projects. The R&D component has not met expectations.  The objective of publishing four journal-quality monographs per year has not been achieved; the contract has been amended to require annual production of eight reports of high technical quality relating to project interventions.  The main problem seems to be the inability of A.I.D./W and the contractor/subcontractor to agree on a research agenda, partially because of limited A.I.D./W and Mission interest in financing research.  Nonetheless, three research projects have been completed and one is underway.  One of the completed studies served as the basis for two additional TA study projects. Information dissemination could be improved.  While a semi-annual project newsletter has been prepared as required, its usefulness to Missions is questionable.  Conferences have been conducted as planned, but their high cost has not been justified by its contribution to project objectives.  Finally, contacts with other donors have primarily been limited to the field. Overall, while much quality work has been done, the project has not attained the coherence and effectiveness envisaged for it. There are several reasons for this.  The use of buy-ins, while increasing Mission interest in the project, has also limited the influence of A.I.D./W (PRE) and the contractor on the selection of project activities.  Also, promotion of project services by A.I.D./W and the contractor has been limited.  A principal recommendation is that PRE reallocate the funds budgeted for R&D and information dissemination into a coherent dissemination, education, and promotion effort targeted at 15-20 countries.","Delivery order no. 19|Evaluation period: Jan 1989-Sep 1990","Special Evaluation","Documents","PDC-0085-I-00-9060-00","","2/1/1991 12:00:00 AM","","Capital markets|Strategic planning|Technical assistance|Information dissemination|Economic research|Sector evaluation","","http://pdf.usaid.gov/pdf_docs/PDABC434.pdf","2,997 KB","000356 - Checchi and Co. Consulting, Inc.","","006653 - USAID. Bur. for Asia and Private Enterprise. Ofc. of Development Resources. Div. of Project Development","English","application/pdf","Interim evaluation","","Corbett, Jack|Lane, Gilbert|Van Hulzen, Carol","","Feb 1991","","","","Interim evaluation of the financial sector development project (no. 940-0014)","","PD-ABC-434","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE1MzM1","Private Enterprise","9400014"
"Interim evaluation of a project to strengthen the institutional capacity of Panama's Consejo del Sector Privado para la Assistencia Educacional (COSPAE) to implement short-term training activities.  The evaluation covers the period 9/87-3/91. Significant progress has been made during Phase I of the project, which focused on strengthening COSPAE's technical and administrative capabilities prior to initiating short-term training activities.  A new computer system has greatly improved COSPAE's financial management capacity and is also used to develop information for evaluating training programs and preparing follow-up activities; maintaining lists of potential funding sources and clients; and developing promotional and publicity material. COSPAE has benefitted greatly from strategic planning services provided by a U.S. consulting firm.  However, the exercises conducted to date have dealt primarily with defining the organization's goals and purposes, without determining the activities required to reach these aims. COSPAE has been an outstanding fund-raiser when using traditional Panamanian methods, such as dinners, expositions, and direct contributions.  COSPAE has also obtained TA to improve both its traditional fund-raising efforts and to develop project development skills to attract international assistance. The addition of a highly skilled training coordinator has enhanced COSPAE's capacity to organize and implement U.S. and Panamanian short-term training.  However, the coordinator lacks familiarity with the kinds of U.S. institutions and programs supported by COSPAE -- a weakness which should be corrected immediately.  COSPAE has also developed a number of successful procedures for implementing its training programs, though these still need to be documented.  A clearly defined follow-up program for returned participants is also needed. COSPAE was unable to carry out planned observation visits to U.S. educational institutions due to increased demands on COSPAE leaders after the change of government in Panama.  Procedures have been developed for both international and local contracting, but neither of these has been officially approved by the COSPAE Board of Directors.","","Special Evaluation","Documents","LAC-0032-C-00-9036-00","","3/1/1991 12:00:00 AM","","Institution building|Training centers|Procedural development","Panama","http://pdf.usaid.gov/pdf_docs/PDABC436.pdf","479 KB","000223 - Academy for Educational Development, Inc. (AED)","","008589 - USAID. Mission to Panama","English","application/pdf","Interim evaluation","","Broehl, Allan","","Mar 1991","","","","Consejo del Sector Privado para la Asistencia Educacional [COSPAE] training evaluation","","PD-ABC-436","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE1MzM3","Panama","5250258|5970032"
"Food for Work (FFW), provided under P.L. 480 Title II, is used by private voluntary organizations (PVO's) and the World Food Program (WFP) in development projects and emergency operations as a mode of food aid delivery which requires individuals to work in return for food.  This report documents the impact of FFW programs in Africa, Latin America, Asia, and the Middle East/North Africa during the past decade. The findings are generally favorable.  (1) FFW programs have succeeded in reaching poor areas, targeting poor people and women, and delivering emergency food supplies in a number of countries.  They are especially useful in food-deficit areas and in community development projects where meals at work sites make sustained mobilization of labor possible.  How to harmonize management and accountability requirements in such situations remains problematic, however.  (2) The requirement for active participation as well as the increased provision of resources other than food (e.g., tools, materials, technical, and administrative supervision) has created an opportunity to achieve development results. However, regulations, procedures, and commodity management requirements need to be improved to more fully support development objectives.  (3) Acceptable labor productivity is achieved where FFW is provided for tasks achieved or to gangs working on contracts.  (4) During the 1980's, FFW programs benefitted from new forms of commodity use.  In some countries, PVO's entered into barter arrangements to exchange imported commodities for locally grown foods available closer to project sites. This practice reduced transport costs, increased demand for local commodities, and avoided problems of food acceptability.  Closed monetization, which provides low-paid workers the option of receiving cash wages or food subsidies, achieved similar ends, though difficulty was experienced in programming the resulting currencies.  A final section of the report presents recommendations for future programming.","","Special Evaluation","Documents","OTR-0700-C-00-9133-00","","2/1/1991 12:00:00 AM","","Food for Peace Title II|Food for Work|Emergency food distribution|World Food Program (FAO)","","http://pdf.usaid.gov/pdf_docs/PNABH222.pdf","2,147 KB","003211 - Wu P'i, Inc.|006646 - International Trade Services Group","","006215 - USAID. Bur. for Food for Peace and Voluntary Assistance. Ofc. of Program Policy and Management","English","application/pdf","","","Bryson, Judy C.|Chudy, John P.|Pines, James M.","Food aid programs","Feb 1991","","","","Food for work [FFW] : a review of the 1980s with recommendations for the 1990s","","PN-ABH-222","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE1MzM5","",""
"The Middle East Regional Cooperation (MERC) program has achieved, during its ten years of existence, a remarkable record of success. Egyptian/Israeli scientific and technical cooperation has yielded significant achievements in the fields of agriculture, public health, and marine technology.  The projects have dealt with subjects of high priority, and both Egyptian and Israeli efforts resulted in work of considerable utility to both countries.  Good professional relationships have been established, as well as cordial personal friendships.  Despite a background of political tensions and violence in the area, the scientific work was not affected significantly. The very favorable environment for collaboration that has emerged can be attributed to five factors.  First, U.S. academic entrepreneurs have been present from the beginning to stimulate interest in the program, bring the various parties together, assist in the development of concrete projects, and help to overcome difficulties in implementation. High-level host government support has been a second important contributor to program success.  Especially in Egypt, such support has served as an important buffer for participating scientists facing opposition from their colleagues and home institutions.  The U.S. Government and institutions have also provided an important umbrella of support.  Project coordinators are another key element.  Several of the participating Egyptian and Israeli scientists have had an association that antedates the program, and the program has strengthened that association significantly.  Finally, the  continuing interest and financial support on the part of Congress have been essential. Despite the generally warm and relaxed associations that have evolved, continuing sensitivity to certain key aspects of the relationships must be acknowledged.  In particular: those relationships must represent a partnership among equals; U.S. evenhandedness in dealing with the two parties is essential; and a low profile regarding publicity is necessary to minimize the risk of media distortions. A congressional initiative thrust the MERC program upon A.I.D., which already had large bilateral programs to monitor with limited staff. Despite its initial reluctance to undertake an activity at variance with its normal work, A.I.D. has turned in a performance of considerable merit.  Nevertheless, we have heard some criticism of its burdensome bureaucratic methods.  Our recommendations in this area concern, first, the strengthening and greater flexibility in the administrative arrangements.  A second, even more important set of recommendations, seeks closer integration of activities among the various collaborators who individually are functioning quite well.  (Author abstract)","Delivery order no. 11","Special Evaluation","Documents","PDC-0085-I-00-9089-00","","2/1/1991 12:00:00 AM","","International cooperation|Scientific cooperation|Technical cooperation|Agriculture|Public health care|Oceanography|Regional development","Egypt|Israel","http://pdf.usaid.gov/pdf_docs/PDABC449.pdf","1,850 KB","006434 - Devres, Inc.","","005157 - USAID. Bur. for Europe and Near East","English","application/pdf","","","","","6 Feb 1991","","","","Review of Middle East regional cooperation program (project no. 398-0158.25)","","PD-ABC-449","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE1NDAz","Near East Regional","398015825"
