Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Submitted as: Final evaluation report - Mercy Corps' EACAP program, DRC|Project title: Emergency assistance to conflict-affected populations II ((EACAP II)","Final Evaluation Report","Documents","AID-OFDA-G-11-00152","","8/1/2013 12:00:00 AM","","","Congo DR","http://pdf.usaid.gov/pdf_docs/PA00JM28.pdf","1,965 KB","013649 - Mercy Corps","","010865 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Foreign Disaster Assistance (OFDA)","English","application/pdf","","","","Humanitarian assistance","August 2013","","","","Final evaluation of Mercy Corps' emergency assistance to conflict-affected populations II, Orientale and North Kivu provinces of the Democratic Republic of Congo","","PA-00J-M28","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQyNjQz","Congo DR",""
"","","Final Evaluation Report","Documents","USAID/Egypt Cooperative Agreement No. 268-A-00-10-00078-00","","1/1/2013 12:00:00 AM","","","Lebanon","http://pdf.usaid.gov/pdf_docs/PA00JM2J.pdf","443 KB","000461 - Education Development Center, Inc. (EDC)","","USAID/Egypt","English","application/pdf","","","","Education (General)","December 31, 2013","","","","D-RASATI Outcomes Report_CDCS1_Education System Reform","","PA-00J-M2J","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQyNjUx","",""
"<div>The Opportunities for Vulnerable Children (OVC) program represents a unique and highly commendable effort made by the United States Agency for International Development (USAID) to bring children with disabilities into Indonesia's mainstream education settings in a substantive manner. &nbsp;The program -- which only cost USD 9.3 million in 10 years or USD 930,000 a year on average -- contributed significantly to strengthening the Indonesian enabling educational environment for children with disabilities, in the following ways: (1) building substantial government bureaucratic and political support for inclusion of children with disabilities; (2) spearheading the development of national policies, such as recognition of ""resource teachers"" as a legitimate category of service, and 22 subnational policies that operationalized the national inclusive education policies; (3) helping stakeholders to lobby for and legitimize the development of budgets to support inclusive education, which will allow inclusive education initiatives to be funded post-OVC; and (4) changing parents' and community attitudes about the rights of children with disabilities to an education. &nbsp;The above was achieved by well-targeted use of short-term technical experts and ongoing engagement of very knowledgeable program personnel who understand how to work with and within the existing systems. &nbsp;However, without strategic and selective external technical support for deepening and broadening OVC accomplishments, full realization of OVC program benefits is at risk. &nbsp;There is also a risk that inclusive education will remain synonymous with special education, rather than special education falling under the umbrella of a functional inclusive education system. &nbsp;USAID's Education Strategy Goal 1 will ensure that 150 million children worldwide become readers in the early grades; however, most early grade reading assessments have not taken children with disabilities into account in testing protocols, data disaggregation, or ensuing programming. &nbsp;If USAID is able to act on the opportunity for disability-sensitive programming that the OVC program introduced, Indonesia can provide a valuable model on which to build in order to bring children with disabilities into this broader group of 150 million children. &nbsp;Failure of the government and donor community to further to deepen and extend OVC program achievements would be a significant and regrettable ""missed opportunity."" &nbsp;(Excerpt, modified)</div>","Evaluated project title: Opportunities for vulnerable children (OVC)","Final Evaluation Report","Documents","AID-497-TO-13-00003|RAN-I-00-09-00008-00","","12/1/2013 12:00:00 AM","","","Indonesia","http://pdf.usaid.gov/pdf_docs/PA00JM2M.pdf","1,901 KB","040773 - GRM International|006007 - AMEX International, Inc.","","008558 - USAID. Mission to Indonesia|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","","Access to education","December 2013","","","","Evaluation of the opportunities for vulnerable children program Indonesia","","PA-00J-M2M","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQyNjUz","Indonesia",""
"","Submitted as: Final evaluation : partnership for child nutrition project|Project title: Partnership for child nutrition","Final Evaluation Report","Documents","AID-527-A-11-00003","","11/1/2013 12:00:00 AM","","","Peru","http://pdf.usaid.gov/pdf_docs/PA00JM46.pdf","1,376 KB","005923 - Asociacion Benefica PRISMA","","008591 - USAID. Mission to Peru","Spanish|English","application/pdf","","","Vargas, Rosana|Ruiz, Rosario|Florez, Antonieta","Child nutrition","November 2013","","","","Final evaluation : Ancash and Huancavelica sub-studies : 'partnership for child nutrition' project","","PA-00J-M46","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQyNjk3","Peru",""
"The Stop Malaria Project (SMP) was established as a flagship project to increase coverage and use of key interventions for prevention and treatment of malaria in Uganda. &nbsp;The project has been managed by a the Johns Hopkins University Center for Communication Programs (CCP) with $20.9 million of funding to date from the United States President's Malaria Initiative and the United State Agency for International Development. &nbsp;The project was designed to provide support to the National Malaria Control Programme (NCMP) as well as work in half of the districts of the country. &nbsp;The evaluation team addressed four areas: (1) service delivery (preventive, curative and systems strengthening); (2) project performance successes and weaknesses ; (3) cost effectiveness and efficiency of the partnership between Johns Hopkins University and its partners; and (4) and capacity building of NMCP and districts. &nbsp;The conclusions and recommendations are based upon evidence compiled from review of project documentation, interview of key informants, visits to a sample of districts and health facilities and secondary analysis of multiple datasets from household surveys, a health facility survey and routine health data of the Ministry of Health (MoH). &nbsp;(Excerpt, modified)","Header title: Report for the final evaluation of the USAID/Uganda stop malaria project|Evaluated project title: Stop malaria project (SMP)","Final Evaluation Report","Documents","","","10/1/2013 12:00:00 AM","","","Uganda","http://pdf.usaid.gov/pdf_docs/PA00JM4D.pdf","1,648 KB","","","040600 - President’s Malaria Initiative (PMI) (U.S.)|008618 - USAID. Mission to Uganda","English","application/pdf","","","Pond, Robert|Matovu, Fred|Kibuuka, Festus","Malaria","October 2013","","","","Report of the evaluation of the USAID/Uganda stop malaria project","","PA-00J-M4D","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQyNzAz","Uganda",""
"","","Final Evaluation Report","Documents","","","","","","","","","","","","","","","","","","","","","","Curamericas Global Nehnwaa Liberia Child Survival Project Final Evaluation","","PA-00J-M5D","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQyNzMx","",""
"The goal of the Integrated Water, Sanitation and Hygiene Program (iWASH) was to support sustainable, market-driven water supply, sanitation, and hygiene services to improve health and increase economic resiliency of the poor within an integrated water resource management framework. &nbsp;Performance was reported measured against five intermediate results: (1) objectives in increased water supply have been achieved in seventy villages benefiting 118,300 people with new or improved access to water; this is 113% of the target; (2) increased access to sanitation and hygiene has been achieved in forty villages benefiting 26,000 people, 107% of target, and 163,800 people in increased hygiene awareness, 123% of target; (3) increased private sector capacity to deliver water and sanitation services has been accomplished, and the project is clearly having impact beyond the project area; and (5) improved management of watersheds has been accomplished through a wealth of innovative activities, important and high-quality research, and engaged project participation in national and basin-level forums. &nbsp;(Excerpt modified)","'Contract No: AID-RAN-I-00-09-00016, Order No: AID-621-TO-13-00002'|Evaluated project title: Integrated water, sanitation and hygiene(iWASH)","Final Evaluation Report","Documents","AID-621-TO-13-00002|RAN-I-00-09-00016-00","","11/1/2013 12:00:00 AM","","","Tanzania","http://pdf.usaid.gov/pdf_docs/PA00JM6X.pdf","708 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","008612 - USAID. Mission to Tanzania|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","","Water supply and sanitation","November 2013","","","","USAID/Tanzania : performance evaluation for the integrated water, sanitation and hygiene (iWASH) program : final report","","PA-00J-M6X","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQyNzc0","Tanzania",""
"The child survival project ""Nehnwaa"" was implemented by Curamericas Global in Bain, Garr, Gbein Clans (subdistricts) and the town of Ganta in northwest Nimba County, in the north-central region of Liberia. &nbsp;The purpose of the evaluation is to determine the extent to which the Nehnwaa Child Survival Project (NCSP) met its coverage targets in key child survival and maternal health indicators determine which elements of the program contributed to achieving results, and determine best practices and lessons learned to guide future programs in Liberia and in other areas with poor and disadvantaged populations. &nbsp;Evaluation questions included : (1) to what extent did the Nehnwaa Child Survival Project accomplish and/or contribute to the following goals and objectives, as stated in the DIP:; (2) did the project&rsquo;s innovations decrease barriers to accessing health services:; and (3) how did the project further the goals of the MOHSW in its rebuilding of the Liberian health system? &nbsp;The evaluation used a participatory methodology that included mixed quantitative and qualitative methods and participatory consensus-building analytical methods followed by stakeholder debriefings with discussion at the project site and in Monrovia. &nbsp;The evaluation fieldwork followed the 30-cluster randomized Knowledge, Practice, and Coverage (KPC) survey of 300 beneficiary mothers of children under the age of 2 years and was led by an external evaluator with extensive experience evaluating similar programs. &nbsp;Findings are largely from self-report but were triangulated by data from key informant interviews, focus group discussions (FGDs), health facility and gCHV service statistics, and data from other surveys and reports. &nbsp;(Excerpt, modified)","'This project was funded .... through the Child Survival and Health Grants Program.'|Statement of differences by Curamericas Global  included in Annex XIII (Annex 13)|Project title: Nehnwaa child survival project (NCSP)","Final Evaluation Report","Documents","GHN-A-00-08-00011-00","","12/1/2013 12:00:00 AM","","","Liberia","http://pdf.usaid.gov/pdf_docs/PDACY377.pdf","2,563 KB","040698 - Jean Capps Associates Consulting|040697 - Curamericas Global, Inc.","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","","","Capps, Jean Meyer","Child survival","December 2013","","","","Final evaluation for nehnwaa child survival project : census-based impact-oriented methodology for community-based primary health care in Nimba County, Liberia","","PD-ACY-377","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQyODU0","Liberia",""
"","Evaluated project title: Political party strengthening in Georgia (PPSG)|Evaluated project title: Parliamentary strengthening project (PSP)","Special Evaluation","Documents","AID-114-TO-12-00011|AID-RAN-I-00-09-00019|RAN-I-00-09-00019-00","","1/1/2013 12:00:00 AM","","Political parties|Political participation|Parliamentary systems|Elections","Georgia","http://pdf.usaid.gov/pdf_docs/PDACY249.pdf","1,057 KB","011933 - Social Impact, Inc.","","009620 - USAID. Regional Mission for the Caucasus|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Green, Andrew|Hoffman, Barak|et al.","Democratization","Janaury 2013","","","","Mid-term performance evaluation of political party strengthening in Georgia (PPSG) and parliamentary strengthening project (PSP)","","PD-ACY-249","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQyOTQ4","",""
"","","Special Evaluation","Documents","GHN-I-01-07-00003-00|GHN-I-03-07-00003-00","","1/1/2011 12:00:00 AM","","","Niger","http://pdf.usaid.gov/pdf_docs/PA00JMJB.pdf","564 KB","004486 - University Research Corp. (URC) Center for Human Services","","","Spanish","application/pdf","","","Maina Boucar, Lynne Miller Franco, Djibrina Sabou, Zakari Saley, Larissa Jennings,|and Diwakar Mohan","Maternal child health care","March 2011","","","","Sustaining Better Maternal and Newborn Care and Quality Improvement in Niger: Challenges and Successes","","PA-00J-MJB","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzMDM3","",""
"","'Contracted under AID-RAN-I-00-09-00016, Order No. AID-623-TO-11-00002; Monitoring & Evaluation Program for Somalia (MEPS)'|Evaluated project title: Somali youth livelihoods program (SYLP)|AID-RAN-I-09-00016","Final Evaluation Report","Documents","AID-623-TO-11-00002|RAN-I-00-09-00016-00|RAN-I-00-09-00016-00","","2/1/2012 12:00:00 AM","","","Somalia","http://pdf.usaid.gov/pdf_docs/PDACY127.pdf","1,440 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","012598 - USAID. Mission to East Africa|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Cook, Gayla|Younis, Abdi","","17 February 2012","","","","Somalia youth livelihoods program final evaluation","","PD-ACY-127","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzMTU5","Somalia",""
"","","Final Evaluation Report","Documents","AID-611-TO-13-00005|RAN-I-00-09-00016-00|AID-RAN-I-00-09-00016","","11/1/2013 12:00:00 AM","","","Zambia","http://pdf.usaid.gov/pdf_docs/PA00JMR8.pdf","1,489 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","008627 - USAID. Mission to Zambia|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Limange, Joseph|Shatunka, Matilda|Chulu, Fidelis Don","Water supply and sanitation","26 November 2013","","","","End-term performance evaluation for the USAID/Zambia school water supply and hygiene (WASH) and quality education activity","","PA-00J-MR8","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzMjAz","",""
"","Submitted as: Technical assistance for policy reform (TAPR-II) final evaluation|Evaluated project title: Technical assistance for policy reform (TAPR II)","Final Evaluation Report","Documents","","","9/1/2010 12:00:00 AM","","","Egypt","http://pdf.usaid.gov/pdf_docs/PA00JMXB.pdf","337 KB","008360 - Mitchell Group, Inc.","","008539 - USAID. Mission to Egypt","English","application/pdf","","","Lieberson, Joseph|Harrington, Donnie|et al.","Economic reform","September 2010","","","","TAPR-II final evaluation report","","PA-00J-MXB","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzMzQ1","Egypt",""
"","Task order no. 25|Evaluated project title: Egyptian decentralization initiative (EDI)","Special Evaluation","Documents","DFD-I-25-04-00228-00|DFD-I-00-04-00228-00","","12/1/2009 12:00:00 AM","","","Egypt","http://pdf.usaid.gov/pdf_docs/PA00JMXD.pdf","511 KB","003970 - Management Systems International, Inc. (MSI)","","010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","English","application/pdf","","","Fischer, Dana|Borden, Curtis|et al.","Governance","5 December 2009","","","","Evaluation of the Egyptian decentralization initiative : mid-term evaluation report","","PA-00J-MXD","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzMzQ3","Egypt",""
"","'Prepared for USAID under Task Order No. 263-I-01-06-00008; USAID Contract No.: DFD-I-16-04-00227-00, under the Analytical Services II IQC.'","Special Evaluation","Documents","263-I-01-06-00008-00|263-I-00-06-00008-00|DFD-I-16-04-00227-00|DFD-I-00-04-00227-00","","5/1/2009 12:00:00 AM","","","Egypt","http://pdf.usaid.gov/pdf_docs/PA00JMXG.pdf","175 KB","001600 - Associates in Rural Development, Inc. (ARD)","","008539 - USAID. Mission to Egypt|010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","English","application/pdf","","","","Democratization","May 2009","","","","Egypt media development program midterm evaluation reportT","","PA-00J-MXG","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzMzQ5","Egypt",""
"","At head of title: Final report|Submitted as: Assistance for AOCJ activity support for USAID/Egypt mid term evaluation|Evaluated project title: Administration of criminal justice (AOCJ)","Special Evaluation","Documents","CIO-E-01-09-00006-00|CIO-E-00-09-00006-00","","4/1/2010 12:00:00 AM","","","Egypt","http://pdf.usaid.gov/pdf_docs/PA00JMXJ.pdf","161 KB","012905 - AINS, Inc.","","010430 - USAID. Bur. for Management. Ofc. of the Chief Information Officer (CIO)","English","application/pdf","","","","Information management, systems and equipment","7 April 2010","","","","Assistance for AOCJ activity support for USAID/Egypt : Cairo TDY report","","PA-00J-MXJ","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzMzUx","",""
"","","Final Evaluation Report","Documents","GHH-I-00-07-00032-00","","1/1/2013 12:00:00 AM","","","Zimbabwe|Tanzania|South Africa|Kenya","http://pdf.usaid.gov/pdf_docs/PA00JN1H.pdf","1,677 KB","","","","English","application/pdf","","","Jane T. Bertrand, Dino Rech, Dickens S. Omondi Aduda, Sasha Frade, Mores Loolpapit, Michael D. Machaku, Webster Mavhu, Mathews Onyango, Alexandra Spyrelis, Linnea Perry and Margaret Farrell","HIV / AIDS","August 2013","","","","SYMMACS: The Systematic Monitoring of the Male Circumcision Scale-up in Eastern and Southern Africa. Final Report of Results from Kenya, South Africa, Tanzania and Zimbabwe.","","PA-00J-N1H","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzNDA2","",""
"","Cost Benefit Analysis Report for Selected USAID/ Ethiopia Value Chains|Project title: Learning, evaluation, and analysis project (LEAP)","Special Evaluation","Documents","AID-OAA-C-11-00169","","1/1/2012 12:00:00 AM","","","Liberia","http://pdf.usaid.gov/pdf_docs/PA00JN65.pdf","580 KB","Optimal Solutions Group, LLC; Cambridge Resources International Inc.","","013891 - USAID. Bur. for Economic Growth, Education and Environment. Ofc. of Economic Policy","English","application/pdf","","","Christopher Bennett, Senior Coffee Specialist ;Richard Barichello, Senior Cost-Benefit Analyst; Leonard Leung, Cost-Benefit Analyst; Habtamu Fuje, Local Consultant/ CBA Analyst; Dr. Glenn Jenkins, Cost-Benefit Manager; Christabel Dadzie, Evaluation Analyst","Agricultural development","October 24, 2012","","","","USAID LEAP - Ethiopia AMDe Coffee Cost Benefit Analysis Final Report","","PA-00J-N65","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzNTM2","",""
"","Cost Benefit Analysis Report for Selected USAID/ Ethiopia Value Chains|Project title: Learning, evaluation, and analysis project (LEAP)","Special Evaluation","Documents","AID-OAA-C-11-00169","","1/1/2012 12:00:00 AM","","","Ethiopia","http://pdf.usaid.gov/pdf_docs/PA00JN66.pdf","405 KB","Optimal Solutions Group, LLC; Cambridge Resources International Inc.","","013891 - USAID. Bur. for Economic Growth, Education and Environment. Ofc. of Economic Policy","English","application/pdf","","","Richard Barichello, Senior Cost-Benefit Analyst; Mikhail Miklyaev, Cost-Benefit Analyst;  Kate Pankowska, Cost-Benefit Analyst Dr. Glenn Jenkins, Cost-Benefit Manager","Agricultural development","October 2012","","","","USAID LEAP - Ethiopia White Pea Bean Value Chain CBA Final Report","","PA-00J-N66","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzNTM3","",""
"","Cost Benefit Analysis Report for Selected USAID/ Ethiopia Value Chains|Project title: Learning, evaluation, and analysis project (LEAP)","Special Evaluation","Documents","AID-OAA-C-11-00169","","1/1/2012 12:00:00 AM","","","Ethiopia","http://pdf.usaid.gov/pdf_docs/PA00JN6X.pdf","405 KB","Optimal Solutions Group, LLC; Cambridge Resources International Inc.","","013891 - USAID. Bur. for Economic Growth, Education and Environment. Ofc. of Economic Policy","English","application/pdf","","","Richard Barichello, Senior Cost-Benefit Analyst; Mikhail Miklyaev, Cost-Benefit Analyst;  Kate Pankowska, Cost-Benefit Analyst Dr. Glenn Jenkins, Cost-Benefit Manager","Agricultural development","October,2012","","","","Cost- Benefit Analysis of the White Pea Beans Value Chain in Ethiopia : Graduation with Resilience to Achieve Sustainable Development- GRAD Project Final Report","","PA-00J-N6X","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQzNTU4","",""
