Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","","Special Evaluation","Documents","","","2/1/1987 12:00:00 AM","","Agricultural technology|Technical cooperation","Egypt|Israel","http://pdf.usaid.gov/pdf_docs/PDAAU897.pdf","25,083 KB","004200 - USAID. Bur. for Asia and Near East","","","English","application/pdf","","","","Agricultural enterprises and cooperatives","Feb 1987","","","","Trinational project on patterns of technology exchange and cooperation in agriculture (TATEC), project number 398-0158-05 (298-0192) : evaluation team report","","PD-AAU-897","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk1MDU4","Near East Regional","2980192"
"Evaluates the women's entrepreneurship development program (WEDP) in Bangladesh, a project component to provide credit to enterprises managed by women and those in which women play a major role.  External evaluation covers CY86 and is based on visits to 4 WEDP centers and interviews with personnel from the implementing Bangladesh Small and Cottage Industries Corporation (BSCIC), center staff, and clients. The WEDP is operating far below potential, primarily because of limited support from headquarters level to field offices in planning, programming, and evaluation.  As a result, management varies from center to center, with particular problems in Laksam. Improvements in the management and support system can probably be made using existing BSCIC resources. Loan experience is mixed.  As of 6/86 sufficient loan funds were available for another 2 years, but these funds are being kept in a non-interest bearing account.  Also, the reported recovery rate - an exact figure is not available due to inconsistencies in reporting procedures - is only 76%, and the overhead rate is unacceptably high: it costs 1.47 taka to lend and recover one taka.  Between 7/84 and 6/85, the rate of increase in new clients varied from 73% to 473% at 3 of the centers; as more clients are signed up, decline in these rates is unavoidable.  Finally, only 22% of clients are actually involved in making investment decisions and evidently only 35% are actually involved in managing their enterprises. WEDP's impacts on living conditions also appear mixed.  If labor wages are imputed (labor is almost always provided by the family), nearly all WEDP-funded enterprises are operating at a loss, except for those related to tailoring and packaging.  On the other hand, 81% of respondents at 3 centers reported increases in income and 67% reported improved nutritional levels. (Virtually no increases in income or nutritional levels were reported in Laksam.)  Also, 25-50% of loan funds are diverted from their intended use and spent on consumer goods. USAID/B provided adequate financial support, but TA from both USAID/B and BSCIC was inadequate.  USAID/B and BSCIC have not agreed on statistical goals for loan recovery or on measurement of WEDP progress. It is recommended that:  (1) WEDP headquarters be expanded and improved to better assist in resolving operational problems in the field; (2) the recovery rate be increased to 85% by 6/87 (except that Laksam's recovery rate should be established in an independent review) and subsequently to above 90%; (3) the overhead rate be reduced by 15% by 6/87 and subsequently reduced to less than 0.5 taka; (4) WEDP guidelines be revised to properly describe its conceptual focus and modus operandi; (5) qualitative and quantitative benchmarks goals be established for measuring progress; and (6) USAID/B continue its support pending implementation of these recommendations.","","Special Evaluation","Documents","","","2/1/1987 12:00:00 AM","","Women|Entrepreneurs|Industrial credit|Small scale enterprises|Cottage industries|Management operations|Beneficiary interviews|Sampling method","Bangladesh","http://pdf.usaid.gov/pdf_docs/PDAAV017.pdf","6,171 KB","008511 - USAID. Mission to Bangladesh","","","English","application/pdf","Indepth evaluation|Evaluation team|Logframe change|Pre evaluation data","","Hashemi, Syed M.","","Feb 1987","","","","Evaluation of the women's entrepreneurship development program","","PD-AAV-017","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk1MzMz","Bangladesh","3880042"
"Evaluates a project to help Burundi's National Institute for Nature Conservation (INCN) preserve the Bururi Forest and to develop alternate sources of firewood and construction timber in the Bururi area.  Final evaluation, conducted 6 months prior to the project's 6/87 termination, is based on site visits, interviews with project personnel and beneficiaries, and a review of the mid-term (1984) evaluation. Despite diligent efforts to implement the recommendations of the 1984 evaluation, the project has been only partially successful. Protection of the Bururi Forest has been furthered by establishment of a block plantations of several exotic wood species on more than 750 ha of cleared land inside the forest boundaries.  In addition, subsequent plantings have reforested former areas of encroachment; a clear forest boundary delineation has been created; and forest guard system and firebreak systems have been installed.  In order to protect the remaining natural forest, the project has extended the inner buffer zone of black wattle trees, originally restricted to the forest's eastern side, to the northern and western sides as well. Agroforestry activities in the buffer zone outside the forest, aimed at using fast growing species to provide alternative wood and agricultural supplies, did not begin until late 1985.  The major focus has been on tree plantings by small farmers, although extension agents have also helped to establish community woodlots and demonstration plots.  Despite considerable progress in these efforts, however, wood harvesting still exists in the galleries, the forest, and the black wattle belts, all three protected by law from such gathering and harvesting activities.  Until farmer-managed and communal woodlots are actively producing the agricultural and construction materials needed on a daily basis, the natural forest cannot be protected nor can the project be deemed a complete success.  INCN staff are currently working toward this objective. A key recommendation is that the project be extended for 6 months at no cost to enable current activities, i.e., nursery operations, the forest guard system, maintenance of firebreaks, and most agroforestry extension to continue uninterrupted until INCN can fund their activities through normal budget processes in 1/88 and to allow a participant to complete his B.Sc. program in agroforestry.","","Special Evaluation","Documents","","","1/1/1987 12:00:00 AM","","Forests|Natural resource conservation|Agroforestry|Afforestation|Firewood|Timber|Beneficiary interviews|Limited data plus","Burundi","http://pdf.usaid.gov/pdf_docs/PDBBG379.pdf","1,023 KB","008522 - USAID. Mission to Burundi","","","English","application/pdf","Pre evaluation data|Evaluation team","","","Forestry","Jan 1987","","","","End of project review : Bururi forestry project no. 695-0105","","PD-BBG-379","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk1NDAz","Burundi","6950105"
"Evaluates project to build an indigenous Sahelian capacity in demographic data collection, processing, analysis, and use. Final external evaluation covers the period 1982-1/87 and is based on site visits, document review, and interviews with project personnel. The project more than achieved its institutional goals.  Research and TA capabilities were developed throughout the Sahel, at both the national and regional levels, through training (long- and short-term), the provision of materials, and TA.  The development of a regional institutional capacity is quite impressive, starting as it did from nothing at the project's beginning.  The Sahel Institute's Socioeconomic Demographic Unit (USED) has matured into a center capable of guiding demographic research and providing TA and training throughout the Sahel. USED has strengthened national institutions through long-, short-term, and ad hoc TA, data processing services, and seminars and workshops. USED's major weakness is in computer technology. The project also contributed significantly to analyzing existing data and alleviating the conditions which lead to unanalyzed data.  All major planned data collection and analysis activities have been completed or nearly completed.  USED carried out infant mortality studies in two countries and, per A.I.D.'s request, undertook a third in Mali; all three studies are nearing completion.  USED is assisting with a health survey in Mali and plans are being made for a similar study in The Gambia; studies of health statistics were conducted - after a late start - in Cape Verde and Senegal; and studies of the impact of development project on population variables are underway in Senegal, Burkina, and Mali.  In addition, USED has participated in a number of joint studies with outside organizations, e.g., a migration study with the Organization of European Cooperation and Development, which have had policy impacts. Overall, project administration has been very good.  However, as the project has grown, financial management has lagged, notably due to the lack of computerized accounting.  Nonetheless, USED's coordinator oversaw the project's progress during a difficult political time and should be commended.  The USED staff, though small, is competent and has excellent rapport with collaborators in national research and statistical institutions. It is recommended that A.I.D. support a follow-on project which will emphasize the applications of demographic data in policymaking.  While USED's infant mortality, health statistics, and development impact studies provided valuable data and experience, these should not be continued during a second phase.","","Final Evaluation Report","Documents","","","2/1/1987 12:00:00 AM","","Population and demography|Data collection|Data analysis|Institution building","Sahel","http://pdf.usaid.gov/pdf_docs/PDAAV114.pdf","2,157 KB","000032 - USAID. Bur. for Africa. Ofc. of Sahel and West African Affairs","","","English|French","application/pdf","Indepth evaluation|Pre evaluation data|Onsite evaluation|Evaluation team","","Clark, S.|Knowles, James C.|et al.","","Feb 1987","","","","Evaluation of the Sahel regional demographic data collection and analysis project","","PD-AAV-114","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk1NDk5","Sahel Regional","6250927"
"Final Mission report on a project (1979-12/85) to help the Government of the Philippines (GOP) strengthen research and extension capabilities in 8 of the 16 national and regional centers that make up the Philippine Council for Agriculture and Resources Research (PCARR).  The report is based in part on two evaluations conducted in 1984. The project was a success.  Training activities far exceeded expectations.  Some 398 M.S. and 70 Ph.D candidates were trained vs. targets of 237 and 7, respectively, and 71 persons received B.S. training as planned.  Short-term training and travel grants were provided for 186 individuals.  A major step was taken in meeting the main project goal of decentralizing PCARR: two-thirds of the training grant awards were made to institutions outside of the Manila/Los Banos area. The increased research capabilities of the PCARR network had a positive impact on agricultural production.  Advances were made in reducing disease and pest problems for corn (yields increased by 8%), rice, and rubber crops, and varietal research for sweet potatoes is expected to result in significant increases in yields.  Also, a tobacco farmers' organization benefited from project training and TA in determining floor prices and identifying which varieties should be grown, resulting in yield increases of about 80% in one location. PCARR's institutional infrastructure was upgraded.  Some $2.4 million of equipment and library materials were delivered to the eight centers and the PCARR Secretariat.  Four of the centers are now well-equipped, well-staffed facilities which are actively engaged in problem-oriented research; a fifth has only recently installed project-financed research equipment.  Underutilization of laboratory equipment has been a problem at the remaining centers, which have either lacked funds to install or operate the equipment, or in some cases, may not have had a strong need for the equipment.  A plan has been devised in which PCARR institutions can acquire unused equipment from other institutions by paying the shipping.  As of 7/87, the GOP will be billed for equipment not in use. The project's success notwithstanding, two important activities were neglected:  (1) a program for collecting and analyzing data on the project's research impact was never implemented; and (2) planned evaluation activities, including an impact assessment, were not conducted, frustrating efforts to publicize the project's success and thus mobilize support for research. The project has taught that each institution should be provided with a basic research library (rather then purchasing materials based on each institution's requests).  Conversely, the provision of research equipment should be specific to each institution's needs and capabilities.","","Final Evaluation Report","Documents","","","1/1/1987 12:00:00 AM","","Agricultural research|Research centers|Institution building|Limited data","Philippines","http://pdf.usaid.gov/pdf_docs/PDAAV129.pdf","118 KB","008592 - USAID. Mission to Philippines","","","English","application/pdf","Pre evaluation data|Final EOPS","","","Agricultural research","20 Jan 1987","","","","Project assistance completion report : agriculture research II","","PD-AAV-129","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk1NTM3","Philippines","4920286"
"Evaluates projects to fund Government of Jordan (GOJ) and USAID/J feasibility studies and TA for project planning, design, evaluation, etc.  External evaluation covers the period 5/82-3/87 and is based on document review, interviews, and findings from 64 activity questionnaires comprising a project management data base developed by the evaluation team at the Mission's request. Overall, the projects have been effective, well-used, and relevant. They have provided an appropriate mechanism by which to facilitate development program and project planning and activities, and have involved the Ministry of Planning (MOP) and GOJ executing agencies in meaningful and largely efficient ways.  GOJ activities funded by the projects have played catalytic, bridging, institutional development, and ""cutting edge"" roles in the areas of technology development and transfer, development administration, and planning, or in support of policy dialogue and policy reform. Project management has improved markedly over time, especially during the past 6 months, after creation of a review committee to set priorities, define selection criteria, and approve or disapprove GOJ requests over $10,000.  With slight improvements, project and activity management can be strengthened, especially monitoring, evaluation, and reporting.  A key need is to pay greater attention to the nature and quality of outputs (at both project and activity levels) vs. a stress on programming inputs, as has been the case in the past.  Recommendations are made for streamlining project management, revising the project purpose to reflect changed conditions, and initiating a follow-on. Three lessons have been learned.  (1) Projects such as these increase a mission's ability to respond flexibly and quickly to a range of host government (HG) requests, even as A.I.D. and HG priorities and needs change.  Such projects - which may be the only or major form of scarce flexible response resources to remain for programming as A.I.D. funding levels decrease - should be encouraged in other countries where geopolitical concerns warrant and HG's have good management capacities. (2) Where flexibility and speed of funding have high priority, attention to monitoring and output assessment tends to suffer.  However, more attention in these areas can actually increase flexibility rather than reduce it, as is sometimes feared.  (3) Attempting to introduce a project management data base and a management system derived from it in the context of a 3-week evaluation is not maximally efficient.  Missions and HG counterparts need more time to participate in data base development and to review and adjust their concepts of data-related priorities and needs.","","Special Evaluation","Documents","PDC-1096-I-04-4164-00","","3/1/1987 12:00:00 AM","","Development administration|Development planning|Technical assistance|Feasibility studies|Development cooperation","Jordan","http://pdf.usaid.gov/pdf_docs/PDAAV209.pdf","5,270 KB","003002 - Ronco Consulting Corp.","","008564 - USAID. Mission to Jordan","English","application/pdf","Indepth evaluation|Evaluation team","","Morton, Alice L.|Kitchell, Raymond","","Mar 1987","","","","Technical services and feasibility studies III and IV : evaluation report, Jordan","","PD-AAV-209","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk1NjUw","Jordan","2780258|2780260"
"","","Special Evaluation","Documents","DPE-5927-C-00-3083-00","","1/1/1987 12:00:00 AM","","Health delivery|Diarrhea|Oral rehydration therapy","Gambia","http://pdf.usaid.gov/pdf_docs/PNAAW742.pdf","968 KB","000750 - Management Sciences for Health (MSH)","","000186 - USAID. Bur. for Science and Technology. Ofc. of Health","English","application/pdf","Indepth evaluation","","Wolfheim, Cathy","Health care education","9 Jan 1987","","","","Gambia national program for the control of diarrheal diseases : an assessment of current ORT educational materials and KAP of village health workers","","PN-AAW-742","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk1Nzcz","Gambia","9365927"
"Evaluates the National Development Foundation of Jamaica's (NDFJ) program of credit and technical assistance/training (TAT) for small businesses.  External evaluation covers the period 1982-3/87 and is based on document review, and visits and interviews with 270 loan clients. NDFJ has delivered 1,202 loans (mostly in the manufacturing and services sectors) totalling $9 million.  Annual growth in the number of loans averaged 50% in 1983-83 but fell to 9% in 1986 due to inflation and currency devaluation and to a severe shortage of field officers and vehicles for servicing loans and processing applications. About 74% of loan-financed enterprises are growing impressively, due to adequate financing, TAT follow-ups, and a favorable environment (13% are closing, citing a lack of these factors). Average sales for businesses have increased from $42,000 to $70,000, gross profits from $16,000 to $32,800, and relative profitability from 38% to 47%.  Some 90% of client businessowners now depend on their businesses as their sole source of income and 72% (up from 51%) work 40 hours or more each week.  Total employment is 4,278, vs. 2,507 prior to the loans; women have especially benefited, since both garmentmakers and the service sector (heavily represented among clients) traditionally employ women and since women represent a larger pool of available labor. The bias in loans, however, is toward males, who own a greater share of established businesses, which are favored by NDFJ to reduce risk. TAT was provided to over 10,000 clients and was particularly useful since few had ever received business training.  Group training has exceeded target because of its low cost, but follow-up TAT to loan clients has been undersupplied by 32%, due to NDFJ's vehicle and personnel shortages.  Although frequency of follow-up visits has been strongly correlated with clients' success, 50% or fewer receive the minimum monthly visit.  TAT should focus more on growth and competitiveness rather than accountability, and field officers need more business training. Far too much TAT was provided to non-loan recipients; there is no system to follow up on these clients. NDFJ's portfolio is low-risk:  34% has been fully repaid, and only 2% is considered bad debt (although 15% is in arrears). However, the loan/TAT program has not been able to meet self-financing targets or to satisfy demand (which exceeds loan supply by $5 million).  Further, administrative costs have run over 40% and cannot be reduced until NDFJ increases its portfolio fivefold.  Key recommendations are that loan recovery periods be rationalized (reduced to 6-30 months) and TAT self-financing potential exploited (only 27% of clients can pay for TAT at receipt, but 80% would be able to pay within a 4-year period).","Contents: v. 1. Executive summary to final report -- v. 2. Final|report -- v. 3. Appendix to final report","Special Evaluation","Documents","","","1/1/1987 12:00:00 AM","","Credit|Business support services|Business formation|Small scale enterprises|Beneficiary interviews|Cost-effectiveness","Jamaica","http://pdf.usaid.gov/pdf_docs/PDAAV310.pdf","2,707 KB","005128 - Trevor Hamilton and Associates","","008563 - USAID. Mission to Jamaica","English","application/pdf","Evaluation team|Indepth evaluation|Onsite evaluation","","","","Jan 1987","","","","Assessment of NDFJ's loan program and cost-effectiveness of its technical assistance training","","PD-AAV-310","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk1ODYw","Jamaica","5320108"
"","Attached to PD-AAV-340","Special Evaluation","Documents","","","2/1/1987 12:00:00 AM","","Diarrhea|Disease prevention and control|Oral rehydration therapy|Mothers|Disease treatment|Beneficiary interviews","Egypt","http://pdf.usaid.gov/pdf_docs/XDAAV340A.pdf","6,935 KB","000465 - Egypt. Ministry of Health|008539 - USAID. Mission to Egypt|002326 - U.N. Children's Fund (UNICEF)|001297 - World Health Organization (WHO)","","","English","application/pdf","Indepth evaluation|Evaluation team|Onsite evaluation","","","","Feb 1987","","","","Report of the second joint Ministry of Health/USAID/UNICEF/WHO review of the national CDD project","","XD-AAV-340-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk1OTEw","Egypt","2630137"
"Evaluates P.L. 480 Title III program in Senegal.  External, final, ""lessons learned"" evaluation covers the period 5/80-12/86 and is based on site visits, interviews with USAID/S and Government of Senegal (GOS) personnel, and document review. The Title III program financed more than 25 development projects and contributed to several GOS policy reforms concerning protection and rejuvenation of the natural resource base, strengthening of parastatal regional development agencies and of agricultural cooperatives, and improved capabilities in agricultural economics.  Its achievements, however, were hindered by management deficiencies which occured due to uncertainties as the roles of USAID/S and of the two key implementing entities:  a joint GOS/USAID Management Committee (MC), responsible for allocating Title III funds to development projects, developing project guidelines, and selecting projects for funding; and a ""Permanent Secretariat"" (PS), headed by a GOS official but primarily staffed by freelance personnel, responsible for monitoring financial management and project implementation.  The MC was unable to exert effective control over the PS, which lacked the qualified personnel needed for administration, and which, in the absence of restraining authority, exercised far too much autonomy, to the detriment of overall program implementation. Policy guidelines concerning USAID/S's monitoring responsibilities should have been better elaborated by AID/W, while program-specific implementation procedures needed better definition by the Mission.  The lack of clarity evinced in the Senegal program is not surprising, however, given the legislative history of Title III, and A.I.D.'s limited experience in implementing Title III programs. The program's management deficiencies occurred even though the GOS possesses the institutional capacity to administer the program and similar deficiencies have been found in other countries' programs, suggesting that alternative programming and administrative structures should be considered.  Properly administered, Title III programs have potential advantages over other forms of development assistance - cost-efficiency, conservation of host country foreign exchange, and the strengthening of host country management and technical skills through the direct involvement of local personnel in planning and administration.  Several recommendations are made for improving future Title III programs. For USAID/S's summary of this evaluation, focusing more on project-level achievements, see abstract of PD-AAV-408.  (Author abstract, modified)","Attached to PD-AAV-408-A","Special Evaluation","Documents","","","2/1/1987 12:00:00 AM","","Food for Peace Title III|Development program implementation|Management operations|Financial management|Supervision","Senegal","http://pdf.usaid.gov/pdf_docs/XDAAV408A.pdf","3,914 KB","008600 - USAID. Mission to Senegal","","","English","application/pdf","Indepth evaluation|Final EOPS|Evaluation team|Onsite evaluation|Pre evaluation data","","Livingston, Geoffrey|Resch, Timothy M.","Food aid programs","Feb 1987","","","","Senegal PL-480 Title III, food for development : USAID/Senegal final evaluation, lessons learned","","XD-AAV-408-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk2MDM1","Senegal","685PL03|625092985"
