Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Task order 02","Special Evaluation","Documents","391-I-00-05-01048-00","","1/1/2008 12:00:00 AM","","Public sector|Private sector|Contraceptive agents and devices|Contraceptive prevalence|Social marketing|Health education|Family planning promotion programs|Oral contraceptives|Injectable contraceptives|Intrauterine devices|Condoms|IEC","Pakistan","http://pdf.usaid.gov/pdf_docs/PDACL174.pdf","853 KB","012842 - Anjum Asum Shahid Rahman","","008588 - USAID. Mission to Pakistan","English","application/pdf","Interim evaluation","","","Family planning services","[2008]","","","","Mid-term assessment of social marketing program (2003-2008)","","PD-ACL-174","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAwNzIy","Pakistan",""
"","","Special Evaluation","Documents","","","3/1/2008 12:00:00 AM","","Political participation|Economic development|Governance|Local level|Impact assessment|Private enterprises|Economic competition|Community development","Montenegro","http://pdf.usaid.gov/pdf_docs/PDACL383.pdf","227 KB","","","011274 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Economic Growth|011697 - USAID. Bur. for Europe and Eurasia. Ofc. of Economic Growth|010870 - USAID. Mission to Montenegro and Serbia","English","application/pdf","Interim evaluation","","Silcox, Stephen C.|Hansen, Judith D.|et al.","Economic growth and development","15 Mar 2008","","","","Final report : assessment of the Montenegro competitiveness project and the community revitalization for democratic action - economic program","","PD-ACL-383","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAxMjc5","Montenegro",""
"","Raise PLUS|Task order # 7|Project title: Rural and agricultural incomes with a sustainable|environment plus (RAISE plus)","Special Evaluation","Documents","AEG-I-00-04-00010-00","","5/1/2008 12:00:00 AM","","Rural development|Production management|Economic development|Business enterprises|Community development|Business support services|Agricultural markets","Azerbaijan","http://pdf.usaid.gov/pdf_docs/PDACL384.pdf","319 KB","007239 - Weidemann Associates, Inc.|012403 - Agricultural Management Group, Inc. (AMG)","","011325 - USAID. Bur. for Economic Growth, Agriculture and trade. Ofc of Agriculture","English","application/pdf","Interim evaluation","","Silcox, Stephen C.|Hagsten, Ib","Business enterprises","15 May 2008","","","","Final report : mid-term evaluation of the rural enterprise competitiveness (RECP) project and the Azerbaijan business assistance and development (ABAD) project","","PD-ACL-384","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAxMjgw","Azerbaijan",""
"","PRAJ implemented by East-West Management Institute(EWMI)|Project title: Local administration and reform (LAAR)","Final Evaluation Report","Documents","442-M-00-07-00009-00|GS-10F-0425M","","1/1/2008 12:00:00 AM","","Human rights|Social justice|Indigenous private voluntary organizations|Legal aid|Advocacy|Access to services|Legal education|Government departments","Cambodia","http://pdf.usaid.gov/pdf_docs/PDACL459.pdf","325 KB","000356 - Checchi and Co. Consulting, Inc.","","008523 - USAID. Mission to Cambodia","English","application/pdf","Final evaluation","","Blue, Richard|Underwood, Robert","Human rights and social justice","Jan 2008","","","","Evaluation of the program on rights and justice (PRAJ) : final report","","PD-ACL-459","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAxNTI4","Cambodia",""
"","Project title: Action for West Africa Region (AWARE)-HIV/AIDS|French ed.: PD-ACL-729","Special Evaluation","Documents","688-A-00-03-00066-00","","1/1/2008 12:00:00 AM","","Disease prevention and control|HIV/AIDS|Regional level|Human capacity development|Institution building|Networks|National level","West Africa","http://pdf.usaid.gov/pdf_docs/PDACL728.pdf","1,420 KB","009154 - Family Health International (FHI)","","012312 - USAID. Bur. for Africa. Ofc. of West African Affairs. West Africa Regional Program (WARP)","English","application/pdf","People living with AIDS (PLWA)","","","HIV / AIDS","2008","","","","Positioning West African institutions and networks : strengthening West Africa's response to the HIV/AIDS epidemic","","PD-ACL-728","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAxNTMy","WEST AFRICA REGIONAL",""
"","Project title: Action for West Africa Region (AWARE)-HIV/AIDS|English ed.: PD-ACL-728","Special Evaluation","Documents","688-A-00-03-00066-00","","1/1/2008 12:00:00 AM","","Disease prevention and control|HIV/AIDS|Regional level|Human capacity development|Institution building|Networks|National level","West Africa","http://pdf.usaid.gov/pdf_docs/PDACL729.pdf","1,634 KB","009154 - Family Health International (FHI)","","012312 - USAID. Bur. for Africa. Ofc. of West African Affairs. West Africa Regional Program (WARP)","French","application/pdf","People living with AIDS (PLWA)","","","HIV / AIDS","2008","","","","Positionnement des institutions et reseaux Ouest Africains : renforcer la reponse Ouest Africaine a l'epidemie du VIH","Positioning West African institutions and nertworks : strengthening West Africa's response to the HIV/AIDS epidemic","PD-ACL-729","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAxNTMz","WEST AFRICA REGIONAL",""
"","Project title: Global health technical assistance (GH tech)","Special Evaluation","Documents","GHS-I-00-05-00005-00","","3/1/2008 12:00:00 AM","","Partnerships|Grants|Health delivery|Hospitals|Performance measurement|Immunizations|Tuberculosis|Management information systems|Health care administration|Health policy|Indigenous private voluntary organizations","Afghanistan","http://pdf.usaid.gov/pdf_docs/PDACL474.pdf","1,011 KB","011976 - QED Group, LLC|011830 - CAMRIS International|011880 - Social and Scientific Systems, Inc. (SSS)","","010822 - USAID. Bur. for Global Health","English","application/pdf","Interim evaluation","","Connell, Peter","Health delivery","Mar 2008","","08-001-93","","Evaluation of the performance-based partnership grants project in Afghanistan","","PD-ACL-474","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAxNjIw","Afghanistan","9363098Aa"
"","Task order # 14|Project title: Democracy and governance analytical service|indefinite quantity contract (IQC)","Final Evaluation Report","Documents","DFD-I-00-04-00229-00","","2/1/2008 12:00:00 AM","","Civil society|Conflict resolution|Political participation|Democratization|Elections|Indigenous private voluntary organizations|Institution building|Grants|Organizational structure|Human capacity development|Advocacy|Public relations|Networks","Kosovo","http://pdf.usaid.gov/pdf_docs/PDACL488.pdf","289 KB","012295 - Democracy International, Inc.","","010393 - USAID. Mission to Kosovo|010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","English","application/pdf","Final evaluation|Civil society organizations (CSO)","","Mitchell, Lincoln|Fremming, James|Malazogu, Leon","Civil society","Feb 2008","","","","Kosovo civil society program : final evaluation report","","PD-ACL-488","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAxNjc1","Kosovo (Serbia)",""
"","","Special Evaluation","Documents","167-A-00-06-00103-00","","1/1/2008 12:00:00 AM","","Conflict resolution|Post conflict societies|Political reconciliation|Ethnic groups|Social development|Youth|Social change|Community behavior|Employment|Political participation","Kosovo","http://pdf.usaid.gov/pdf_docs/PDACL544.pdf","524 KB","012883 - Catholic Relief Services (CRS). Europe and Middle East","","010393 - USAID. Mission to Kosovo","English","application/pdf","Interim evaluation|Peace building","","","Population groups","2008","","","","Youth securing the future : mid-term evaluation report","","PD-ACL-544","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAxODEx","Kosovo (Serbia)",""
"","Task order 02|Task order title: Biodiversity analysis and technical support (BATS)|Evaluated project title: LIFE (Living in a finite environment)","Special Evaluation","Documents","EPP-I-00-03-00014-00","","4/1/2008 12:00:00 AM","","Natural resource management|Community based delivery|Land management|Public awareness|Land use|Natural resource conservation|Environmental education|Environmental policy|Partnerships","Namibia","http://pdf.usaid.gov/pdf_docs/PDACL549.pdf","717 KB","009456 - Chemonics International Inc.","","011006 - USAID. Bur. for Economic Growth, Agriculture and trade. Ofc. of Environment and Natural Resources|008308 - USAID. Bur. for Africa. Ofc. of Sustainable Development|008582 - USAID. Mission to Namibia","English","application/pdf","Interim evaluation","","App, Brian|Mosimane, Alfons Wabahe|et al.","Natural resources management","Apr 2008","","","","USAID support to the community-based natural resource management program in Namibia : LIFE program review","","PD-ACL-549","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAxODIy","Namibia",""
