Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Evaluation period: 1 Jun 1956-25 Feb 1963","Special Evaluation","Documents","","","","","Statistical data|Information storage and retrieval systems|Taxation|Supply management|Customs operations|Cadasters|Financial records systems|National budgets|Financial management|Public administration|Project change","","","","008504 - USAID. Mission to Afghanistan","","","English","","Country program evaluation|Indepth evaluation","","Auburn, J. E.","","25 Feb 1963","","","","Public administration improvement","","PD-AAF-618-F1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTY4MjY4","Afghanistan","3060029"
"","Evaluation period: 1 FEB 1955-25 FEB 1963","Special Evaluation","Documents","AIDA1191","","2/1/1963 12:00:00 AM","","PESTICIDES|PEST CONTROL|Agricultural extension training|Plant science education|Public data","Afghanistan","http://pdf.usaid.gov/pdf_docs/PDAAC429D1.pdf","704 KB","001681 - U.S. Dept. of State","","","English","application/pdf","Public data","","AUBURN, J. E.","","25 Feb 1963","","","","DEVELOPMENT GRANT PROGRAM EVALUATION, AFGHANISTAN (2/25/63)","","PD-AAC-429-D1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTY4Mjkx","Afghanistan","306000201"
"In-depth analysis and case history up to 1/10/63 of 1954-initiated National Agric Dvlp Research Tech Assistance Project in Afghanistan. Proj designed to improve the quality/quantity of agric production & exportable crops through research programs, testing, & demonstrations. With assistance of Univ of Wyoming (UWy) contract and direct-hire technicians/advisors and an FAO technician, proj accomplishments thus far include six fully operational agronomic research stations; a model dairy and model poultry farm; over 100,000 fruit trees distributed & budded; annual distribution of 400,000 plants to farmers; development of high-yield varieties of cotton, sugar beets, and other crops; and testing of hundreds of varieties of agronomic crops.  Per acre production has increased seven times in certain cases and dvlp of rust-resistant wheat assures more uniform yields in this basic crop. Hampshire Red roosters introduced by the proj have become the dominant poultry breed. While proj exceeded original goals in some respects, it failed to reach many goals, hampered in large part by the Afghan Govt's incapacity in supply of personnel, land & funding resources.  Of particular consequence has been a failure to institutionalize proj outputs. Ministry of Agric (MOA) officials have not demonstrated sufficient interest in proj.  American technicians have superseded advisory roles to achieve proj results.  The number of Ministry officials assigned to proj has been reduced.  Of 12 BS partic trainees, only 2 remain directly associated with MOA component of proj.  USAID faulted for not insisting on joint coordination & planning. Proj results remain for most part unpublished. In marked contrast, full senior-level Afghan participation has helped shape steady progress & usable results in Helmand Valley Authority component of proj:  2 research stations are in operation and 2 partic trainees now head the agronomy & livestock programs. USAID has decided to phase out the UWy contract and retain a direct-hire staff equivalent to the number of Afghans assigned, making meaningful future progress dependent on Afghan commitment.","","Special Evaluation","Documents","","","1/1/1963 12:00:00 AM","","FOOD STORAGE|Cultivars|Crop yield|Export promotion|IRRIGATION|SOIL MOISTURE|SOIL RESEARCH|Cropping patterns|Varietal research|Vegetables|Poultry|Animal husbandry|Sugar|Food industry|WHEAT|Participants|Agricultural training|Laboratories|Agricultural research|Institution building|Project change","Afghanistan","http://pdf.usaid.gov/pdf_docs/PDAAC429C1.pdf","1,715 KB","008504 - USAID. Mission to Afghanistan","","","English","application/pdf","Indepth evaluation|Onsite evaluation","","","","10 Jan 1963","","306-AB-11-AA-5","","TECHNICAL ASSISTANCE PROJECT CASE HISTORY : NATIONAL AGRICULTURAL DEVELOPMENT RESEARCH","","PD-AAC-429-C1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc1MDc2","Afghanistan","306000201"
"This report, one 23 country studies conducted as part of a worldwide survey, reviews A.I.D.'s participant training program in the Sudan since its inception in 1958.  The study was based on oral interviews with 100 returned participants, 40 supervisors, and 10 U.S. technicians; areas covered included the effectiveness of the training and suggestions for its improvement. Recommmendations are in the areas of orientation, support services, and utilization of training.  (Author abstract, modified)","","Special Evaluation","Documents","","","12/1/1963 12:00:00 AM","","Participants|Participant program administration","Sudan","http://pdf.usaid.gov/pdf_docs/PNAAS005.pdf","1,326 KB","004167 - Research Tabulating Corp.|004168 - Rome Arnold and Co.","","003402 - USAID. Bur. for Africa and Europe","English","application/pdf","","","","Participant training","Dec 1963","","","","Evaluation study of the Agency for International Development participant training program in Sudan","","PN-AAS-005","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg1ODEy","Sudan",""
"The purpose of this study was to examine past experiences in order to make future participant training programs pay greater dividends in the rapid development of economic growth in Taiwan. The study involved oral interviews with returned participants, supervisors, and U.S. technicians. A series of recommendations are included on various aspects of the participant training program, some of which are too general and political to be of utility to planners and policy makers. However, there are specific suggestions in the areas of training design, selection, pre-departure preparation, English language, and follow-up. (Author abstract)","","Special Evaluation","Documents","","","1/1/1963 12:00:00 AM","","Technical training|Technical assistance|Surveys","Taiwan","http://pdf.usaid.gov/pdf_docs/PNAAS006.pdf","10,430 KB","002722 - USAID. Bur. for Far East","","","English","application/pdf","","","","Basic education","1963","","","","Technical training - Republic of China : an evaluation, 1951-1963","","PN-AAS-006","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg1ODEz","China, Republic of (Taiwan)",""
"This report is one of twenty-three country studies conducted as part of the worldwide survey of returned participants in accordance with AID/W instructions and guidelines contained in ICATO Circular A-175, November 1959. The major purpose of this global effort was to obtain an overview of how the participant training program was progressing to ascertain ways in which future training might be more effective at the country, AID/W, and training institution levels. The interview sample included 524 returned Korean participants, 305 supervisors, and 52 U.S. technicians. The study contains an excellent set of recommendations which are principally in the areas of training design, location of training, selection, pre-departure preparation, English language, support services, follow-up, and utilization. (Author abstract)","","Special Evaluation","Documents","","","9/1/1963 12:00:00 AM","","Participants|Technical training","Korea R","http://pdf.usaid.gov/pdf_docs/PNAAS010.pdf","9,857 KB","000035 - U.S. Agency for International Development (USAID)","","","English","application/pdf","","","","Participant training","Sep 1963","","","","Evaluation survey of the Korea/US participant training program","","PN-AAS-010","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg1ODE3","Korea, Republic of",""
"This report is one of twenty-three country studies conducted as part of A.I.D.'s worldwide survey of participant training in accordance with AID/W instructions and guidelines contained in ICATO Circular A-175, November 1959.  The major purpose of this global effort was to obtain an overview of how the participant training program was progressing to ascertain ways in which future training might be more effective at the country, AID/W, and training institution levels.  The findings for the Ecuador study are based on structured oral interviews with 391 returned participants, 149 supervisors, and 31 U.S. technicians concerning the training program.  No recommendations are made per se, but several are suggested or implied in the areas of training design and support services.  (Author abstract)","","Special Evaluation","Documents","","","6/1/1963 12:00:00 AM","","Training|Communication|Participants","Ecuador","http://pdf.usaid.gov/pdf_docs/PNAAS071.pdf","1,916 KB","004167 - Research Tabulating Corp.|004168 - Rome Arnold and Co.","","008538 - USAID. Mission to Ecuador","English","application/pdf","","","","Participant training","Jun 1963","","","","Evaluation study of the Agency for International Development participant training program in Ecuador","","PN-AAS-071","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg1OTAw","Ecuador",""
"This report, one of 23 country studies conducted as part of a world-wide survey, reviews A.I.D.'s participant training program in Brazil. The study was based on oral interviews of 538 returned participants, 306 supervisors, and 48 U.S. technicians. Recommendations, which are general in nature, cover training design, location of training, selection, placement, pre-departure preparation, English language, support services, follow-up, and professional development. (Author abstract, modified)","","Special Evaluation","Documents","","","1/1/1963 12:00:00 AM","","Participants|Interviews","Brazil","http://pdf.usaid.gov/pdf_docs/PNAAS419.pdf","4,540 KB","008517 - USAID. Mission to Brazil","","","English","application/pdf","","","Gibson, J. Wayne","Participant training","1963","","","","Report on evaluation survey of participant training","","PN-AAS-419","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg2NTM2","Brazil",""
"This report, one of 23 country studies conducted as part of a world-wide survey, reviews A.I.D.'s participant training program in Egypt 1952 and 1962.  The report was based on oral interviews of 309 of 445 returned Egyptian participants and 55 supervisors. Although no recommendations were made in this study, the findings suggest that the training period be extended (85% of programs were for less than one year) and that participants be followed up after return.  (Author abstract, modified)","","Special Evaluation","Documents","","","1/1/1963 12:00:00 AM","","Participants|Interviews|Participant follow ups","Egypt","http://pdf.usaid.gov/pdf_docs/PNAAS421.pdf","4,209 KB","001759 - American University in Cairo. Social Research Center","","008539 - USAID. Mission to Egypt","English","application/pdf","","","Youssef, Nadia Haggag","Participant training","1963","","","","Evaluation survey of the United Arab Republic - United States participant training program, 1952-1962","","PN-AAS-421","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg2NTM4","Egypt",""
"","A follow-up evaluation survey of the program for training Thais|abroad operated jointly by the Thai Government and the US Agency|for International Development|Vol. I: PN-ADJ-676","Special Evaluation","Documents","","","1/1/1963 12:00:00 AM","","Participants|Participant follow ups|Participant preparation|Interviews","Thailand","http://pdf.usaid.gov/pdf_docs/PNAAR990.pdf","4,220 KB","004165 - Business Research, Ltd.","","008613 - USAID. Mission to Thailand","English","application/pdf","","","Ayer, Frederic L.","Participant training","1963","","","","Participant training program, Thailand 1951-1960 : an evaluation survey. Volume II : the appendix","","PN-AAR-990","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg3MTQx","Thailand",""
