Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"Evaluates performance of the Thai National Family Planning Project (NFPP) from 1968 to 1975.  Purpose of proj is to deliver Family Planning Services (FP) to families.  Eval methodology based on statistics from NFPP and other agencies, interviews with Ministry of Health Staff, and on-site observatns. NFPP has brought FP to 2.275 million reducing Thailand's birth rate from 3.3-2.54%.  All contraceptive methods are available and the number of acceptors has exceeded projectns each yr: FP training is now included in all Thai medical trng progs, in which 179 NFPP personnel have participated.  Both overseas training and improved staff transportation have improvd staff performance.  Evaluator also feels clinics maintain excellent client records. Proj's impact has been impossible to demonstrate due to poor demographic records.  Problems in adequately providing FP resulting -- -due to some medical centers lacking certain forms of contraceptn such as sterilizatn; staff not dealing with numerous rumors concerning contraceptive side effects; insufficient supplies of equipment and doctors; and lack of staff supervision. Also, FP Centers are often located where land is donated and not where they are needed. It is recommended that: 1. there should be a projected target for every contraceptive method, based on the number of clinics & staff in each province; 2. doctors & equip be assigned to medical centers; 3. nurses trained abroad in operational tech be assigned to the field & not medical centers; 4. weekly supervisory visits be conducted; 5. more IUD insertion time be provided; 6. all midwives carry condoms & the pill with them into the field; 7. all FP equipment & supplies be tested for the Thai physiology, psychology, and socio-economic conditions; 8.  FP clinics be provided with at least 2 types of oral contraceptives; 9. more adequate transportation budgets be allowed; 10. FP charges be standardized; and, 11. record keeping be improved.","","Special Evaluation","Documents","","","5/1/1975 12:00:00 AM","","National level|Government departments|Family planning services|Delivery systems|Contraceptive distribution|Family planning occupations|Medical education|Beneficiary count","Thailand","http://pdf.usaid.gov/pdf_docs/PDAAL067.pdf","1,846 KB","008613 - USAID. Mission to Thailand","","","English","application/pdf","Evaluation team|Indepth evaluation|Onsite evaluation","","","","May 1975","","","","Thai national family planning project evaluation; preliminary reports and recommendations","","PD-AAL-067","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU0MTE0","Thailand","4930269"
"BECAUSE THE TWO SEED PROCESSING CENTERS CONSTRUCTED IN HONDURAS IN 1967 HAD NOT ACHIEVED MAXIMUM OPERATIONAL CAPACITY OR EFFICIENCY, ASSISTANCE WAS REQUESTED IN 1974. WHEN THE SEED CENTERS WERE OPENED, THE SEED PRODUCED WAS OF POOR QUALITY ATTEMPTS TO MARKET IT WERE NOT VERY SUCCESSFUL; WHEN SEED WAS PROCESSED, THE COST WAS PROHIBITIVE, THE QUALITY WAS USUALLY LOW, AND THUS DEMAND WAS LOW. IN ADDITION, IT WAS FOUND THAT 1) POOR QUALITY SEED WAS RECEIVED BY THE CENTERS, MAKING IT DIFFICULT TO PRODUCE HIGH QUALITY SEED; 2) SEED PRODUCERS COULD NOT GET PAID PROMPTLY; 3) THERE WAS POOR MARKETING AND DISTRIBUTION; AND 4) PRODUCTION AND MARKETING OF THE SEED WAS NOT EFFECTIVE. ON TOP OF THESE, A RECENT HURRICANE AND DROUGHT HAD MADE THE SITUATION EVEN WORSE. THE LOAN AGREEMENT TO AID THE SEED CENTERS CONTAINS PROVISIONS FOR A REVOLVING FUND TO PAY COMPETITIVE PRICES TO CONTRACT SEED PRODUCERS IMMEDIATELY UPON RECEIPT OF THEIR SEED. PROVISIONS WERE MADE ALSO FOR THE ESTABLISHMENT OF A VERY CLOSE WORKING RELATIONSHIP (AGREEMENT) BETWEEN THE MAG AND THE BNF (BANCO NACIONAL DE FOMENTO). SPECIFIC RECOMMENDATIONS FOR AND COMMENTS UPON THE TWO SEED CENTERS ARE DETAILED IN THIS REPORT.","","Special Evaluation","Documents","AID/TA-C-1219","","1/1/1975 12:00:00 AM","","Evaluation|Materials handling operations|Production management|Seed production","Honduras","http://pdf.usaid.gov/pdf_docs/PNAAB470.pdf","760 KB","001385 - Mississippi State University","","","English","application/pdf","","","Andrews, C. H.","Crop production","1975","","TA 75-19","","Seed processing center evaluation in Honduras","","PN-AAB-470","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU2MjA0","Honduras","5220100"
"THE INDUSTRIAL STANDARDS PROJECT 910 WAS AN EXPERIMENT TO TEST BOTH PROCEDURAL AND SUBSTANTIVE ELEMENTS OF TECHNICAL ASSISTANCE. AS AN EXPERIMENT, THE PROJECT MAY NOT HAVE BEEN EXPECTED TO SOLVE A PROBLEM (OR ACHIEVE A PURPOSE) BUT RATHER TO DEMONSTRATE THAT THE TYPE OF ASSISTANCE PROBABLY COULD SOLVE THE PROBLEM IF APPLIED ON A LARGER SCALE. GENERAL CONCLUSIONS AND RECOMMENDATIONS ARE DETAILED AT THE END OF THIS EVALUATION. THIS EVALUATION OF THE INDUSTRIAL STANDARDS PROJECT IS BASED ON A SAMPLING OF ITS EXTENSIVE RAMIFICATIONS. THE SAMPLING WAS DETERMINED BY READING MOST OF THE REPORTS ISSUED DURING THE PERIOD AND SOME OF THE GENERAL FILES; INTERVIEWING SOME OF THE MANY OFFICERS IN THE NATIONAL BUREAU OF STANDARDS AND AID ASSOCIATED WITH THE PROJECT; AND VISITING ECUADOR, BOLIVIA, AND ETHIOPIA. IN EACH COUNTRY THERE WAS AN EXTENSIVE ROUND OF INTERVIEWS AND IN THE FIRST TWO VISITS TO LABORATORIES OF THE STANDARDS INSTITUTIONS. A BIBLIOGRAPHY AND LIST OF INTERVIEWEES ARE INCLUDED IN THIS REPORT.","","Special Evaluation","Documents","","","1/1/1975 12:00:00 AM","","Industrial development|Standardization","","http://pdf.usaid.gov/pdf_docs/PNAAB659.pdf","1,630 KB","000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology","","","English","application/pdf","","","Hubbell, Robert L.","Industry and technology (General and research)","1975","","","","Industrial standards; evaluation of project 910","","PN-AAB-659","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU2Mzkx","Technical Assistance","9310910"
"Summarizes a four-year joint project between A.I.D. and the University of Massachusetts.  Goals in this exploration of non- formal education were: 1) To create and field-test a range of non-formal education techniques using local institutions to im- plement and support these techniques in a field situation; 2) to develop a number of non-formal educational methodologies which can be used by existing Ecuadorian institutions; 3) to implement selected methodologies with local institutions, including the Ministry of Education, with an on-going evaluation system desig- ned to provide both current as well as terminal evidence of pro- gram impact; 4) to make these methodologies available to other interested agencies and to provide support for their efforts; 5) to devise and test training procedures of carrying out these methodologies and of using the support materials; and 6) to pro- vide techinical assistance in non-formal education to the Minis- try of Education, and to assist the Ecuadorian Government and other Ecuadorian institutions development non-formal education projects.  The actual activities carried out during this project are examined and evaluated here in a question-and-answer format.  Among the materials used in this project were games, and human ""facilitators"" were trained to implement them. Each year of the project, the scope and goals of both the games and facilitators were evaluated and often modified or increased as needed. Now as an office of the Ministry of Education, the Non-Formal project expects to pursue its original goals. However, the scope of its work will be more limited, as will the opportunity to explore highly experimental non-formal models; the accent will be on con- solidation and systemization of the games made to date.","","Special Evaluation","Documents","AID/TA-C-1124","","1/1/1975 12:00:00 AM","","Nonformal education|Universities and colleges|Educational methods|Games","Ecuador","http://pdf.usaid.gov/pdf_docs/PNAAB684.pdf","675 KB","001444 - University of California at Los Angeles","","","English","application/pdf","","","Laosa, L. M.|Alkin, Marvin C.|White, Peter","Nonformal education","1975","","","","Evaluation of non-formal education in Ecuador, v. 1 : executive summary","","PN-AAB-684","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU2NDE2","Ecuador","5189975"
"The format of this report was a series of questions and answers. Thus, this series of questions here are an outline of the report; the answers were much too long and complex to reproduce here.  Volume III outlines the goals of the project, discusses each project year's activities, and answers in detail thirteen ques- tions concerning its evaluation. They are:  1) What does the University of Massachusetts Non-Formal Education Project purport to do? 2) How does the University of Massachusetts NFE Project go about implementing its goals and objectives? 3) To what ex- tent is the University of Massachuestts NFE Project carrying outs its intended objectives effectively? 4) What are the learning outcomes of selected non-formal education materials developed by the University of Massachusetts NFE Project? 5) What are the characteristics of the more and less effective materials devel- oped by the University of Massachusetts NFE Project? 6) What are the characteristics of materials that work well with learners of what characteristics? What are the best matchings? 7) What facilitator/teacher variables have affected the relative effec- tiveness of various materials? 8) What are the motivational at- tributes of each of the four educational games selected for in- depth experimental analysis in the evaluation? 9) What changes in attitudes and behavior (critical consciousness) are produced by each of the selected non-formal education games? 10) What sequencing factors or prerequisities are important for the four non-formal education games? 11) What are the effects of replay frequency for each of the non-formal education games? 12) Can the University of Massachusetts NFE Project be replicated in other countries? What conditions are most necessary to ensure success? and 13) What is needed to develop effective non-formal education materials and programs in countries similar to Educador?","","Special Evaluation","Documents","AID/TA-C-1124","","1/1/1975 12:00:00 AM","","Educational materials|Nonformal education|Educational methods|Games|Universities and colleges","Ecuador","http://pdf.usaid.gov/pdf_docs/PNAAC080.pdf","3,042 KB","001444 - University of California at Los Angeles","","","English","application/pdf","","","Laosa, L. M.|Alkin, Marvin C.|White, Peter","Nonformal education","1975","","","","Evaluation of non-formal education in Ecuador, V. 3 : findings","","PN-AAC-080","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU2ODAz","Ecuador",""
"The primary goal of this project was to develop non-formal educa- tion materials and methods for various Educadorian communities.  The principal materials used were games and human ""facilitators"" were trained to implement the games. The appendices of the proj- ect report cover:  A) community demographic profile; description of introduction to the community; participant attendance list; description of individual games sessions; registry of reasons for participant desertion; University of Massachusetts community im- pact profile; B) test instructions and the actual tests in all their versions; evaluation and grading techniques; attendance information: and C) descriptions of experimental communities.","","Special Evaluation","Documents","AID/TA-C-1124","","1/1/1975 12:00:00 AM","","Nonformal education|Games|Community development|Universities and colleges","Ecuador","http://pdf.usaid.gov/pdf_docs/PNAAC081.pdf","6,554 KB","001444 - University of California at Los Angeles","","","English","application/pdf","","","Laosa, L. M.|Alkin, Marvin C.|White, Peter","Nonformal education","1975","","","","Evaluation of non-formal education in Ecuador, v. 4 : appendices","","PN-AAC-081","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU2ODA0","Ecuador",""
"AN EVALUATION OF EXISTING USAID TECHNICAL ASSISTANCE TO THE LAKE VICTORIA FISHERIES PROJECT OF THE EAST AFRICAN FRESHWATER FISHERIES ORGANIZATION (EAFFRO). EAFFRO HAS DETERMINED THE EXISTENCE OF OFFSHORE DEMERSAL STOCKS (MAINLY HAPLOCHROMIS) THAT COULD BE EXPLOITED; ANNUAL YIELD HAS BEEN ESTIMATED AT 200,000 TONS, OR ABOUT TWICE THE PRESENT HARVEST OF INSHORE WATERS. THE PRESENT CONCERN IS THAT OFFSHORE MECHANIZED FISHING MAY HAVE DETRIMENTAL EFFECTS UPON THE HEAVILY EXPLOITED INSHORE STOCKS. EAFFRO'S RESEARCH ACTIVITIES APPEAR TOO AMBITIOUS FOR THE AVAILABLE STAFF, AND IT IS FELT THAT EAFFRO WILL NOT BE ABLE TO PROVIDE MANAGEMENT GUIDELINES IN TIME TO AVOID COMPETITION BETWEEN THE TRADITIONAL INSHORE AND PROPOSED TRAWL FISHERY. THE ASSESSMENT OF THE PROPOSAL TRAWL FISHERY HAS NOT BEEN EMPHASIZED SUFFICIENTLY IN THE WORK PLANS OF THE USAID BIOLOGIST. THERE HAVE BEEN INSUFFICIENT COMMUNICATION AND COOPERATION BETWEEN EAFFRO PERSONNEL AT ALL LEVELS AND FISHERIES DEPARTMENT PERSONNEL, AND THE INFORMATION BEING PRODUCED APPEARS NOT TO BE IN A FORM AND OF A TYPE THAT CAN BE USED READILY BY THE PEOPLE DIRECTLY INVOLVED IN THE DEVELOPMENT AND MANAGEMENT OF THE FISHERY.","","Special Evaluation","Documents","AID/CSD-2455","","1/1/1975 12:00:00 AM","","Lake Victoria|Deep sea fisheries|Inland fisheries|Development organizations|Regional development|Fishing equipment","East Africa","http://pdf.usaid.gov/pdf_docs/PNAAC165.pdf","739 KB","001238 - University of Rhode Island","","","English","application/pdf","","","Sutinen, Jon G.|Davies, W. D.","Aquaculture and fisheries","1975","","","Marine Memo, no. 37","Evaluation of USAID technical assistance to the Eaffro Lake Victoria fisheries project","","PN-AAC-165","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU2ODg3","Africa Regional",""
"THE LAND SALE GUARANTY PROGRAMS IN BOTH ECUADOR AND COSTA RICA WERE BASED ON TWO MAJOR PREMISES. ONE WAS THAT THERE WERE LAND OWNERS WILLING TO SELL LAND TO SMALL FARMERS AT REASONABLE PRICES AND ON REASONABLE TERMS, PROVIDED THEY WERE GIVEN A GUARANTY OF PAYMENT. THE SECOND PREMISE WAS THAT THERE WERE NUMEROUS SMALL FARMERS WHO HAD A STRONG DESIRE TO OWN LAND. IN ECUADOR THE FIRST PREMISE WAS NOT TESTED BECAUSE A NEW GOVERNMENT INSTITUTED PROGRAMS THAT MADE UNNECESSARY THE NEED FOR AID'S LAND SALE GUARANTY PROGRAM. IN COSTA RICA THE FIRST PREMISE DID NOT HOLD BECAUSE LANDOWNERS REQUIRED LARGE DOWNPAYMENTS. THE LACK OF MONEY FOR DOWNPAYMENTS WAS PROBABLY THE SINGLE MOST SIGNIFICANT FACTOR IN THE LIMITED USE OF THE PROGRAM. ONLY FIVE CAMPESINO GROUPS OF 21 MEMBERS EACH PARTICIPATED. IN BOTH COUNTRIES THERE WERE DIFFICULTIES OVER THE AID REQUIREMENT WHICH PREVENTED GUARANTY FUNDS FROM BEING DISBURSED UNTIL THERE WAS AN ACTUAL CALL ON THE GUARANTY. INCLUDED IN THIS REPORT IS A CHECKLIST OF QUESTIONS RELATING TO POTENTIAL PROBLEMS A GROUP MAY ENCOUNTER IN ATTEMPTS TO OWN AND OPERATE A FARM COLLECTIVELY. THEY CONCERN LEGAL STATUS OF THE GROUP, ITS SOCIAL COMPOSITION, GOVERNMENT, SKILLS, PAST EXPERIENCES, ACQUISITION OF LAND, USE OF GOVERNMENT BONDS FOR PAYMENT TO LANDOWNERS, WORK ROLES, CAPITAL INVESTMENTS, CREDIT, TRAINING, AUXILIARY SERVICES AND HOUSING, AND MANAGEMENT AND ADMINISTRATION.","","Special Evaluation","Documents","","","1/1/1975 12:00:00 AM","","Landless Laborers|Financing|Land ownership|Purchasing|Land tenure|Technical assistance|Communal land|Small farms","Costa Rica|Ecuador","http://pdf.usaid.gov/pdf_docs/PNAAD112.pdf","1,644 KB","000108 - USAID. Bur. for Latin America. Ofc. of Development Programs","","","English","application/pdf","","","Goldstein, Bernice A.|House, R. A.","Agricultural economics","1975","","","Program evaluation studies","Intercountry evaluation of AID land scale guaranty programs : Ecuador and Costa Rica","","PN-AAD-112","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU3ODE2","Costa Rica","5150117|5180103"
"IN MOST OF LATIN AMERICA THE MUNICIPALITY IS THE MAIN UNIT OF LOCAL GOVERNMENT, TYPICALLY ENCOMPASSING A TOWN AND A SURROUNDING RURAL AREA. IT IS OFTEN CALLED A DISTRICT, A CANTON, OR A MUNICIPALITY, AND IT MAY BE SUBDIVIDED INTO SMALLER UNITS. MUNICIPAL DEVELOPMENT IS OFTEN AS MUCH RURAL AS URBAN DEVELOPMENT IN THE LATIN AMERICAN CONTEXT. THE MOTIVATION BEHIND ESTABLISHING A MUNICIPAL DEVELOPMENT INSTITUTION (MDI) IN NEARLY ALL CASES HAS BEEN TO PROVIDE A SOURCE OF CONCESSIONAL CREDITS FOR PUBLIC WORKS AND OTHER CAPITAL IMPROVEMENTS TO LOCAL GOVERNMENTS. IN ADDITION, MOST OF THE INSTITUTIONS HAVE INCLUDED A COMPONENT TO DELIVER TECHNICAL ASSISTANCE AND TRAINING TO MUNICIPAL LEADERS AND OFFICIALS. THE VALUE AND POTENTIAL OF FOUR OPERATING MUNICIPAL DEVELOPMENT INSTITUTIONS ARE ASSESSED AS INSTRUMENTS FOR THE PROMOTION OF SOCIAL AND ECONOMIC DEVELOPMENT. THERE IS A BRIEF DISCUSSION OF THE MUNICIPAL DEVELOPMENT INSTITUTIONS AND THE OBJECTIVES OF THE PROGRAMS WHICH THEY HAVE CARRIED OUT ALONG WITH AN EVALUATION OF THE IMPACT OF THESE PROGRAMS AT THE MUNICIPAL LEVEL. THIS IS THE LEVEL AT WHICH THE EFFECTIVENESS OF THESE INSTITUTIONS CAN BE BEST ASSESSED. THE MDIS ARE EXAMINED AS AGENTS OR INSTRUMENTS OF NATIONAL AS WELL AS MUNICIPAL DEVELOPMENT AGAINST THE BACKGROUND OF ACCOMPLISHMENTS AND NEEDS IDENTIFIED AT THE LOCAL LEVEL. THERE IS A DISCUSSION OF GAPS IN PAST PERFORMANCE AND POTENTIAL AREAS FOR STRENGTHENING THE MUNICIPAL DEVELOPMENT EFFORT. A TENTATIVE MODEL FOR PROGRAMMING FOR MUNICIPAL DEVELOPMENT IS SUBMITTED.","Spanish ed.: PN-AAD-117","Special Evaluation","Documents","AID/CM/OTR-C-73-199","","1/1/1975 12:00:00 AM","","Foreign assistance|Organizations|Cities and towns|Technical assistance|Institution building|Urban development|Development project design|Development project implementation|Development project evaluation","Costa Rica|Dominican Republic|Guatemala|Venezuela","http://pdf.usaid.gov/pdf_docs/PNAAD116.pdf","5,138 KB","000356 - Checchi and Co. Consulting, Inc.","","","English","application/pdf","","","Gall, Pirie M.|Corbett, Jack C.|et al.","Human settlements (General)","1975","","","Program evaluation studies","Intercountry evaluation of municipal development programs and institutions : Costa Rica, Dominican Republic, Guatemala, and Venezuela","","PN-AAD-116","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU3ODE5","","5200196|5150118|5290032"
"","English Ed.: PN-AAD-116","Special Evaluation","Documents","AID/CM/OTR-C-73-199","","1/1/1975 12:00:00 AM","","Foreign assistance|Organizations|Cities and towns|Development project evaluation|Technical assistance","Costa Rica|Dominican Republic|Guatemala|Venezuela","http://pdf.usaid.gov/pdf_docs/PNAAD117.pdf","5,972 KB","000356 - Checchi and Co. Consulting, Inc.","","","Spanish","application/pdf","","","Gall, Pirie M.|Corbett, Jack C.|et al.","Human settlements (General)","1975","","","Program evaluation studies","Evaluacion entre paises de programas e instituciones de fomento municipal; Costa Rica, Republica Dominicana, Guatemala, Venezuela","Intercountry evaluation of municipal development programs and institutions : Costa Rica, Dominican Republic, Guatemala, and Venezuela","PN-AAD-117","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU3ODIw","",""
