Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"Presents evaluations of two projects implemented by the International Eye Foundation (IEF) in Malawi's Chikwawa District -- a final evaluation of a project (2/96-9/99) to integrate AIDS and family planning (FP) services (STAFH project), and a mid-term evaluation (4/98-9/99) of the Community Health Partnerships (CHAPS) project. The STAFH project focused on mobilizing behavior change and on assuring ongoing service availability, emphasizing HIV/AIDS prevention and FP.  The project covered a variety of target groups and a variety of partners for reaching them.  CHAPS, by contrast, works exclusively through the Ministry of Health (MOH), with a focus on capacity building and assuring service availability at the community level.  The range of potential interventions is as wide as the MOH itself, but strengthening management and support systems provides the framework for these activities. STAFH was competently implemented and made good progress towards all of its objectives.  Highlights include:  an increased contraceptive prevalence rate, particularly in villages with community-based distribution (CBD) of contraceptives; increased competency of clinical staff in treating sexually transmitted diseases (STDs) and in supervising community distributors; increased access to FP methods, both in the community and at health centers; and increased depth and breadth of knowledge about AIDS and FP.  Shortfalls were due more to gaps in project design, particularly unclear definition of objectives and lack of activity support systems, than to implementation problems. Significant accomplishments include:  CBDs trained and active in community distribution of pills and condoms; providers trained and retrained in STD syndromic management; health surveillance assistants (HSAs) trained in HIV/AIDS and FP, including supervision of CBDs; traditional healers trained in HIV/AIDS prevention and modern FP methods; partnerships established supporting peer educators in Sucoma and home-based care (HBC) volunteers and counseling at Montfort Hospital; and pilot efforts in training traditional initiation counselors and educating politicians in HIV/AIDS prevention.  The no-cost extension allowed for a seamless transition of STAFH into CHAPS and its system-strengthening model in partnership with the MOH. General conclusions regarding CHAPS are as follows:  (1) The first year of the project was frustrating for everybody. The District Health Management Team (DHMT) was not functioning and IEF staff had no authority in the District.  Without MOH leadership in the District, it was extremely difficult for the project to move forward.  (2) CHAPS demonstrates a strong sense of ownership on the part of MOH, and the DHMT truly understands that CHAPS is a participatory team process.  (3) The project has focused significantly on DHMT and community-level inputs, but has not addressed the problem of DHMT attrition and turnover.  (4) Most community-level activities are well underway, with concurrent efforts to address supervision and supply systems.  (5) Given the decentralization process occurring in Malawi, the CHAPS design (PVO/MOH partnership, mixed community- and system-level interventions, and mixed process and material inputs) works well and is very appropriate.  (6) CHAPS objectives are appropriate, but 3 years is too short for a project of this scope. The biggest constraint facing CHAPS is the extreme shortage and turnover of human resources in Chikwawa District, particularly in leadership positions.  While the project can help offset this disadvantage by strengthening management systems and policies, it cannot function in a vacuum.  Human resource needs also need to be taken into consideration when assigning personnel at the national level.  More specific recommendations are included.","","Final Evaluation Report","Documents","690-A-00-98-00125-00","","1/1/2000 12:00:00 AM","","Family planning promotion programs|Disease prevention and control|HIV/AIDS|Sexually transmitted diseases|Integrated health care|Community health care|Partnerships|Public sector|Private sector|Private voluntary organizations|Behavior change|Health education|Human capacity development|Health delivery|Government departments","Malawi","http://pdf.usaid.gov/pdf_docs/PDABR944.pdf","2,829 KB","000627 - International Eye Foundation (IEF)","","008573 - USAID. Mission to Malawi","English","application/pdf","Interim evaluation|Final evaluation","","Rubardt, Marcie","HIV / AIDS","[Jan 2000]","","","","Final evaluation : STAFH (support to AIDS and family health) project [and] midterm evaluation -- CHAPS (community health partnerships) project : International Eye Foundation, Chikwawa District, Malawi","","PD-ABR-944","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU1NzE0","Malawi","6120238|6120246"
"","Title supplied by cataloger","Final Evaluation Report","Documents","263-A-00-92-00017-00|263-0220-A-00-2017-00","","1/1/2000 12:00:00 AM","","Private voluntary organizations|Indigenous private voluntary organizations|Institution building|Development project evaluation","Egypt","http://pdf.usaid.gov/pdf_docs/PDABR966.pdf","895 KB","003458 - National Council of Negro Women, Inc.","","008539 - USAID. Mission to Egypt","English","application/pdf","","","","Private voluntary organizations","27 Jan 2000","","","","National Council of Negro Women's (NCNW) response to the Egypt PVO development project final evaluation, agreement no. 263-A-00-92-00017-00","","PD-ABR-966","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU1Nzk2","Egypt","2630220"
"Evaluates grant to Partners of the Americas (POA) to support the Regional Civic Education Project in Latin America. Participatory interim evaluation covers the period 9/93-10/99 and focuses on citizen participation activities carried out in collaboration with the Inter-American Democracy Network (IADN). IADN has evolved into an effective mechanism for engaging citizen participation in the democratic process (though this is difficult to document systematically) and is in a position to consolidate the gains made so far.  Communication and exchanging experience and information across the entire network is a key challenge.  Most IADN members feel it is time to shift from a hierarchical structure, focused on transferring methodologies from Founding Members (FMs) to Associate Members (AMs), to a more horizontal structure.  The existence of two classes of membership has led to resentment among AMs. The deliberation methodology has been successfully transferred to a sizable number of AMs.  However, there are no concrete data showing that the methodology, in and of itself, increases citizen participation.  In nearly all cases, follow-up by network members is key to the sustainability of the activities assisted, the level of confidence engendered among participants, and the accurate assessment of the results obtained. Creation of the Central America sub-network provides insights into a number of aspects of network building.  By creating country chapters, members learned to work together towards a common goal.  However, some chapters are still weak and need help in such areas as strategic planning, team-building, communication, and conflict management if they are to be consolidated.  Further strengthening could be achieved by moving beyond deliberation to incorporate other approaches to citizen participation.  There is also need for more fluid communication and information-sharing mechanisms across countries with less developed technological infrastructures.  Finally, there is potential for greater interaction between IADN members and USAID missions in identifying areas of mutual interest and potential funding opportunities. Lessons learned are as follows:  (1) Networks are established for a variety of reasons, some, like IADN, to address broad, cross-cutting themes, others to focus on more specific concerns.  This initial context affects the network's subsequent development and perhaps also its possibilities for cohesiveness. (2) Latin American civil society organizations (CSOs) working in the democracy area are eager to take advantage of the contacts, support, validation, and opportunities for exchanging information and experience that a network can offer.  (3) A key ingredient for successful creation and operation of any network or partnership is mutual agreement on purpose, roles, responsibilities, decisionmaking, and other procedures.  (4) If forced to choose between providing short-term services to a large number of organizations scattered over a particular geographic area and more in-depth assistance and follow-up to a smaller, more targeted group, the latter approach is preferable if sustainability is a concern.  (5) Within networks or consortia of southern CSOs, members are likely to vary greatly in organizational skills and capacity, making it necessary to provide organizational development assistance to weaker members, as well as to the network itself.  If a network cannot provide this service itself, it should help fragile member organizations locate such assistance.  (6) It is important to decentralize a network's decisionmaking process and governance structure as far as possible.  (7) In countries without a strong CSO sector, forums among organizations already in collaboration offer much more possibility for decisionmaking, while forums among those who have not yet agreed to work together can be effective primarily for educational purposes.  The utility of both purposes should be assessed prior to launching any initiative.  (8) Evaluating civil society programs is difficult, as the definition and indicators of ""success"" are open for interpretation.  Evaluation is even more difficult in the case of a regional network.  Participatory evaluation techniques can help overcome some of these challenges. Also, including an outside facilitator on the evaluation team can counteract the biases to which participatory evaluations may be subject.","","Special Evaluation","Documents","","","1/1/2000 12:00:00 AM","","Regional development|Democratization|Civic education|Political participation|Popular participation|Private voluntary organizations|Civil society|Institutional linkages|Networks|Institution building|Information networking|Organizational structure|Civic action|Development strategies|Indigenous private voluntary organizations|Technology transfer|Performance indicators|Communications aspects","Latin America|Central America","http://pdf.usaid.gov/pdf_docs/PDABS017.pdf","172 KB","","","009348 - USAID. Bur. for Latin America and the Caribbean. Ofc. of Regional Sustainable Development","English","application/pdf","Interim evaluation","","Goodin, Jane|McNulty, Stephanie|et al.","Democratization","5 Jan 2000","","","","Participatory evaluation of Partners of the Americas grant from the US Agency for International Development (LAG-G-00-93-00032-00) focusing on the Inter-American Democracy Network : final report","","PD-ABS-017","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU1OTU1","Latin American Regional","5980813"
"Evaluates grant to the American Center for International Labor Solidarity (ACILS) in Egypt, known as the Solidarity Center (SC), to develop the capacity of the Egyptian Trade Union Federation (ETUF) and its major affiliates to represent the interests of  Egyptian workers. Interim evaluation covers the period 9/95-9/99 against a PACD of 3/00. The overarching program objective has not been and cannot be met by the end of the grant period, due to the failure of critical assumptions regarding the pace of privatization, the enactment of a new labor law, and the transition to an open economy. Nonetheless, the program has had an impact on the manner in which union training programs are conducted in Egypt and on the attitudes of trainers and trainees alike.  While the number of beneficiaries is still small, a significant number of key ETUF officers and officials have been reached.  Both ETUF and the SC are fully committed to the success of the program.  ETUF is likely to continue the training so long as a need continues to be felt, though expansion may be difficult without additional funds.  The SC is likely to continue to use its own funds to work with the ETUF, albeit at a more modest level. The management improvement component has introduced new worker education techniques in Egypt and has successfully educated a significant number of Egyptians on subjects they themselves consider important.  The quality of this training is good and the number of trainees is starting to grow.  SC has trained a large number of trainers who have demonstrated their success in delivering various workshops, though 230 trainers require skills upgrading.  Also, despite the training, evidence from other countries making a transition to a market economy suggests that popular attitudes are not easily changed. Although the Vocational Training Center (VTC) had trouble getting underway, it is now the best institute of its kind in Egypt.  The U.S. contribution to the Center is recognized and appreciated.  The Center can become a construction trades ""Center for Excellence"", but financing remains a key issue.  The only way to protect the current investment may be to help the Center expand to cover all 15 construction trades, as insisted on by the Federation of Construction and Building Contractors, a key supporter of the Center.  What is probably required for both expansion and longer-term sustainability is a trust fund to which both construction contractors and the government would contribute.  Unless the problem of sustainability can be solved, it could be unwise to invest additional funds in expanding the VTC. The women's component has supported the ETUF's Women's Committee, and leading ETUF officials believe that the internal elections in 2001 will see a significant increase in the number of women in senior positions. The program's impact on women participants, especially those who attended courses in the United States, seems to have been considerable. There is also evidence of a broader impact, but no firm conclusions can be drawn. In the privatization component, two conferences were held and teaching curricula and  materials prepared for the Workers' University; the latter proved useful in instructing union officials and staff regarding the viability of Employee Stock Ownership Programs (ESOPs) in Egypt. In the area of financial management, the difficulties of merging four diverse AFL/CIO regional international institutes into one smoothly running operation were probably underestimated.    However, the SC's financial management improved over the course of the grant and is now adequate given the size of its operation. Lessons learned are as follows:  (1) Pre-positioning a government-controlled trade union for eventual independence is risky but usually necessary, because a lack of preparedness could be devastating for workers should change suddenly come.  (2) The success of the George Meany Center in adapting U.S. training programs to Egyptian needs based on original research in both administrative and craft fields, including gender-related issues, suggests that the Egyptian SC program may be applicable to other Egyptian training programs and to labor programs in other Arabic countries.  (3) There is little point in insisting on financial management standards that are likely to consistently exceed NGO capacity.  (4) Programs to develop independent trade unions do not always fit easily into traditional frameworks, and thus require flexible management.  Since labor programs naturally include elements related to democracy and governance, as well as economic growth, USAID might consider how the SC can contribute to both sectoral objectives.","Project title: Strengthening elections and political processes","Special Evaluation","Documents","AEP-I-00-96-90006-00|AEP-5468-I-00-6006-00","","1/1/2000 12:00:00 AM","","Trade unions|Labor unions|Public enterprises|Management development|Management training|Advocacy|Vocational training|Training centers|Training personnel|Women in development|Privatization|Economic reform|Financial management|Indigenous private voluntary organizations|Financing|Economic participation","Egypt","http://pdf.usaid.gov/pdf_docs/PDABS032.pdf","134 KB","003970 - Management Systems International, Inc. (MSI)","","008539 - USAID. Mission to Egypt","English","application/pdf","Interim evaluation","","Hamdan, Nevine|Soden, John|Warnock, John","Democratization","20 Jan 2000","","","","Evaluation of the American Center for Labor Solidarity program in Egypt (grant no. 263-0225-G-6010-00 [i.e. 263-0225-G-00-6010-00])","","PD-ABS-032","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU2MDUx","Egypt","2630225"
"Over a period of 5 years (1995-99), the Urban Initiative of the Family Planning Service Expansion and Technical Support Project (SEATS) helped 10 municipalities in Guinea, Mozambique, Senegal, Zambia, and Zimbabwe implement projects and activities to meet the growing demand for accessible, high- quality family planning (FP) and reproductive health (RH) services.  Elements common to these programs included: data- driven planning; coordination of public and private-sector inputs; partnership with municipal officials; intersectoral advocacy to form coalitions to promote RH; and ""South-to-South"" dissemination.  Two models -- the Best Practices and the Quick Study models -- proved to be flexible and effective approaches for improving access, quality, and sustainability.  Each model increased support for RH programs by municipal officials, knowledge and use of RH data, and access to quality services. Results of the Urban Initiative included services to more than 81,000 new contraceptive users, 221,104 couple years of protection (CYP), and training for 1,702 service providers. Key lessons learned include the following:  (1) Municipal governments can increase the efficiency and effectiveness of FP service delivery programs.  (2) Municipal officials can, at least partially, manage the impact of increasing urbanization on access to and quality of RH services, but they cannot do it alone.  (3) Key to maximizing access in urban areas are two strategies:  (a) identify and mobilize underutilized resources; and (b) be creative in using new, even unconventional, resources.  (4) Urban decisionmakers are often unaware of research findings that could be used to improve planning and resource allocation. (5) Urban areas have more untapped resources available to support RH programs than is commonly believed.  (6) Women in leadership positions can play a key role in advocacy and in expanding services, especially in cities where RH issues are sensitive.  (7) The high diplomatic cost of publicly exposing serious quality of care problems must be weighed against the catalytic potential of this information.","Project title: Family planning service expansion and technical|support (SEATS)","Special Evaluation","Documents","CCP-C-00-94-00004-10|CCP-C-00-94-00004-00","","1/1/2000 12:00:00 AM","","Family planning services|Health delivery|Reproductive health|Urban areas|Access to services|Health care administration|Public health care|Municipal level|Project sustainability|Project replication|Best practices|Quality of care","Guinea|Mozambique|Senegal|Zambia|Zimbabwe","http://pdf.usaid.gov/pdf_docs/PNACH159.pdf","486 KB","005553 - John Snow, Inc. (JSI)","","008234 - USAID. Bur. for Global Programs, Field Support, and Research. Center for Population, Health and Nutrition. Ofc. of Population|000004 - USAID. Bur. for Africa","English","application/pdf","Delivery models","","Rossi, Elaine E.","Reproductive health care","Jan 2000","","","","Lessons learned from SEATS's urban initiative -- meeting the growing demand for quality reproductive health services in urban Africa : partnerships with municipal governments","","PN-ACH-159","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU2MDYx","Africa Regional","9363048"
"This study documents the lessons learned by the Service Expansion and Technical Support (SEATS) project in applying best practices to improve reproductive health (RH) care for young people in eight countries: Albania, Burkina Faso, Cambodia, Eritrea, Russia, Senegal, Zambia, and Zimbabwe.  Characteristics of SEATS subprojects included:  the use of multiple interventions in multiple settings to address young people's RH problems; clinical services for youth, including contraception, sexually transmitted disease (STD) screening and treatment, and antenatal and delivery care; a focus on urban youth; collaboration among local, national, and international institutions; youth involvement in program design, implementation, management, and evaluation; outreach, including peer education; incorporation of youth RH programming into ongoing program activities; community mobilization and advocacy; and attention to quality and sustainability. Key lessons learned were as follows:  (1) Addressing the special needs of young people does not require a separate project or intervention targeting youth.  (2) The willingness to pioneer new ventures in RH services for young people is not exclusive to the private sector.  (3) Basic human rights -- clients' rights and reproductive rights -- are a compelling rationale for offering RH education and services to young people.  (4) Young people and service providers demand integrated RH interventions.  (5) Integrated RH services that include STD prevention and screening can attract young men.  (6) Health centers can be reconfigured to attract youth seeking information and counseling as well as services.  (7) A ""champion"" for youth within a clinical setting can help maintain a youth-friendly environment.  (8) The costs of referral services are a barrier to access.  (9) Young people prefer contraceptive method choices.  (10) Programs require support, advice, and assistance in addressing community resistance and opposition to youth RH interventions.  (11) Identifying a sustainable and appropriate package of compensation and incentives for peer educators is complicated.  (12) Peer educators can be very resourceful fundraisers. (13) Adult-friendly programming may be as important as youth-friendly services.  (14) Standard family planning and RH monitoring indicators do not capture the results of youth projects.  (15) Evidence of sexual activity among girls 12 and younger points to the need to develop appropriate interventions targeting this age group.  (16) The sensitivity surrounding RH services for young people is not an insurmountable barrier to demonstrating their feasibility. (Author abstract, modified)","Project title: Family planning service expansion and technical|support (SEATS)","Special Evaluation","Documents","CCP-C-00-94-00004-10|CCP-C-00-94-00004-00","","1/1/2000 12:00:00 AM","","Health delivery|Reproductive health|Family planning services|Family planning education|Sex education|Development program implementation|Beneficiary targeting|Youth|Development projects|Development strategies|National level|Peer teaching|Disease prevention and control|HIV/AIDS|Human rights|Integrated health care|Community participation|Development project evaluation|Health care costs|Best practices","Albania|Burkina Faso|Cambodia|Eritrea|Russia|Senegal|Zambia|Zimbabwe","http://pdf.usaid.gov/pdf_docs/PNACH161.pdf","2,399 KB","005553 - John Snow, Inc. (JSI)","","008234 - USAID. Bur. for Global Programs, Field Support, and Research. Center for Population, Health and Nutrition. Ofc. of Population","English","application/pdf","Client participation|Client orientation|Reproductive rights","","Newton, Nancy","Reproductive health care","Jan 2000","","","","Lessons learned from SEATS's experience : applying best practices to youth reproductive health","","PN-ACH-161","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU2MDYy","Ctr for Population, Health & Nutrition","9363048"
"The Midwifery Association Partnerships for Sustainability (MAPS), a special initiative of the Family Planning Service Expansion and Technical Support Project (SEATS II), promotes the development of midwives as a way to address unmet needs for family planning and reproductive health (FP/RH) care.  MAPS works with midwives in the private and public sectors through their professional associations. Since its beginning in 1995, MAPS has created and implemented projects in four countries in Africa -- Senegal, Uganda, Zambia, and Zimbabwe -- and assisted midwifery associations in Cambodia, Eritrea, and Tanzania.  MAPS has increased access to FP/RH  services by: providing services in communities where public sector services are limited or unavailable (e.g., rural areas); integrating FP into existing RH care services; reducing practice barriers; and providing health care alternatives for clients.  MAPS strategies, which were tailored during implementation to specific country needs, include:  capacity building of associations and their members; creation of more enabling practice environments; promotion of quality and sustainability; creation of model clinics; and development of policy initiatives. To promote sustainability, MAPS:  builds association capacity for self-governance, management, training, advocacy, funding, strategic planning, and marketing; seeks to reduce barriers that prevent private midwives (PMWs) from offering a full range of services, including FP; and supports individual midwives by improving quality of care, strengthening the marketing capability of PMWs, increasing access to FP, and introducing user fees.  The project facilitated outreach activities to make communities more aware of PWM services.  In reaching beyond their clinics to the communities they served, midwives learned a great deal about community needs, perceptions of care, and barriers to access. MAPS included a strong training program to expand midwives' knowledge, skills, and attitudes.  Training covered areas such as mobilizing communities, managing a business, keeping records of service statistics, and monitoring quality of care.  During the MAPS end-of-project evaluations, midwives reported that these activities contributed greatly to their professional growth. Lessons learned included the following:  (1) Barriers to private practice severely limit the potential contribution of midwives to reducing the unmet need for RH services.  (2) RH service delivery points are incomplete without minor curative services and immunization capability.  (3) HIV/AIDS has permanently changed the service delivery environment.  (4) Basic business management skills and community mobilization skills are critical to the viability of private midwives. (5) Monitoring and long-term supervision of midwives on a sustained basis is difficult. The MAPS experience illustrates that, with adequate support, midwives can successfully expand access to RH care, reach underserved populations, and provide high-quality, integrated reproductive health services, including FP.  Two areas that would benefit from continued focus are:  (1) strengthening community mobilization and links with NGOs, and (2) empowering midwives by removing barriers to practice.","Lessons learned from SEATS's MAPS [Midwifery Association|Partnerships for Sustainability] initiative|Project title: Family planning service expansion and technical|support (SEATS)","Special Evaluation","Documents","CCP-C-00-94-00004-10|CCP-C-00-94-00004-00","","1/1/2000 12:00:00 AM","","Health professionals|Nurse midwives|Associations|Institution building|Access to services|Family planning services|Reproductive health|Human capacity development|Public health care|Private health care|Economic self sufficiency|Health policy|Policy reform|Community based delivery|Health facilities|Integrated health care|Advertising|Rural areas|Indigenous private voluntary organizations|Management training|Demand|Constraints|Case studies|Quality of care","","http://pdf.usaid.gov/pdf_docs/PNACH162.pdf","1,111 KB","005553 - John Snow, Inc. (JSI)","","008234 - USAID. Bur. for Global Programs, Field Support, and Research. Center for Population, Health and Nutrition. Ofc. of Population","English","application/pdf","","","Quimby, Charlotte Houde|Mantz, Mary Lee","Reproductive health care","Jan 2000","","","","Expanding access to reproductive health through midwives[ : the MAPS initiative]","","PN-ACH-162","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU2MDYz","Ctr for Population, Health & Nutrition","9363048"
"Evaluates the Maternal and Child Health Initiative (MCHI), a child survival project being implemented in Guinea by Africare.  Interim evaluation covers the period 10/97-11/99. Capitalizing on its comparative advantage as an NGO, MCHI/Africare has undertaken innovative work with the Hearth model, which addresses malnutrition at the community level. Through use of this method, 117 of the 140 children present at the second post-Hearth weighing had been rehabilitated, and mothers had begun to adopt feeding behaviors that should prevent malnutrition from recurring.  Africare's organization of a national seminar on the Hearth model has made many other NGOs and ministries aware of the method, which has quickly become a potential model for malnutrition rehabilitation among other NGOs, including Plan/Guinea, Adventist Development and Relief Agency International (ADRA), and Action against Hunger.  More importantly, the Hearth model has the potential to help the Ministry of Health (MOH) reduce malnutrition rates nationally. In the project's fourth year, Africare will work with the Dabola Director of Health (DPS) on adapting the Hearth model to its community-based strategy. The MCHI project has increased access to primary health care (PHC) services by:  promoting collaboration between community agents and MOH health workers so that more people take part in community-level health activities conducted by health center staff, such as vaccination days; training 48 community agents in nutrition, malaria control and prevention, diarrheal disease control, reproductive health, and information, education, and communication (IEC) skills; implementing growth monitoring and Hearth activities to identify and rehabilitate malnourished children; constructing and renovating health posts; providing motorcycles to MOH agents; supporting and supervising community agents; developing a referral system; improving the emergency evacuation system from health posts to hospitals through the provision of radios to health posts; and working with the United Nations Children's Fund (UNICEF) to develop a community-level emergency evacuation system. MCHI/Africare has developed an excellent working relationship with the DPS and other organizations operating in the area and effectively coordinates its work with these entities.  For example, MCHI is working with: the UNICEF/Maternity without Risk Project to develop an emergency evacuation strategy to complement the project's provision of radios to health centers; Pour Renforcer les Interventions en Sante Reproductive et MST/SIDA (PRISM) and 13 other organizations to standardize and share approaches to IEC in the region: PRISM, the Association Guineenne pour le Bien  tre Familial (AGBEF), and the National Malaria Control Program (PNLP) to standardize the training of health agents.  MCHI is also providing information to PRISM's community-based strategy coordinator to standardize community-level data gathering and supervision tools, and serves as a resource to other NGOs interested in initiating the Hearth model. Finally, MCHI/Africare has provided training and support to increase the capacity of community agents to provide quality care in support of maternal and child health; has developed instruments to track inputs and outcomes; and is advocating for better support and recognition of community-level health activities.  (Author abstract, modified)","Project title: Monitoring, evaluation and design support (MEDS)|French ed.: PD-ABS-065","Special Evaluation","Documents","HRN-I-00-99-00002-00","","1/1/2000 12:00:00 AM","","Child survival activities|Maternal child health care|Community based delivery|Private voluntary organizations|Disease prevention and control|Public health care|Health care administration|Malnutrition","Guinea","http://pdf.usaid.gov/pdf_docs/PDABS064.pdf","240 KB","007877 - LTG Associates, Inc.|003366 - TvT Associates","","008551 - USAID. Mission to Guinea|007746 - USAID. Bur. for Humanitarian Response. Ofc. of Private and Voluntary Cooperation (PVC)|008291 - USAID. Bur. for Global Programs, Field Support, and Research. Center for Population, Health and Nutrition. Ofc. of Health and Nutrition","English","application/pdf","Interim evaluation|Health referrals|Delivery models","","Kittle, Bonnie L.","Maternal child health care","Jan 2000","","","","Africare/Guinea : maternal and child health initiative (MCHI) -- midterm evaluation","","PD-ABS-064","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU2MTgx","Guinea","9380500|936309603"
"","Project title: Monitoring, evaluation and design support (MEDS)|English ed.: PD-ABS-064","Special Evaluation","Documents","HRN-I-00-99-00002-00","","1/1/2000 12:00:00 AM","","Child survival activities|Maternal child health care|Community based delivery|Private voluntary organizations|Disease prevention and control|Public health care|Health care administration|Malnutrition|IEC|Primary health care|Access to services|Growth monitoring|Information and referral services|Rescue and evacuation|Malaria|Diarrhea|Paramedical education|Community health workers|Monitoring|Equipment","Guinea","http://pdf.usaid.gov/pdf_docs/PDABS065.pdf","249 KB","007877 - LTG Associates, Inc.|003366 - TvT Associates","","008551 - USAID. Mission to Guinea|007746 - USAID. Bur. for Humanitarian Response. Ofc. of Private and Voluntary Cooperation (PVC)|008291 - USAID. Bur. for Global Programs, Field Support, and Research. Center for Population, Health and Nutrition. Ofc. of Health and Nutrition","French","application/pdf","Interim evaluation|Health referrals|Delivery models","","Kittle, Bonnie L.","Maternal child health care","Jan 2000","","","","Africare/Guinee : initiative sur la sante de la mere et de l'enfant (MCHI) -- evaluation mi-terme","Africare/Guinea : maternal and child health initiative (MCHI) -- midterm evaluation","PD-ABS-065","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU2MTgy","Guinea","9380500|936309603"
"","Project title: Monitoring, evaluation and design support (MEDS)","Special Evaluation","Documents","HRN-I-00-99-00002-00","","1/1/2000 12:00:00 AM","","Health care|Management information systems|Disease prevention and control|Communicable diseases|Infectious diseases","Ukraine","http://pdf.usaid.gov/pdf_docs/PDABS070.pdf","153 KB","007877 - LTG Associates, Inc.|003366 - TvT Associates","","011039 - USAID. Regional Mission to Ukraine, Belarus, Moldova|008291 - USAID. Bur. for Global Programs, Field Support, and Research. Center for Population, Health and Nutrition. Ofc. of Health and Nutrition","English","application/pdf","","","Church, Mary|Lifson, Alan","Information management, systems and equipment","Jan 2000","","","","USAID-supported health information system in Ukraine","","PD-ABS-070","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjU2MTg5","Ukraine","936309603"
