Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","","Special Evaluation","Documents","AID/csd-3317","","5/1/1972 12:00:00 AM","","Management research|Financial institutions|Housing|Development project evaluation","Dominican Republic","http://pdf.usaid.gov/pdf_docs/PNAAK674.pdf","310 KB","000853 - National League of Insured Savings and Loan Associations","","","English","application/pdf","","","Cole, David S.","Housing","16 May 1972","","","","Management and financial evaluation report","","PN-AAK-674","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU0Mzky","Dominican Republic","517HG06"
"","","Special Evaluation","Documents","","","1/1/1972 12:00:00 AM","","Technical assistance|Information storage and retrieval systems|Information needs|Information services|Technical information|Private voluntary organizations|Intermediate technology","","","","000149 - USAID. Bur. for Population and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","","","English","","","","Morse, Richard","Industry and technology (General and research)","1972","","","","Responding to technical information needs of developing countries, an evaluation review of VITA international inquiry service","","PN-AAD-499","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU4MTgx","",""
"","","Special Evaluation","Documents","","","8/1/1972 12:00:00 AM","","USAID|Agriculture|Sector evaluation","","http://pdf.usaid.gov/pdf_docs/PNAAE299.pdf","2,859 KB","000162 - USAID. Bur. for Program and Policy Coordination. Ofc. of Policy Development and Analysis","","","English","application/pdf","PPCeval","","Rice, E. B.|Glaeser, E. L.","Agriculture (General)","Aug 1972","","","AID evaluation paper, 5","Agricultural sector studies, an evaluation of AID's recent experience","","PN-AAE-299","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTU4OTM4","",""
"","","Special Evaluation","Documents","","","1/1/1972 12:00:00 AM","","PRODUCT DEVELOPMENT|RICE|Tropical zone|Agricultural equipment","","http://pdf.usaid.gov/pdf_docs/PNRAA725.pdf","1,873 KB","000197 - USAID. Bur. for Technical Assistance. Ofc. of Agriculture","","","English","application/pdf","","","DAVIS, D. E.","Agricultural technology","1972","","","","MACHINERY FOR RICE; REPORT ON EVALUATION OF THE PROGRESS MADE UNDER AID CONTRACT CSD-834-RES.","","PN-RAA-725","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYxMjAy","",""
"","V. 1: PD-AAR-363","Special Evaluation","Documents","AID/CSD-3378","","7/1/1972 12:00:00 AM","","Development program evaluation|Food for Peace|Food aid programs|School feeding programs","Philippines|Malaysia|Colombia|Dominican Republic|Morocco|Indonesia|Ghana|Sri Lanka","http://pdf.usaid.gov/pdf_docs/PDAAE019.pdf","10,129 KB","","","","English","application/pdf","","","","Development assistance","Jul 1972","","","","Food for peace : an evaluation of PL-480 Title II. Volume two. Evaluations of eight country programs","","PD-AAE-019","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYzNzY3","","9040005"
"","","Special Evaluation","Documents","","","2/1/1972 12:00:00 AM","","Food for Peace|Child feeding programs|School feeding programs|Maternal child health care","Malaysia","http://pdf.usaid.gov/pdf_docs/PDAAL361.pdf","702 KB","000356 - Checchi and Co. Consulting, Inc.","","","English","application/pdf","","","","","29 Feb 1972","","","","Evaluation of the PL-480 Title II program; country report : Malaysia","","PD-AAL-361","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTY1MjA0","Malaysia","483PL02"
"","","Special Evaluation","Documents","","","12/1/1972 12:00:00 AM","","Development project evaluation|Labor unions","Africa south of Sahara","http://pdf.usaid.gov/pdf_docs/PNAAL784.pdf","5,401 KB","000230 - African-American Labor Center (AALC)","","","English","application/pdf","","","","Development assistance","20 Dec 1972","","","","Report on the evaluation of activities of the African-American Labor Center","","PN-AAL-784","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTY2NzE1","Africa Regional",""
"","Cover title|Part I title: Report on evaluation of U.S. public safety assistance|to Liberia as related to law enforcement agencies, by joint team of|Government of Liberia and U.S. Agency for International Development|Part II was originally marked 'confidential'","Special Evaluation","Documents","","","10/1/1972 12:00:00 AM","","Police|Vocational training|Police services|Public administration|Project change|Limited data","Liberia","http://pdf.usaid.gov/pdf_docs/PDAAH235A1.pdf","2,323 KB","003222 - USAID. Ofc. of Public Safety (OPS)","","","English","application/pdf","Limited data","","","Governance","Oct 1972","","","","Evaluation of the public safety program for the Republic of Liberia","","PD-AAH-235-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTY4Mjc5","Liberia","6690027"
"","","Final Evaluation Report","Documents","","","1/1/1972 12:00:00 AM","","Agricultural inputs|Fertilizers|Limited data","India","http://pdf.usaid.gov/pdf_docs/PDAAD113D1.pdf","499 KB","008557 - USAID. Mission to India","","","English","application/pdf","Final EOPS","","","","1972","","","","PROJECT COMPLETION REPORT : AGRICULTURAL INPUTS PROJECT","","PD-AAD-113-D1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTY5NjU4","India","3860367"
"","","Final Evaluation Report","Documents","","","11/1/1972 12:00:00 AM","","Agricultural research|Rubber industry","Nigeria","","","008586 - USAID. Mission to Nigeria","","","English","","Final EOPS|Sector level evaluation","","","","20 Nov 1972","","","","PROJECT COMPLETION REPORT : RUBBER DEVELOPMENT","","PD-AAB-183-E1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTcxODM3","Nigeria","6200749"
"SUMMARIZES JOINT EVALUATION OF SECTOR LOAN 036, HELD IN PANAMA CITY FEBRUARY 7-8, 1972. MAJOR POINTS OF EVALUATION FOLLOW: 1.MINISTRY OF EDUCATION REAFFIRMS EDUCATIONAL OBJECTIVES SPECIFIED IN LOAN. 2.CERTAIN TECHNICAL ASSISTANCE REQUIREMENTS MODIFIED BY MINISTRY OF EDUCATION. 3.OAS AND OTHER MULTILATERAL ORGANIZATIONS IDENTIFIED AS POTENTIAL SOURCES OF THEHNICAL ASSISTANCE. 4.PROGRESS IN OBTAINING TECHNICAL ASSISTANCE DISAPPOINTING. 5.COST REDUCTION TECHNIQUES UNDER STUDY. 6.POLITICAL PRESSURES ON MINISTRY TO UNDERTAKE EXTENSIVE SCHOOL CONSTRUCTION PROGRAM WILL CONTINUE TO CREATE LOAN MANAGEMENT PROBLEMS. 7.PRESSURES BY CERTAIN MATERIALS AND ENGINEERING CONTRACTORS FOR MINISTRY TO ADOPT CERTAIN TECHNIQUES OF PREFABRICATION WITHOUT PRODUCTION EXPERIENCE IN PANAMA EXPECTED TO CONTINUE. 8.AID/W'S DEMONSTRATED INTEREST IN SECTOR LOAN IMPLEMENTATION IS VERY BENEFICIAL, AS IT CAN PROVIDE CERTAIN COUNTERPRESSURES WITHOUT DISRUPTING THE SENSITIVE RELATIONSHIP BETWEEN THE MINISTRY AND USAID. 9.LOAN ADMINISTRATORS MUST ASSURE THAT QUALITATIVE REFORM AND MODERNIZATION PROGRAMS ORIGINALLY CONCEIVED ARE NOT SUBORDINATED TO BRICKS AND MORTOR. 10.FOLLOW-UP EVALUATION OF PROGRESS IN 6-8 MONTHS IS VERY IMPORTANT.","Loan no. 525-L-036","Special Evaluation","Documents","","","3/1/1972 12:00:00 AM","","Educational facilities|Building construction|Educational development","Panama","http://pdf.usaid.gov/pdf_docs/PDAAB181A1.pdf","267 KB","008589 - USAID. Mission to Panama","","","English","application/pdf","","","HAZARD, THOMAS W.|FIRFER, ALEXANDER","","4 Mar 1972","","","","ANNUAL EVALUATION - EDUCATION SECTOR LOAN 525-L-036","","PD-AAB-181-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTczNDky","Panama","5250145"
