Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","","Final Evaluation Report","Documents","268-A-00-03-00205-00","","1/1/2006 12:00:00 AM","","Sustainable agriculture|Rural development|Organic farming|Agricultural extension|Training centers|Farmer training|Agricultural product marketing|Agribusiness","Lebanon","http://pdf.usaid.gov/pdf_docs/PDACG334.pdf","256 KB","012263 - World Vision Lebanon","","008568 - USAID. Mission to Lebanon","English","application/pdf","Final evaluation","","Horst, Alexander|Abou Gebrael, Rodolph","Agricultural development","Jan 2006","","","","'Sustainable agriculture and rural development' project : evaluation report","","PD-ACG-334","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg5ODQ0","Lebanon",""
"","","Final Evaluation Report","Documents","","","2/1/2006 12:00:00 AM","","Natural resource management|Biological diversity|Natural resource conservation|Protected environmental areas|Civil society|Community participation|Financial incentives|Sustainable development","Guatemala","http://pdf.usaid.gov/pdf_docs/PDACG339.pdf","582 KB","008550 - USAID. Mission to Guatemala","","","English","application/pdf","Final evaluation","","","Natural resources management","Feb 2006","","","","Close out report : FY 1997-2004 -- strategic objective 520-005 -- 'improved natural resources management and conservation of biodiversity' (projects no. 520-0395 & 520-0395.20)","","PD-ACG-339","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg5ODUw","Guatemala","5200395|520039520"
"","Previously known as: Promoting democracy and pluralism in the|Muslim world : a summary assessment of the Islam and civil society|program in Indonesia|Editorial, design, and production assistance was provided by|IBI-International Business Initiatives, Arlington, VA, under|contract no. HFM-C-00-01-00143-00","Special Evaluation","Documents","","","2/1/2006 12:00:00 AM","","Islam|Civil society|Democracy|Religious freedom|Civic education|Indigenous private voluntary organizations|Mass media|Gender analysis","Indonesia","http://pdf.usaid.gov/pdf_docs/PDACG325.pdf","213 KB","008735 - USAID. Bur. for Policy and Program Coordination","","","English","application/pdf","Interim evaluation","","","Civil society","Feb 2006","","","PPC evaluation brief, no. 13","Summary assessment of the Islam and civil society program in Indonesia : promoting democracy and pluralism in the Muslim world","","PD-ACG-325","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg5OTkz","Indonesia",""
"","Prepared for E&E Bureau, United States Agency for International|Development","Special Evaluation","Documents","GHS-I-06-03-00028-00|GHS-I-00-03-00028-00","","1/1/2006 12:00:00 AM","","Health care|Partnerships|International cooperation|Regional participation|Primary health care|Reproductive health|Human capacity development|Institution building|Stakeholder participation","Central and Eastern Europe|USA","http://pdf.usaid.gov/pdf_docs/PDACG428.pdf","510 KB","011117 - RTI International","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Interim evaluation","","Cleland, Catherine F.|Linehan, Mary|Adams, Lisa V.","Health delivery","18 Jan 2006","","","","Evaluation of the development impact of USAID/AIHA's health partnerships program in Central and Eastern Europe","","PD-ACG-428","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjkwMTA0","Europe Regional",""
"","Strategic objectives: SO1, Increased rural incomes of selected|groups[ in Zambia] -- SO2, Improved quality of basic education for|more school-aged children -- SO3, Increased use of integrated child|and reproductive health and HIV/AIDS -- SO4, Expanded opportunity|for effective participation in democratic governance|Related documents: PD-ACG-439 through PD-ACG-442","Final Evaluation Report","Documents","","","1/1/2006 12:00:00 AM","","Strategic planning|Strategic objectives|Rural development|Income generation|Basic education|Health care|Reproductive health|Democratization|Governance|Popular participation|School age population|Quality of education","Zambia","http://pdf.usaid.gov/pdf_docs/PDACG438.pdf","33 KB","008627 - USAID. Mission to Zambia","","","English","application/pdf","Final evaluation","","","Development program planning and management","[2006]","","","","USAID Zambia close out report for the 1998-2003 strategic plan and objectives","","PD-ACG-438","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjkwMTI0","Zambia",""
"","Strategic objective: Increased rural incomes of selected groups in|Zambia|Related document: PD-ACG-438","Final Evaluation Report","Documents","","","1/1/2006 12:00:00 AM","","Strategic planning|Strategic objectives|Rural development|Income generation|Agricultural productivity|Natural resource management|Private sector|Trade promotion|Investment environment|Private voluntary organizations|Agroforestry|Food security|Agricultural markets|Small farms|Business support services|Volunteers|Business associations|Small scale enterprises|Medium scale enterprises|Credit|Agribusiness","Zambia","http://pdf.usaid.gov/pdf_docs/PDACG439.pdf","82 KB","008627 - USAID. Mission to Zambia","","","English","application/pdf","Final evaluation","","","Economic growth and development","[2006]","","","","USAID/Zambia strategic objective one (SO1) close out report","","PD-ACG-439","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjkwMTI1","Zambia",""
"","Title in header: USAID/Zambia close out report 611002|Strategic objective: Improved quality of basic education for more|school-aged children|Related document: PD-ACG-438","Final Evaluation Report","Documents","","","1/1/2006 12:00:00 AM","","Strategic planning|Strategic objectives|Basic education|Access to education|Girls|School age population|Educational administration|Information management|HIV/AIDS|Quality of education|Interactive radio instruction","Zambia","http://pdf.usaid.gov/pdf_docs/PDACG440.pdf","57 KB","008627 - USAID. Mission to Zambia","","","English","application/pdf","Final evaluation","","","Basic education","[2006]","","","","USAID/Zambia strategic objective two close out report","","PD-ACG-440","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjkwMTI2","Zambia",""
"","Title in header: USAID/Zambia close out report : SO 611-003|Strategic objective: Increased use of integrated child and|reproductive health and HIV/AIDS|Related document: PD-ACG-438","Final Evaluation Report","Documents","","","1/1/2006 12:00:00 AM","","Strategic planning|Strategic objectives|Integrated health care|Child health care|Reproductive health|HIV/AIDS|Beneficiary targeting|Community based delivery|Private health care|Health workers|Performance measurement|Health policy|Health service utilization","Zambia","http://pdf.usaid.gov/pdf_docs/PDACG441.pdf","56 KB","008627 - USAID. Mission to Zambia","","","English","application/pdf","Final evaluation","","","Integrated health care","[2006]","","","","USAID/Zambia SO3 close-out report, 1998-2004","","PD-ACG-441","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjkwMTI4","Zambia",""
"","Strategic objective: Expanded opportunity for effective|participation in democratic governance|Related document: PD-ACG-438","Final Evaluation Report","Documents","","","1/1/2006 12:00:00 AM","","Strategic objectives|Democratization|Governance|Popular participation|Civil society|Administration of law|Municipal level","Zambia","http://pdf.usaid.gov/pdf_docs/PDACG442.pdf","23 KB","008627 - USAID. Mission to Zambia","","","English","application/pdf","Final evaluation","","","Governance","[2006]","","","","USAID/Zambia strategic objective (SO4) close out report","","PD-ACG-442","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjkwMTI5","Zambia",""
"","On cover: The Weidemann Consortium|Project title: RAISE PLUS small business set aside IQC|Project title: Rural and agricultural incomes with a sustainable|environment plus (RAISE plus)","Special Evaluation","Documents","AEG-I-00-04-00010-00","","2/1/2006 12:00:00 AM","","Natural resource conservation|Tropical rain forests|Natural resource management|Forest resources|Sustainable development|Environmental legislation|Environmental policy|Environmental monitoring|Landscape conservation","Congo DR|Central Africa","http://pdf.usaid.gov/pdf_docs/PDACG476.pdf","1,200 KB","007239 - Weidemann Associates, Inc.","","009951 - USAID. Mission to Democratic Republic of the Congo|011325 - USAID. Bur. for Economic Growth, Agriculture and trade. Ofc of Agriculture","English","application/pdf","Interim evaluation","","Pielemeier, John|Sowers, Frederick|et al.","Natural resources management","17 Feb 2006","","","","Mid-term assessment of the central African regional program for the environment (CARPE) : final report","","PD-ACG-476","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjkwMjI4","CENTRAL AFRICA REGIONAL",""
