Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"Evaluates project to construct a storage dam and irrigation facilities covers the period 1960-78 and is based on field research and socioeconomic and financial analyses. The project changed the region from one largely devoted to cereals and pastures into one in which citrus fruits, market vegetables, and sugar beets predominate.  A large dairy herd has arisen where none existed before.  Net return per ha has increased 9 to 13 times in current or 4 to 6 times in constant dirham.  In terms of incremental returns, the benefit-cost ratio is 1.25 and the internal rate of return is 10.5% in real terms.  Almost 2/5 of project benefits go to farm managers, over 1/3 to farm laborers, and 1/4 to landowners. The project has had several socioeconomic benefits: the increased supply of food has lowered its cost; the development of agricultural processing firms has been stimulated; peasants -- except on the Bou Areg -- who formerly produced primarily for household consumption have become commodity producers; farm employment has increased; the land reform program has provided land to 10,000 people; and an active merchant class has arisen.  The region has returned more to the public coffers than it would have had there been no project. There are four major reasons for the project's success: the region's natural agricultural potential; the existing supply of experienced laborers; sound project management; and the region's reasonably efficient market structures. It is recommended to: determine why some farmers cannot obtain irrigation water and remedy the situation; ensure that credit for irrigation is available to needy farmers; provide incentives to farmers who produce cereal for home consumption to farm their land more productively or sell it to someone who will; focus extension activities on younger farmers and those likely to take over farm management; gradually increase the charge for water; and encourage livestock production by farmers outside the irrigated area. Because of their relative inefficiency, transferring state farm lands to small farmers should be considered.  It is hoped that project returns will alleviate economic inequities still existing in the area.","French ed.: PD-AAU-133|Evaluation period: 1960-1978","Special Evaluation","Documents","AID/ne-C-1507","","8/1/1981 12:00:00 AM","","Irrigated farming|Dams|Land development|Agricultural credit|Agricultural diversification|Vegetables|Agricultural product marketing|Crop production|Farmer training|Citrus fruits|Crop yield|Sociology research|Economic research|Agricultural economics|Economic analysis|Land reform|Water supply structures|Employment|Beneficiary count","Middle East","http://pdf.usaid.gov/pdf_docs/PDAAI738.pdf","6,381 KB","001234 - University of Minnesota. Center for Comparative Studies in Technological Development and Social Change|000920 - University of East Anglia. Overseas Development Group","","","English","application/pdf","Evaluation team|Onsite evaluation|Indepth evaluation|Impact evaluation","","","","15 Aug 1981","","","","Assessment of the Lower Moulouya irrigation project","","PD-AAI-738","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyNzMx","Near East Regional","2980035"
"Assesses the organizational, administrative, and financial aspects of the Government of Nepal's (GON's) Community Health and Integration Project (CHIP), based on site visits and discussions with GON personnel. The lack of fiscal and financial management systems is the CHIP's greatest problem.  In addition, the CHIP headquarters is inadequate and the CHIP staff too small to accomplish stated objectives.  In terms of the logistical support system, the supply of drugs and equipment for health facilities is inadequate and their distribution and storage poor; the private drug contractor is often slow, inefficient, and expensive. Continuing, administrative and personal procedures are lacking and supervision is insufficient at all levels. The reporting system is too complex and the reporting staff inadequate. Training for village health workers is too short. Lastly, a proposal for 1981-82 CHIP activities is too vague. Technical problems include the continued incidence of malaria in several integrated districts; differences in the efficiency of health care delivery in the six project districts; and the lack of an adequate methodology and process for identifying districts ready for integration. Further, family planning services lack good organization, contraceptives are frequently stored improperly, and laparoscopy is used more frequently than the simpler mini-laparotomy.  Nineteen recommendations are made to address the above problems.","Evaluation period: Dec. 1980-Apr 1981","Special Evaluation","Documents","AID/dspe-C-0053","","7/1/1981 12:00:00 AM","","Financial management|Management training|Community participation|Primary health care|Malaria|Disease prevention and control|Development program evaluation|Health delivery|Operations research|Clinics|Personnel management|Medical education|Indigenous education|Community health workers|Integrated health care|Family planning services|Health care|Health care administration|Beneficiary count","Nepal","http://pdf.usaid.gov/pdf_docs/PDAAL244.pdf","1,135 KB","000262 - American Public Health Association","","","English","application/pdf","Pre evaluation data|Indepth evaluation|Onsite evaluation","","Hays, Charles W.","","20 Jul 1981","","","","Examination of the organizational, administrative, and financial structures of the community health and integration project of the Ministry of Health, Nepal","","PD-AAL-244","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyNzM4","Nepal","3670126"
"Evaluates project to increase production of edible oils in India through support of an integrated system of oilseed cooperatives (co-ops).  Special evaluation covers the period 1/79-3/81 and is based on document review, site visits, and discussions with officials from USAID/I, the Cooperative League of the U.S.A. (CLUSA), and the National Dairy Development Board (NDDB), the implementor. The project -- representing the largest commitment of P.L. 480, Title II commodities in history ($160 million) -- is well-conceived, feasible, and necessary.  Farmers receive 10% over the market price and thus reap significant income benefits.  Also, 3% of project funds are allocated to research and development. Nonetheless, production enhancement activities have several flaws: field teams are few and poorly organized; farm laborers and sharecroppers are excluded from co-ops; credit and input supply systems have repeatedly broken down; improved seed is scarce; demonstration plots show poor experimental design and weak recordkeeping; price supports have risen due to high market prices; plans for farmer and extensionist training are lacking; only two of eight district farms have been established; linkages with agricultural research institutions are weak; and village and block storage facilities are inadequate. Surprisingly, CLUSA monitors have not recognized the seriousness of these problems. While acquisition of the Bhavnagar Vegetable Products plant was a wise move, additional and more sanitary processing equipment, especially for soybeans and other proteins, is needed to meet high domestic demand. In terms of marketing, the project does not contemplate using donated oil to build a buffer stock but rather plans to purchase soybean oil to resell, thus expanding marketing channels.  This would be a safe and profitable venture. Because the relationship between USAID/I, CLUSA, and the NDDB leaves much to be desired, it is recommended that USAID/I demand and that CLUSA provide monthly reports and meetings on project progress; that CLUSA hire an agronomist to monitor progress; and that USAID/I take a more active role in project management.","","Special Evaluation","Documents","","","4/1/1981 12:00:00 AM","","Oil crops|Agricultural cooperatives","India","http://pdf.usaid.gov/pdf_docs/PDAAI847.pdf","3,393 KB","001659 - Cooperative League of the United States of America (CLUSA)","","008557 - USAID. Mission to India","English","application/pdf","Indepth evaluation|Onsite evaluation|Evaluation team","","Hatch, John K.|Petersen, Carl|et al.","","17 Apr 1981","","","","Report on the oilseed growers cooperative project","","PD-AAI-847","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyNzU1","India","3860456"
"Analyzes the feasibility of a comprehensive rural health project to reduce fertility and child mortality in India.  Report is based on review of health, nutrition, and population documents and interviews with appropriate Indian officials. A substantial reduction in infant mortality in India depends upon improved antenatal care; better maternal nutrition during pregnancy and lactation; prompt, simple, and accessible treatment of diarrheal diseases and respiratory infections in infants; and improved nutritional status among infants and young children.  Existing programs must include alternatives to sterilization (which has received almost sole emphasis to date) such as I.U.D.'s, condoms, and oral contraceptives.  Also needed are better evaluation and logistical supply systems. To successfully implement the proposed project, India's state and national governments should:  (1) allow peripheral health workers to use one or two antibiotics under carefully specified circumstances and enlist the support of prominent Indian physicians who accept this approach; (2) recruit intelligent middle-aged women who have borne children and practice family planning to be community health workers; (3) recruit Indians with good management skills and insight into the problems of the health care system; (4) develop evaluation procedures, define measureable standards for evaluating health care workers and the entire health care system, collect baseline data, and devise a methodology for collecting the minimal essential evaluation and monitoring information; and (5) assign priority to the development of pilot health centers which demonstrate an optimum health care methodology in concrete terms and provide a setting for training community health volunteers and other workers.","","Special Evaluation","Documents","AID/dspe-C-0053","","1/1/1981 12:00:00 AM","","Family planning|Child mortality","India","http://pdf.usaid.gov/pdf_docs/PDAAI493.pdf","229 KB","000262 - American Public Health Association","","","English","application/pdf","","","Wray, Joe D.","","8 Jan 1981","","","","Report on a consultation to the USAID/India integrated rural health and population project","","PD-AAI-493","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyNzY3","India","3860468"
"Evaluates project to increase agricultural productivity and farmer income in rural Swaziland.  Final evaluation covers the period 10/71-10/79; no methodology is stated. The project goal of improving the lives of the masses was largely achieved.  Nine Swazi civil servants were trained and posted in the positions for which they were trained.  Rural infrastructure construction - including 800 km of fencing, 400 km of access roads, 20,000 acres of terraced arable land, and a number of irrigation schemes - is 95% complete.  A heavy equipment repair shop and five equipment field service units were constructed and equipped in 1973, and all are currently functioning.  An 11,500 acre breeding and demonstration ranch opened ahead of schedule and is being run by managers trained under the project.  Due to delays on the part of the Swaziland Development and Savings Bank, the entire $750,000 production credit fund was not disbursed.  In 1977, at the request of the Bank, A.I.D. deobligated $231,736.99 of the project loan money.  By January 1980, $992,195 in production credit was being provided to 3,447 small farmers.  Repayment is expected to begin 3/85. Despite these significant accomplishments, the project purpose was not achieved.  While productivity has increased through the use of hybrid seeds, fertilizer, and pesticides, and provision of production credit has made the purchase of these inputs easier, overall domestic food production has remained relatively static.  Farmers have failed to respond as enthusiastically as expected to the various project inputs primarily because there are more favorable off farm employment and earning opportunities than had been foreseen.  Future projects should carefully consider such factors in project design.  In addition, the project area was reduced from six to four rural development areas at the request of the Swazi Government. No further monitoring, evaluation, or reporting is recommended except for the monitoring of loan repayment.  A final fiscal report should be prepared by USAID/S and the remaining unexpended balance of $12,280.70 deobligated.","","Final Evaluation Report","Documents","","","7/1/1981 12:00:00 AM","","Food production|Rural development|Limited data","Swaziland","http://pdf.usaid.gov/pdf_docs/PDAAH422.pdf","174 KB","","","","English","application/pdf","Final EOPS","","","","17 Jul 1981","","","","Project completion report : Swaziland rural development","","PD-AAH-422","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyNzkw","Southern Africa Regional","6900024"
"Evaluates project to develop activities promoting cooperatives (co-ops) in India.  Special evaluation covers the period 1978-3/81 and is based on site visits and document review. The project produced positive results and developed a replicable co-op assistance model.  The Cooperative League of the United States of America (CLUSA) developed six projects, the most important of which was the the enormous Oilseeds Growers Co-op Project (OGCP), a product of extensive CLUSA involvement.  The projects were funded by USAID/I and other donors (e.g., UNICEF) and were in such areas as oilseeds management and milk grid computerization.  However, much responsibility rested with India's National Dairy Development Board (NDDB), the co-op involved in five of the projects; four were already being developed; CLUSA's role was, in some cases, peripheral; and project size varied greatly.  Three other projects are being planned; 10 initiatives were abandoned as infeasible. The CLUSA representative's performance was mixed -- he devoted too much attention to the OGCP, neglecting problems in the Oilseeds Management Project, and his reporting on grant progress was inadequate. However, he did initiate contacts with 17 Indian and 26 foreign co-ops or organizations, attended various local co-op sponsored events, and oversaw professional exchanges between U.S. and Indian co-ops. The ""India model"", characterized by an independent, long-term CLUSA commitment to providing expert assistance to Indian co-ops, was judged a success.  Nonetheless, CLUSA's ability to assist a wide spectrum of Indian co-ops, use U.S. co-ops' expertise, and maintain its autonomy vis-a-vis the Indian Government and USAID/I have yet to be clearly demonstrated. It is recommended that: (1) the grant be renewed for 3 years; (2) more detailed evaluation criteria be prepared; (3) CLUSA's pre-project and project implementation assistance roles be carefully delineated, with emphasis on the former, half of which should be given to co-ops other than the NDDB; (5) the CLUSA Representative provide more detailed and useable information on each project; and (6) CLUSA reassess staff requirements and focus the duties of the representative more explicitly.","Evaluation period: 1978-Mar 1981","Special Evaluation","Documents","","","9/1/1981 12:00:00 AM","","Cooperatives|Business enterprises|Management operations|Marketing|Agricultural cooperatives|Oil crops|Information dissemination|Development project design|Development project implementation|Development project evaluation|Private voluntary organizations","India","http://pdf.usaid.gov/pdf_docs/PDAAI866.pdf","1,332 KB","001046 - Rural Development Services","","008557 - USAID. Mission to India","English","application/pdf","Indepth evaluation|Onsite evaluation","","Hatch, John K.","","3 Sep 1981","","","","Evaluation of CLUSA's program development OPG and the ""India Model""","","PD-AAI-866","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyNzk4","Asia Regional","4980251"
"Evaluates project to improve the managerial and technical level of India's national oilseeds cooperative.  Evaluation covers the period 8/78-3/81 and is based on site visits and interviews with the Cooperative League of the United States of America (CLUSA) advisors and Indian counterparts. CLUSA and India's National Cooperative Development Corporation (NCDC) achieved significant progress -- the operations manual (OM) is nearly complete; informal in-plant training is on-going; and significant technical advances in oil processing were achieved. Nevertheless, the expected training of six Indian trainers and a general manager and staff of eight for each plant was unrealistic although may, with a 6-month extension, be feasible on a reduced scale. CLUSA's technical advisor wrote a lengthy oil processing manual, but made few field visits, had no experience in expeller or solvent oil extraction, and offered little counterpart training.  By contrast, the management advisor (MA) was exceptional.  He worked with three NCDC counterparts, contributed to the OM, visited 12 processing plants, and at five of these provided intensive assistance which markedly increased lint recovery, expeller through-put, and/or solvent extractor output and lowered costs. CLUSA's India representative provided adequate reporting and logistical oversight, but made infrequent field visits and devoted too much time to the larger Oilseeds Growers Cooperative Project (OCGP). The NCDC initiated a groundnut promotion scheme and a successful employee incentive plan, but overemphasized the OM as a cure-all and did not assign counterparts on a full-time basis or provide them the expected back-up. It is recommended that CLUSA: (1) request a 6-month extension of the project and of the MA's tour to 7/81; (2) recruit skilled practitioners rather than academics as advisors and require them to make frequent field visits; (3) ensure that the NCDC provides adequate counterpart participation; (4) postpone a U.S. tour by NCDC technicians until late 1981; (5) brief all new NCDC staff; (6) discuss with the NCDC the envisioned use of the OM; (7) address the Representative's over-involvement with the OGCP; (8) obtain a waiver on air travel restrictions for NCDC counterparts; and (9) require expatriate staff to submit brief monthly reports.","Evaluation period: Aug 1978-Mar 1981","Special Evaluation","Documents","","","4/1/1981 12:00:00 AM","","Oil crops|Food processing|Agricultural cooperatives|Marketing|Management training|Management operations|Cooperatives|Business enterprises|Indigenous education|Teacher training|Private voluntary organizations|Food industry|Vegetable oils|Food processing technology","India","http://pdf.usaid.gov/pdf_docs/PDAAI867.pdf","1,343 KB","001046 - Rural Development Services","","","English","application/pdf","Indepth evaluation|Onsite evaluation","","Hatch, John K.","","6 Apr 1981","","","","Evaluation report on the NCDC/CLUSA oilseeds management OPG","","PD-AAI-867","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyODAw","Asia Regional","4980251"
"Evaluates project to establish a nationally replicable, low-cost, integrated primary health care (PHC) delivery system to serve South Korea's rural poor.  Final evaluation covers a period ending 10/80 and is based on site visits and interviews with project officers and USAID/K and Korean Government officials. The Korean Health Development Institute (KHDI), the implementing agency, successfully established township-level public health units (PHU's) which were found to be clean; adequately equipped, staffed, and supplied; and possessed a satisfactory referral system.  Community health practitioners performed creditably (despite being underpaid and overworked) and apparently helped PHU's meet project targets in maternal/child care, family planning, and immunization services.  The major weakness of PHU's - tuberculosis control - resulted mainly from inadequate health education and lack of patient cooperation and interest. Community health centers (CHC's), the county-level health care dispensaries and supervisory centers, enjoy good facilities, management, and supply.  CHC problems included a satisfactory to poor referral system and staff dissatisfaction due to low pay, heavy workload, and borrowing of staff by other government agencies.  Village health aides were found to be competent and dedicated but expressed a need for more specialized training. Overall, the KHDI program enjoyed high acceptabililty and incurred lower costs than previous programs; however, it also stressed curative over preventive care like its predecessors.  It is recommended that the KHDI intensify anti-tuberculosis efforts, re-examine the role of non-physician practitioners, emphasize preventive medicine, and take steps to reduce attrition among health personnel.  For the long-term, it is recommended that the Korean Government replicate the KHDI program nationwide and that KHDI provide technical assistance in implementing a national health care system, develop new demonstration projects, and conduct health care research and policy analysis and planning. Recommendations to improve training and program evaluation are also provided.","AID Loan No. 489-U-092","Final Evaluation Report","Documents","AID/dspe-C-0053","","1/1/1981 12:00:00 AM","","Rural areas|Clinics|Health workers|Assistants|Health outreach services|Evaluation methodology|Health facilities|Health care|Information and referral services|Maternal child health care|family planning|Immunizations|Community health workers|Primary health care|Health delivery|Pilot projects|Institution building","Korea R","http://pdf.usaid.gov/pdf_docs/PDAAI491.pdf","1,536 KB","000262 - American Public Health Association","","","English","application/pdf","Pre evaluation data|Onsite evaluation","","MacCorquodale, Donald W.|Davis, James E.|et al.","","5 Jan 1981","","","","Final evaluation of the Korea health demonstration project","","PD-AAI-491","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyODA5","Korea, Republic of","4890710"
"Evaluates project to institutionalize a small farmer integrated agricultural production and marketing system in the Philippines. Special evaluation covers the period 4/79-4/81 and is based on site visits and interviews with project staff. Progress has been made in each of the project's five thrusts. The National Policy Thrust has demonstrated to the Ministry of Agriculture the value of accurate and timely economic information and has improved the capacity of the Bureau of Agricultural Economics (BAEcon) to generate reliable statistical estimates. It is recommended that a statistical advisory committee be created to integrate statistical support systems; a national policy analysis capacity be organized; the challenge of regional policy analysis capabilities be confronted; agribusiness/small farmer linkages be fully examined; and national and regional abilities to analyze food policy alternatives be enhanced. The Central Luzon State University (CLSU) and the University of the Philippines at Los Banos have achieved most of the objectives of the Academic Thrust with the formation of a B.A. major in agricultural marketing and two M.A. programs in agricultural marketing and agribusiness management.  This thrust can be terminated provided all current and fall 1981 enrollees are permitted to complete their degrees. Under the Technological Package Thrust, CLSU has devised a replicable system to develop, test, and disseminate small farmer technological packages. CLSU ought to increase staff and student involvement in the project and expand research efforts with other institutions.  A study should be made of possible uses of the food/feed grain processing facility. The Extension/Outreach Thrust has developed a model of extension services delivery, which is being considered for national expansion, directed toward small farmers and rural families. This thrust should be terminated as planned when current activities are completed. Lastly, the Marketing/Agribusiness Thrust has supported the development of two regional agribusiness councils and two market assistance centers and has improved the viability of at least 14 area marketing cooperatives. A.I.D. and the Government of the Philippines should give priority to developing a policy environment conducive to improved agribusiness/small farmer linkages.","Evaluation period: Apr 1979-Apr 1981","Special Evaluation","Documents","492-0302-S-00-1024-00","","4/1/1981 12:00:00 AM","","Small farms|Farmers|Agricultural product marketing|Agricultural production|Agricultural training|Agricultural policy|Agricultural planning|Agricultural research|Agricultural economics|AGRIBUSINESS|Technology transfer|Agricultural education|Agricultural extension|Graduate education|Agriculture|Statistical data|Delivery systems|Agricultural inputs","Philippines","http://pdf.usaid.gov/pdf_docs/PDAAI773.pdf","1,966 KB","","","008592 - USAID. Mission to Philippines","English","application/pdf","Evaluation team|Indepth evaluation|Onsite evaluation","","Castillo, Gelia T.|Drilon, Jose D., Jr.|et al.","Crop production","30 Apr 1981","","","","Evaluation of the integrated agricultural production and marketing project","","PD-AAI-773","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyOTE2","Philippines","4920302"
"Evaluates project to increase small farm income by providing credit to rural cooperatives (RC) in Panama.  Impact evaluation covers period 11/74-6/81 and is based on survey data and site visits. The project was very successful.  A Revolving Loan Fund (RLF) was established to provide credit to RC farmers, and institutional development was promoted by providing RC's with agronomic technical assistance, management subsidies, training, and other services.  For a detailed account of project outputs as well as shortfalls, see the abstract of the attached PES (PD-AAI-683). A survey of 24 of the 46 RC's benefitting from the project indicated that assets increased by 119%, savings by 96%, profits by 81%, and patronage refunds by 35%.  Moreover, rural households were able to capture otherwise unobtainable yield and income opportunities (e.g., fertilizer and insecticide use increased, and traditional farmers were able to undertake small livestock operations). Other significant but unexpected benefits also resulted.  The creation of the RLF for exlusive use by RC's helped reorient Panamanian Government policy away from its prior emphasis on group farms, enabled RC's to demonstrate their viability, and resulted in RC's becoming the Agricultural Development Bank's preferred borrowers.  Greater unity and cooperation among credit, consumer, and agricultural RC's was fostered and in turn lead to the establishment of the Autonomous Cooperative Institute (IPACOOP) and the passage of a National Cooperative Law. However, the project in fact may have been too successful in that it awakened a demand for credit among RC farmers which far exceeds the present supply of loanable funds. With this in mind, it is recommended that in a fixed follow-on project: (1) the RLF be expanded by $6 million; (2) borrowers be required to provide a 20% rather than 10% share capital subscription on loans; (3) the commerical debt of COAGRO (the agricultural RC federation) be refinanced on a matching basis up to $3 million; (4) successful RC's in each region be provided subsidies to assist smaller, weaker RC's; and (5) IPACOOP continue to be strengthened in the areas of audit, training, supervision, and support of RC's.","Evaluation period: Nov 1974-Jun 1981","Special Evaluation","Documents","525-0187-C-00-1006-00","","6/1/1981 12:00:00 AM","","Agricultural cooperatives|Agricultural credit|Credit cooperatives|Financial management|Cooperatives|Business enterprises|Financing|farm income|Credit|Consumers|Institution building|Revolving fund|Sampling method","Panama","http://pdf.usaid.gov/pdf_docs/PDAAI674.pdf","4,666 KB","001046 - Rural Development Services","","008589 - USAID. Mission to Panama","English","application/pdf","Indepth evaluation|Onsite evaluation|Impact evaluation","","Hatch, John K.|Flores, Aquiles L.","","19 Jun 1981","","","","Impact evaluation of Panama's rural cooperative development loan","","PD-AAI-674","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTUyOTQ5","Panama","5250173|5250187"
