Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"<p>The Strengthening Political Parties, Electoral and Legislative Processes (SPPELP) project operates on the hypotheses that: (1) strong electoral institutions and processes are fundamental to an inclusive, stable and lasting democracy in Nepal; (2) if parties were more representative and able to implement effective competitive electoral campaigns and the population had access to better information of policy differences, the political parties can better contribute to the democratic process in Nepal; (3) more comprehensive election monitoring and better informed media to cover election related issues will enable civil society initiatives to more effectively contribute to transparent electoral processes; and (4) more effective reviews and deliberation of bills of the Constituent Assembly (CA) incorporating input from constituents will make the the legislative process more transparent and will help the CA more effectively fulfill its democratic functions.&nbsp; With the SPPELP, USAID thereby tried to address: (1) what was perceived as weaknesses of the young Nepali democracy; (2)&nbsp; the capacity of political parties to run party organizations and to participate in competitive electoral campaigns; (3)&nbsp; the capacity of civil society to have better oversight of the political process; and (3) the institutional capacity of the CA and the Election Commission, Nepal (ECN).&nbsp; The summary of key evaluation questions are: (1) given two-and-half years of the program, do the objectives of the project remain relevant to Nepal's political development [and] are there new challenges which are not addressed by the program [and] what adjustments to the program are recommended; (2) to what extent is the project on track to reach its intermediate results and overall goals; (3) how effective is the program in engaging women, youth, Dalits, and other marginalized groups to contribute to development of national politics; (4) how effective is the relationship between the Consortium of Elections and Political Processes Strengthening (CEPPS) partners and key stakeholders?&nbsp; The evaluation showed that the SPPELP project is still on track to reach its goal even with the challenges that the political situation in Nepal has provided.&nbsp; (Excerpt, modified)</p>","'Solicitation Number: SOL-367-13-000007'|Evaluated project title: Nepal’s strengthening political parties, electoral and legislative processes (SPPELP)","Special Evaluation","Documents","","","12/1/2013 12:00:00 AM","","Political parties|Political participation|Elections|Electoral systems|Laws and legislation|Democratization|Youth|Women|Public awareness|Transparency|Accountability","Nepal","http://pdf.usaid.gov/pdf_docs/PA00JZTD.pdf","1,484 KB","040828 - Organization Development Centre Inc. (ODC)","","008583 - USAID. Mission to Nepal","English","application/pdf","","","","Political development","December 2013","","","","Mid term evaluation of Nepal strengthening political parties, electoral and legislative processes","","PA-00J-ZTD","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMTAz","Nepal",""
"The Local Investment and National Competitiveness (LINC) project in Ukraine was designed to improve the business and investment environment as measured through progress in enterprise indices, increases in investment activity, and enterprise competitiveness.&nbsp;&nbsp;The project&nbsp;was viewed to be essential in achieving the United States Government (USG) foreign policy objectives and USAID priorities in Ukraine of helping foster broader-based and sustainable growth.&nbsp; The following evaluation questions were asked: (1) how strong is the perceived link between individual project activities and any significant improvements (if they occurred) in local investment environment and business development in a particular municipality or economic region; (2) what practices and behaviors promoted by LINC have their counterparts and/or beneficiaries adopted to improve local investment environment and business development without foreign assistance [and] if adopted, how were those practices and behaviors integrated into local governance [and] in particular, in what ways were gender issues considered in those practices and behaviors; (3) how did LINC respond to opportunities to leverage resources and advance reforms through collaboration with other USAID and non-USAID development assistance programs and Ukraine's private-sector organizations in assessed municipalities and regions [and] how did municipalities value these opportunities; (4) how accurate are results reported by the LINC project in assessed municipalities and regions [and] if inaccuracies exist, why; and (5) how successful was the LINC project exit strategy?&nbsp; Specific evaluation findings, conclusions and recommendations are provided with detailed analysis for each evaluation question.&nbsp; (Excerpt, modified)","Cover title: Final performance evaluation of local investment and national competitiveness (LINC) : evaluation report|Ukranian ed. of executive summary is included","Final Evaluation Report","Documents","AID-121-TO-13-00004|AID-RAN-I-00-09-00019|RAN-I-00-09-00019-00","","4/1/2014 12:00:00 AM","","","Ukraine","http://pdf.usaid.gov/pdf_docs/PA00JZTF.pdf","2,337 KB","011933 - Social Impact, Inc.","","011039 - USAID. Regional Mission to Ukraine, Belarus, Moldova|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Blarcom, Bonni|Palianytsia, Andrii|et al.","Economic growth and development","28 April 2014","","","","Evaluation of local investment and national competitiveness : final performance evaluation","","PA-00J-ZTF","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMTA0","",""
"This Ukraine National Initiatives to Enhance Reforms (UNITER) evaluation focused on: (1) UNITER project Objective I: Ukrainian non-governmental organizations (NGOs) better represent citizen interests and drive the reform agenda through more effective advocacy, monitoring, and activism; and (2) Objective II: the relevant legislative framework for civil society approaches European standards.&nbsp; The four primary questions addressed in this evaluation are: (1) for a civil society organization (CSO), what were the advantages and disadvantages to being a UNITER partner [and] how did UNITER tailor its approaches to satisfy the diverse needs or states of its partners; (2) of the tools and approaches that UNITER had at its disposition, which were perceived by their beneficiaries to be the most useful for influencing activities of and the environment for civil society in Ukraine, and why; (3) what practices and behaviors did UNITER partner organizations adopt and actively use to influence activities of and environment for civil society in Ukraine [and] which of those practices and behaviors were perceived to be the most crucial to bringing about the change in activities of and the environment for civil society in Ukraine; and (4) what major changes in the activities of and in the environment for civil society in Ukraine do CSOs and other stakeholders perceive to be the result, in whole or in part, of the work of organizations?&nbsp; Specific evaluation findings, conclusions and recommendations are provided with detailed analysis for each evaluation question.&nbsp; (Excerpt, modified)","Cover title: Final performance evaluation of the Ukraine national initiatives to enhance reforms (UNITER)|Evaluated project title: Ukraine national initiatives to enhance reforms (UNITER)|Executive Summary is also available in Ukrainian","Final Evaluation Report","Documents","AID-121-TO-13-00004|AID-RAN-I-00-09-00019|RAN-I-00-09-00019-00","","4/1/2014 12:00:00 AM","","","Ukraine","http://pdf.usaid.gov/pdf_docs/PA00JZTG.pdf","2,120 KB","011933 - Social Impact, Inc.","","011039 - USAID. Regional Mission to Ukraine, Belarus, Moldova|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Tisch, Sarah|Green, Andrew|Lutsevych, Orysia","Democratization","28 April 2014","","","","Evaluation of the Ukraine national initiatives to enhance reform : performance evaluation","","PA-00J-ZTG","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMTA1","Ukraine",""
"The Judicial Strengthening Project (JSP) in Macedonia is the third in a series of USAID-funded projects focused on the judicial sector and is designed to address both the demand and supply sides of judicial independence, effectiveness, and accountability.&nbsp; The project is organized into three components: (1) to support the development of organizations outside the judicial branch to advocate for policies to enhance the rule of law and the independence of the judicial sector (demand); (2) to partially build on the Judicial Reform Implementation Project (JRIP -- second project in the series) work with leading judicial branch actors on developing policies to strengthen judicial independence and improving operations to raise the quality of court processes (supply); and (3) to continue court room automation and judicial training (supply).&nbsp; The project operates in a highly politicized environment dominated by a single party in which continued judicial branch reform is a challenge.&nbsp;&nbsp;The evaluation team sought to provide answers to the following questions: (1) what is the progress to date on the stated project results; (2) how effective has been the project approach and interventions in achieving the expected results to date; (3) how well is the project communicating and collaborating with beneficiaries and&nbsp; counterparts in the implementation of project interventions; (4) based on results to date, is the project likely to engender sustainable and systematic development impacts after USAID funding has stopped [and] what should the implementer do to ensure sustainability and transfer of know-how; (5) given the progress to date, provide recommendation if the optional one year extension of JSP should be exercised; (6) does the project approach need to be modified in order to reflect the current justice sector environment [and] if so, how; (7) which selected actions and cross-cutting themes and corresponding activities should be further emphasized, modified or eliminated and why; and (8) what alternative approaches exist which could lead to better results and greater cost efficiency?&nbsp; The team concluded that, overall, JSP met the targets under the evaluation's specified requirements, as seen in the project's monitoring and evaluation (M&amp;E) Plan.&nbsp; Nonetheless, the indicators included in the plan do not fully recognize or capture key project activities relevant to the overall goal of the project.&nbsp; The team concluded that targets were not very ambitious, or were tailored to match actual conditions.&nbsp; By contrast, the results are over-ambitious and at a much higher level of effect than the underlying activities could ever achieve.&nbsp; This is due in large part to the specification of results in the request for proposal and subsequent contract, which are quite difficult for USAID to change, but also to the lack of an explicit and systematically applied theory of change.&nbsp; (Excerpt, modified)","Evaluated project title: Judicial strengthening project (JSP)","Special Evaluation","Documents","AID-OAA-M-13-00011","","4/1/2014 12:00:00 AM","","Judicial reform|Access to justice|Civil society|Courts|Accountability|Professional training","Macedonia","http://pdf.usaid.gov/pdf_docs/PA00JZWR.pdf","576 KB","011933 - Social Impact, Inc.","","009560 - USAID. Mission to Macedonia|040194 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Center of Excellence on Democracy, Human Rights and Governance","English","application/pdf","","","Green, Andrew|Zelin, Marilyn","Rule of law","3 April 2014","","","","Mid-term performance evaluation of the judicial strengthening project in Macedonia","","PA-00J-ZWR","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMTY5","Macedonia",""
"","","Special Evaluation","Documents","AID-OFDA-A-12-00014","","1/1/2014 12:00:00 AM","","","Guatemala","http://pdf.usaid.gov/pdf_docs/PA00JZX5.pdf","293 KB","007337 - Catholic Relief Services (CRS)","","","English","application/pdf","","","John Briggs, CRS Guatemala Deputy Head of Programming|Jason Sullivan, Public Donor Liaison","Disaster prevention","August 4, 2014","","","","Barrios Más Seguros Quetzaltenango (B+SQ)","Safer Neighborhoods","PA-00J-ZX5","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMTgw","",""
"","","Special Evaluation","Documents","AID-OFDA-G-14-00005","","1/1/2014 12:00:00 AM","","","Philippines","https://dec.usaid.gov/dec/GetDoc.axd?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMTgy&pID=NTYw&attchmnt=VHJ1ZQ==&uSesDM=False&rIdx=NDU0MDYw","","007337 - Catholic Relief Services (CRS)","","","English","application/x-zip-compressed","","","Joseph Curry, Country Representative CRS Philippines|Chelsea Treadwell, Public Donor Liaison","Disaster relief and response","August 4, 2014","","","","Project Barog (“Stand up Strong” in Visayan) Bohol Earthquake Emergency Response WASH and Emergency Shelter Program","","PA-00J-ZX7","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMTgy","",""
"","","Special Evaluation","Documents","No. GHS-I-00-05-00005-00.","","1/1/2011 12:00:00 AM","","","Tanzania","http://pdf.usaid.gov/pdf_docs/PA00JZZM.pdf","1,288 KB","","","","English","application/pdf","","","","Health delivery","November 2011","","","","MOTHERS AND INFANTS SAFE HEALTHY ALIVE (MAISHA) MIDTERM EVALUATION","","PA-00J-ZZM","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMjIx","",""
"","","Special Evaluation","Documents","","","1/1/2013 12:00:00 AM","","","","","","","","","English","","","","","","December 2013","","","","Mid-Term Performance Evaluation of the Cambodia HARVEST Project (Helping Address Rural Vulnerabilities and Ecosystem STability)","","PA-00K-122","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMjYx","",""
"","","Special Evaluation","Documents","AID-442-O-13-00013; AID-442-O-13-00015; AID-442-O-13-00021; AID-442-O-13-00017; AID-442-O-13-00014; AID-442-O-13-00019; AID-442-O-13-00016; AID-442-O-13-00020","","1/1/2013 12:00:00 AM","","","Cambodia","http://pdf.usaid.gov/pdf_docs/PA00K123.pdf","1,189 KB","","","","English","application/pdf","","","Dr. George Gray, Dr. David W. Hess, Mr. Roy Hagen, Mr. Matt Zimmerman, Mr. Piseth Vann, Mr. Sithon Khun, Mr. Sophoan Khong, and Mr. Tola Prom","Agricultural development","December 2013","","","","Mid-Term Performance Evaluation of the Cambodia HARVEST Project (Helping Address Rural Vulnerabilities and Ecosystem STability)","","PA-00K-123","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMjYy","",""
"","","Final Evaluation Report","Documents","519-A-00-10-00016-00","","1/1/2014 12:00:00 AM","","","El Salvador","http://pdf.usaid.gov/pdf_docs/PA00K13M.pdf","1,226 KB","007337 - Catholic Relief Services (CRS)","","","Spanish","application/pdf","","","Katharine Andrade Eekhoff, Chief of Party, CRS El Salvador|Katharine.Andrade@crs.org|Jason Sullivan, Public Donor Liaison, CRS/Baltimore|Jason.Sullivan@crs.org","Vocational training","August 6, 2014","","","","Jovenes Constructores y Mi Nuevo Plan de Vida: Creacion de empleo para la recuperacion economica","","PA-00K-13M","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUxMzA1","",""
