Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"This report is an evaluation of the Limy ak Organizasyon pu Kolekyivite yo Ale Lwen (LOKAL) program implemented by Tetra Tech ARD. The LOKAL program was a four-year project funded by the United States Agency for International Development (USAID) designed to improve local governance and support the decentralization process in Haiti by strengthening the capacity and transparency of local governments and improving their ability to provide goods and services to their communities. Designed as an element of USAID/Haitis 20052010 strategy under the Governing More Effectively and Democratically Strategic Objective, the LOKAL program had four main components: (1) completing and implementing a legal framework for decentralization; (2) building local capacity; (3) managing a small grants program; and (4) managing information and disseminating lessons learned. Field operations began in December 2007 through a task order under the Decentralization and Democratic Local Governance Indefinite Quantity Contract (IQC) mechanism. A separate six-month extension contract was awarded June 30, 2011, extending the period of performance to December 31, 2011. As stated in the Statement of Work (SOW), for the purposes of this evaluation, the LOKAL program refers to work performed by Tetra Tech ARD under both contracts.","Cover title|Inside title: LOKAL program evaluation : final report|Task order no. AID-TO-12-00001|'Submitted to: USAID/Haiti'|Evaluated project title: Limye ak organizasyon pu kolekyivite yo ale lwen (LOKAL)|Project title: Democracy and governance analytical services III indefinite quantity contract","Special Evaluation","Documents","AID-OAA-I-10-00004","","4/1/2012 12:00:00 AM","","Governance|Political systems in transition|Decentralization|Local level|Transparency|Policy making|Civil society","Haiti","http://pdf.usaid.gov/pdf_docs/PDACT440.pdf","711 KB","012295 - Democracy International, Inc.","","010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","English","application/pdf","Performance evaluation (2011 definition)","","Laurent, Bertrand|Pierre, Yves-Francois","Governance","Apr 2012","","","","Evaluation of the limye ak organizasyon pu kolekyivite yo ale lwen (LOKAL) program in Haiti","","PD-ACT-440","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNTE0","Haiti",""
"","Project title: Jovenes constructores : creacion de empleo para la|recuperacion economica = Youth builders El Salvador : employment|creation for economic recovery","Special Evaluation","Documents","519-A-00-10-00016-00","","1/1/2012 12:00:00 AM","","Youth|Employment|Economic recovery","El Salvador","http://pdf.usaid.gov/pdf_docs/PDACT425.pdf","14,885 KB","013855 - Universidad Centroamericana Jose Simeon Canas. Departamento de Ciencias de la Educacion|007337 - Catholic Relief Services (CRS)","","008540 - USAID. Mission to El Salvador","Spanish","application/pdf","","","","Labor (General and research)","20 Jan 2012","","","","Informe de evaluacion : consultoria : sistematizacion y evaluacion del programa jovenes contructores El Salvador : creacion de empleo para la recuperacion economica","","PD-ACT-425","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNTMw","El Salvador",""
"","Project title: Child survival and health grants program (CSHGP)|Final evaluation: PB-AAA-337","Special Evaluation","Documents","GSH-A-00-09-00012-00","","1/1/2012 12:00:00 AM","","Child survival activities|Child health care|Community participation|Integrated management of childhood illnesses (IMCI)|Care of the newborn|Pneumonia|Diarrhea|Immunizations|Child nutrition","Uganda","http://pdf.usaid.gov/pdf_docs/PDACT420.pdf","1,143 KB","012966 - Medical Teams International (MTI)","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","","","","Child survival","[2012]","","","","Mid-term evaluation report : Lira District child survival project in Uganda","","PD-ACT-420","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNTM2","Uganda",""
"International Business &amp; Technical Consultants, Inc. (IBTCI), under the Evaluation Services IQC, conducted this final evaluation of the Small Scale Infrastructure Project (SSIP) for USAID/Armenia. The purpose of the evaluation is to inform the design and development of future projects for USAID; identify lessons learned; assess strengths and weakness of strategies and activities performed by Cooperative Housing Foundation International (CHF); and provide recommendations to USAID for project planning for the next three to five years.USAID initiated the Small Scale Infrastructure Project (SSIP) in 2009 with the objective of creating temporary employment opportunities in vulnerable rural communities through the implementation of projects prioritized by communities such as rehabilitation/renovation of kindergartens, pre-schools, community centers, sport halls, gas and drinking water supply systems.","Cover title|Inside title: SSIP evaluation report|Task Order Number AID-111-TO-11-00002|Evaluated project title: Small scale infrastructure project (SIPP)|AID-RAN-I-09-00016","Final Evaluation Report","Documents","RAN-I-00-09-00016-00|RAN-I-00-09-00016-00","","3/1/2012 12:00:00 AM","","","Armenia","http://pdf.usaid.gov/pdf_docs/PDACT406.pdf","918 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","Performance evaluation (2011 definition)","","Heboyan, Vahe|Vanoyan, Mayis","Communities","Mar 2012","","","","Final evaluation of the Armenia small scale infrastructure project (SSIP)","","PD-ACT-406","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNTk3","Armenia",""
"","Cover title|Inside title: NDI evaluation report|Task Order Number AID-111-TO-11-00002|Evaluated project title: Armenia-Turkey rapprochement (SATR)|AID-RAN-I-09-00016","Final Evaluation Report","Documents","RAN-I-00-09-00016-00|RAN-I-00-09-00016-00","","3/1/2012 12:00:00 AM","","","Armenia","http://pdf.usaid.gov/pdf_docs/PDACT405.pdf","737 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","Performance evaluation (2011 definition)","","Evans, Marilyn","Elections","Mar 2012","","","","Evaluation of the National Democratic Institute's last three years of programming in Armenia","","PD-ACT-405","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNTk4","Armenia",""
"This is the final evaluation of the Advancing Armenias Elections Management and Democratic Culture (AAEM-DC) Project implemented by the International Foundation for Election Systems (IFES).The project began in April 2009 and is scheduled to conclude in January 2012, pending a possible six month extension. The total budget for the project was $2,000,000. The purpose of the project was to strengthen the administration of electoral processes and assist the electoral administration to meet international standards for free and fair elections through its support of the Central Election Commission (CEC) and the Passport and Visa Department of the Police of the Republic of Armenia (OVIR) which is responsible for maintaining the national voter list. The purpose of the evaluation is to assess the success of the project and to evaluate its effectiveness in achieving its programmatic goals and USAID/Armenias strategic objectives.","Cover title|Inside title: IFES evaluation report|Task Order Number AID-111-TO-11-00002|Evaluated project title: Advancing Armenia's elections management|and democratic culture (AAEM-DC)|AID-RAN-I-09-00016","Final Evaluation Report","Documents","RAN-I-00-09-00016-00|RAN-I-00-09-00016-00","","3/1/2012 12:00:00 AM","","","Armenia","http://pdf.usaid.gov/pdf_docs/PDACT404.pdf","801 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","Performance evaluation (2011 definition)","","Brandstetter, Robert|Zakoyan, Hrachya","Elections","Mar 2012","","","","Final evaluation of the advancing Armenia's elections management and democratic culture (AAEM-DC) project","","PD-ACT-404","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNTk5","Armenia",""
"Armenia has made positive changes and enacted many new laws affecting rule of law since its independence from the Soviet Union in 1991. Armenia has become a signatory to the European Convention of Human Rights and other international treaties. Despite these new laws, however, corruption remains a significant impediment to legal reform. Economic conditions, though improving, still have an effect on Armenia, whose government and justice system are dependent on donors for implementing their programs and carrying out their duties.","Cover title|Inside title: ABA ROLI evaluation report|Task Order Number AID-111-TO-11-00002|Evaluated project title: American Bar Association rule of law|initiative (ABA ROLI)|ABA ROLI is part of USAID's Armenia rule of law program|AID-RAN-I-09-00016","Special Evaluation","Documents","RAN-I-00-09-00016-00|RAN-I-00-09-00016-00","","3/1/2012 12:00:00 AM","","Rule of law|Judicial reform|Legal education|Human rights|Professional development|Courts","Armenia","http://pdf.usaid.gov/pdf_docs/PDACT403.pdf","1,303 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","Interim evaluation|Performance evaluation (2011 definition)","","Katz, Janet|Hakobyan, Ester","Rule of law","Mar 2012","","","","Midterm evaluation of the Armenia rule of law program","","PD-ACT-403","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNjAw","Armenia",""
"This document is an Impact Assessment Annex to the United States assistance to Balochistan border areas evaluation report (DocID: PD-ACT-381). The project is a direct follow-up to the ""Food Security/Poverty Alleviation in Arid Agriculture Balochistan - Pilot Project Phase"", which began activities in 2004 and was completed by December 2008. The current project used the same overall approach as the original project in five districts instead of the three districts included in its precursor project. The current project examined the districts of Killa Saifullah, Loralai, Zhob, Quetta and Mastung. It aims at directly contributing to the Government of Pakistan's (GoP) Poverty Reduction Strategy by reducing poverty in the border areas and contributing directly to the GoPs ongoing National Food Security Program. At a more general level, it supports the ongoing government efforts to foster economic growth and stability in the border areas.","'Contracted Under No. GS-23F-8012H and Order No. AID-391-M-11 -00001'|Evaluated project title: United States Assistance to Balochistan border areas (US ABBA)|Project title: Independent monitoring and evaluation contract (IMEC)|Evaluation report: PD-ACT-381|Related mid-term evaluation: PD-ACL-739","Special Evaluation","Documents","AID-391-M-11-00001","","1/1/2012 12:00:00 AM","","Poverty reduction|Food security|Border areas|Crop production|Income generation|Agricultural technology","Pakistan","http://pdf.usaid.gov/pdf_docs/PDACT382.pdf","827 KB","003970 - Management Systems International, Inc. (MSI)","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","Impact evaluation (2011 definition)","","","Agricultural development","3 Jan 2012","","","","United States assistance to Balochistan border areas evaluation report : annex A - impact assessment","","PD-ACT-382","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNjQ4","Pakistan",""
"Balochistan is the least developed province of Pakistan, with levels of human development that are much below Pakistan's, greater gender disparities, higher poverty, greater food insecurity, and poor infrastructure. Government allocations for development are small in relation to the size of the province and the spread of the population, and non-governmental organizations (NGOs) have a limited presence. Small farmers and the poor are unorganized, which, together with scattered settlements and low population density, makes service delivery much more costly than in other provinces. The poor have meager access to services. The operating environment for development projects has been especially testing in recent years in the presence of an insurgency and frequent targeted killings and kidnappings. Implemented by the Food and Agriculture Organization (FAO) of the United Nations (UN), the United States Assistance to Balochistan Border Areas (US ABBA) project is working in five districts of Balochistan, namely, Killa Saifullah, Loralai, Mastung, Quetta, and Zhob. The project has been active in the first three of these districts since 2005, and in the other two since 2009. US ABBA aims to mobilize small farmers, promote agricultural development, and address rural poverty. The project portfolio spans social and human capital formation, community infrastructure development, the demonstration and diffusion of agricultural technology, and linkages between producers and markets. This report also includes an Annex as well.","'Contracted Under No. GS-23F-8012H and Order No. AID-391-M-11-00001'|Title in footer: US assistance to Balochistan border areas - evaluation report|Evaluated project title: United States Assistance to Balochistan border areas (US ABBA)|Project title: Independent monitoring and evaluation contract (IMEC)|Annex A (impact assessment): PD-ACT-382|Related mid-term evaluation: PD-ACL-739","Special Evaluation","Documents","AID-391-M-11-00001","","1/1/2012 12:00:00 AM","","Development assistance|Agricultural development|Food security|Poverty reduction|Educational development|Literacy|Primary health care","Pakistan","http://pdf.usaid.gov/pdf_docs/PDACT381.pdf","985 KB","003970 - Management Systems International, Inc. (MSI)","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","Performance evaluation (2011 definition)","","","Agricultural development","16 Jan 2012","","","","United States assistance to Balochistan border areas evaluation report","","PD-ACT-381","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNjQ5","Pakistan",""
"","'Prepared under RFTOP No. 608-11-011'|Title in footer: IBCM evaluation|Evaluated project title: Improving the business climate in Morocco|(IBCM)","Special Evaluation","Documents","","","1/1/2012 12:00:00 AM","","Business formation|Economic growth|Sector restructuring|Economic reform","Morocco","http://pdf.usaid.gov/pdf_docs/PDACT304.pdf","679 KB","008414 - Mendez England and Associates","","008579 - USAID. Mission to Morocco","English","application/pdf","","","Maclean, Colin|Singh, Savitri","Business enterprises","3 Jan 2012","","","","Evaluation of the improving the business climate in Morocco (IBCM) program and assessment of the business-enabling environment in Morocco : final report","","PD-ACT-304","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzIwNzY1","Morocco",""
